"","Part","BalanceID","Component","Group","d.group"
"182","-1","487698__39778_43675","39778","487698__39778_43675-1","p__Terrabacteria group"
"196","-1","487698__39778_43675","43675","487698__39778_43675-1","p__Terrabacteria group"
"371","1","487698__39778_43675","487698","487698__39778_436751","p__Proteobacteria"
"542","-1","309120__28116_882211","28116","309120__28116_882211-1","p__FCB group"
"758","1","309120__28116_882211","309120","309120__28116_8822111","p__Terrabacteria group"
"826","-1","309120__28116_882211","882211","309120__28116_882211-1","p__Proteobacteria"
"879","-1","840__588_516075","588","840__588_516075-1","p__Proteobacteria"
"889","1","840__588_516075","840","840__588_5160751","p__FCB group"
"1231","-1","840__588_516075","516075","840__588_516075-1","p__Proteobacteria"
"1405","1","28129__84032_122355","28129","28129__84032_1223551","p__FCB group"
"1527","-1","28129__84032_122355","84032","28129__84032_122355-1","p__Terrabacteria group"
"1543","-1","28129__84032_122355","122355","28129__84032_122355-1","p__Proteobacteria"
"1778","1","1504__1827099","1504","1504__18270991","p__Terrabacteria group"
"2138","-1","1504__1827099","1827099","1504__1827099-1","p__Terrabacteria group"
"2254","1","28116__882211","28116","28116__8822111","p__FCB group"
"2538","-1","28116__882211","882211","28116__882211-1","p__Proteobacteria"
"2746","-1","43770__39492_40520","39492","43770__39492_40520-1","p__Terrabacteria group"
"2758","-1","43770__39492_40520","40520","43770__39492_40520-1","p__Terrabacteria group"
"2765","1","43770__39492_40520","43770","43770__39492_405201","p__Terrabacteria group"
"3009","-1","33034__317_582","317","33034__317_582-1","p__Proteobacteria"
"3016","-1","33034__317_582","582","33034__317_582-1","p__Proteobacteria"
"3143","1","33034__317_582","33034","33034__317_5821","p__Terrabacteria group"
"3667","1","84032__122355","84032","84032__1223551","p__Terrabacteria group"
"3683","-1","84032__122355","122355","84032__122355-1","p__Proteobacteria"
"4125","1","163202__410072_487175","163202","163202__410072_4871751","p__Terrabacteria group"
"4206","-1","163202__410072_487175","410072","163202__410072_487175-1","p__Terrabacteria group"
"4221","-1","163202__410072_487175","487175","163202__410072_487175-1","p__Proteobacteria"
"4334","1","1308__626937","1308","1308__6269371","p__Terrabacteria group"
"4670","-1","1308__626937","626937","1308__626937-1","p__Terrabacteria group"
"4825","1","28125__179995","28125","28125__1799951","p__FCB group"
"4987","-1","28125__179995","179995","28125__179995-1","p__Proteobacteria"
"5168","1","839__905","839","839__9051","p__FCB group"
"5177","-1","839__905","905","839__905-1","p__Terrabacteria group"
"5694","1","28901__48296","28901","28901__482961","p__Proteobacteria"
"5776","-1","28901__48296","48296","28901__48296-1","p__Proteobacteria"
"6222","-1","83263__76759_376804","76759","83263__76759_376804-1","p__Proteobacteria"
"6231","1","83263__76759_376804","83263","83263__76759_3768041","p__Proteobacteria"
"6337","-1","83263__76759_376804","376804","83263__76759_376804-1","p__FCB group"
"6598","1","39492__40520","39492","39492__405201","p__Terrabacteria group"
"6610","-1","39492__40520","40520","39492__40520-1","p__Terrabacteria group"
"6973","1","28136__52226_633701","28136","28136__52226_6337011","p__FCB group"
"7061","-1","28136__52226_633701","52226","28136__52226_633701-1","p__Terrabacteria group"
"7240","-1","28136__52226_633701","633701","28136__52226_633701-1","p__FCB group"
"7446","1","39029__166486_626930","39029","39029__166486_6269301","p__Terrabacteria group"
"7552","-1","39029__166486_626930","166486","39029__166486_626930-1","p__Terrabacteria group"
"7661","-1","39029__166486_626930","626930","39029__166486_626930-1","p__FCB group"
"7717","1","317__582","317","317__5821","p__Proteobacteria"
"7724","-1","317__582","582","317__582-1","p__Proteobacteria"
"8341","1","47879__84030_349096","47879","47879__84030_3490961","p__Proteobacteria"
"8374","-1","47879__84030_349096","84030","47879__84030_349096-1","p__Terrabacteria group"
"8472","-1","47879__84030_349096","349096","47879__84030_349096-1","p__Terrabacteria group"
"8640","-1","53440__1590_387661","1590","53440__1590_387661-1","p__Terrabacteria group"
"8779","1","53440__1590_387661","53440","53440__1590_3876611","p__Terrabacteria group"
"8911","-1","53440__1590_387661","387661","53440__1590_387661-1","p__FCB group"
"9192","-1","253239__46506_69825","46506","253239__46506_69825-1","p__FCB group"
"9214","-1","253239__46506_69825","69825","253239__46506_69825-1","p__Terrabacteria group"
"9304","1","253239__46506_69825","253239","253239__46506_698251","p__Terrabacteria group"
"9770","1","410072__487175","410072","410072__4871751","p__Terrabacteria group"
"9785","-1","410072__487175","487175","410072__487175-1","p__Proteobacteria"
"9925","1","1597__2741_47715","1597","1597__2741_477151","p__Terrabacteria group"
"9949","-1","1597__2741_47715","2741","1597__2741_47715-1","p__Terrabacteria group"
