oldID,newID
28026_and_33031,28026__33031
1646377_and_28091_and_488,28091__488_1646377
13690_and_535744,13690__535744
1680_and_1685_and_216816,216816__1680_1685
1487956_and_1506_and_1725,1487956__1506_1725
243924_and_40214,40214__243924
246787_and_589436,246787__589436
137732_and_1735_and_308892,308892__1735_137732
138595_and_1630_and_907,138595__907_1630
196024_and_511,511__196024
187452_and_376805,187452__376805
328814_and_39497,39497__328814
28126_and_310514,28126__310514
29430_and_33039_and_52787,33039__29430_52787
291645_and_38304,38304__291645
28117_and_39490_and_818,39490__818_28117
29370_and_36847,29370__36847
1582_and_191493,1582__191493
1510_and_202611_and_901,202611__901_1510
36874_and_626932,36874__626932
183417_and_28118_and_584,183417__584_28118
1547_and_39483,1547__39483
1264_and_29348_and_405446,405446__1264_29348
1646377_and_488,488__1646377
1661050_and_328812_and_53408,53408__328812_1661050
106648_and_28090,28090__106648
261299_and_44749,44749__261299
28037_and_291644_and_425941,425941__28037_291644
437898_and_850,850__437898
1408_and_197614_and_358742,358742__1408_197614
169435_and_293,293__169435
185294_and_28137,28137__185294
103892_and_28446,28446__103892
189722_and_454154,189722__454154
1352_and_38986,1352__38986
1611423_and_254,254__1611423
288965_and_36848,36848__288965
137591_and_351091_and_817,137591__817_351091
290588_and_84026,84026__290588
1358_and_1571_and_626931,1571__1358_626931
1689_and_301301_and_33038,1689__33038_301301
137732_and_1735,1735__137732
1260_and_184870_and_28128,184870__1260_28128
216947_and_421767_and_626933,421767__216947_626933
1522_and_36835,1522__36835
1280_and_1406_and_28025,1406__1280_28025
1121298_and_204516_and_820,1121298__820_204516
1506_and_1725,1506__1725
1630_and_907,907__1630
1303_and_470565,1303__470565
28117_and_818,818__28117
1465754_and_45851_and_57706,57706__45851_1465754
136857_and_216935_and_39496,136857__39496_216935
33029_and_33032,33029__33032
1264_and_29348,1264__29348
102862_and_479117,102862__479117
47877_and_47880,47877__47880
316_and_35833_and_40324,316__35833_40324
28118_and_584,584__28118
1661050_and_328812,328812__1661050
341225_and_547163_and_879,547163__879_341225
34038_and_574930,34038__574930
1717_and_1746653,1717__1746653
29461_and_415956,29461__415956
2741_and_47715,2741__47715
29430_and_52787,29430__52787
133926_and_871324,133926__871324
29355_and_508460,29355__508460
351091_and_817,817__351091
370979_and_490189,370979__490189
185293_and_29356,29356__185293
387090_and_46503_and_502558,502558__46503_387090
300_and_470,300__470
40681_and_851,851__40681
28037_and_291644,28037__291644
157687_and_228604,157687__228604
301301_and_33038,33038__301301
1661055_and_1661059_and_303,303__1661055_1661059
34062_and_52773,34062__52773
202955_and_40215_and_633417,633417__40215_202955
202955_and_40215,40215__202955
1661055_and_1661059,1661055__1661059
163877_and_31971,31971__163877
1736_and_33035_and_43131,1736__33035_43131
1382_and_1687,1382__1687
1148157_and_128780,128780__1148157
199_and_60133,199__60133
1472_and_1844653,1472__1844653
1859290_and_187491,187491__1859290
1660_and_1691,1660__1691
237258_and_39960,39960__237258
28130_and_76517,28130__76517
1254_and_1681,1254__1681
1282_and_39489,1282__39489
1113922_and_1671366_and_28161,1671366__28161_1113922
207340_and_310297_and_823,207340__823_310297
1358_and_626931,1358__626931
1510_and_901,901__1510
228603_and_294_and_39645,39645__294_228603
143393_and_876,876__143393
1755629_and_329854_and_33043,1755629__33043_329854
1408_and_197614,1408__197614
218538_and_239935_and_483012,483012__218538_239935
204516_and_820,820__204516
1465754_and_45851,45851__1465754
285_and_83617,285__83617
118748_and_1465521,118748__1465521
216947_and_626933,216947__626933
387090_and_46503,46503__387090
2173_and_53412_and_658457,658457__2173_53412
214856_and_29552_and_307126,307126__29552_214856
1265_and_1670_and_78342,1670__1265_78342
35833_and_40324,35833__40324
216935_and_39496,39496__216935
1260_and_28128,1260__28128
1535_and_29524_and_310298,29524__1535_310298
101564_and_529,529__101564
41276_and_55197,41276__55197
284042_and_745310,284042__745310
1280_and_28025,1280__28025
1463864_and_626935,626935__1463864
310297_and_823,823__310297
1463837_and_147207,147207__1463837
153151_and_158787_and_74426,158787__74426_153151
1680_and_1685,1680__1685
33035_and_43131,33035__43131
1613_and_165179_and_40518,1613__40518_165179
328813_and_39485_and_41976,41976__39485_328813
341225_and_879,879__341225
1304_and_47770,1304__47770
228603_and_294,294__228603
329854_and_33043,33043__329854
218538_and_239935,218538__239935
114527_and_1515_and_562,114527__562_1515
1559_and_36745,1559__36745
1113922_and_28161,28161__1113922
1161942_and_208479_and_371601,371601__208479_1161942
214856_and_29552,29552__214856
165179_and_40518,40518__165179
1535_and_310298,1535__310298
1265_and_78342,1265__78342
328813_and_39485,39485__328813
1515_and_562,562__1515
2173_and_53412,2173__53412
1755626_and_187327_and_39488,39488__187327_1755626
292_and_762210,292__762210
1161942_and_208479,208479__1161942
153151_and_74426,74426__153151
1755626_and_187327,187327__1755626
