features,j_cmi,MIfy
821,0.9182958340544894,0.9182958340544894
165179,0.028778080169146625,0.8100197387842337
310298,0.005243201509506967,0.7324690728348221
234908,0.0025056551426120843,0.48843079914339105
357276,0.004352460398077129,0.3098372407101396
371601,0.0010656915922663268,0.1733243065130733
46503,0.020017175572932228,0.1733243065130733
817,0.003513157846160103,0.1733243065130733
818,-2.452895489263307e-05,0.16306533655868694
47678,0.016380503810010397,0.10521931324196532
437898,-0.0015366336464690128,0.05739348962840529
544645,-0.009548570923328635,0.0453707210857045
823,-0.0063379519480753765,0.0453707210857045
28136,-0.004334599125593412,0.0453707210857045
46228,0.005546514902588569,0.0453707210857045
36847,-0.004134541353368021,0.033664227914464884
246787,-0.015460215952527508,0.033664227914464884
291645,-0.003338990170884522,0.033664227914464884
1280,-0.039702667515813486,0.033664227914464884
239935,-0.003187777762665895,0.02502224842184264
691816,-0.0031273837230924306,0.012346033911660004
218538,-0.009387255497826742,0.012346033911660004
1535,-0.010140603664579112,0.012346033911660004
410072,-0.0016463798842713522,0.012346033911660004
84026,-0.004632411150947414,0.012346033911660004
856,-0.007438871211629606,0.012346033911660004
387661,-0.07635472658006978,0.012346033911660004
329854,-0.0030765789579125877,0.012346033911660004
228603,-0.005764410254122072,0.012346033911660004
28118,-0.007511500596658234,0.012346033911660004
376804,-0.0086841305421912,0.012346033911660004
