,D043183
216778__29461_264697,-0.20165681429942908
218538__329854,0.0072685052758099215
52787__28026_78342,-0.003958313681508755
40214__1358_189722,0.1176316130781562
28125__1535_166486,0.0895516956229834
122355__882211,0.1629976576951514
41976__28128_35833,-0.2099181413697188
328812__818_1630,0.011829786876227457
582__28111,-0.07120964221910399
1646377__729_28118,0.10261127696494712
28026__78342,-0.11901834721472902
691816__1265_29466,0.3278320878786118
76759__33038_39484,0.36297364270586097
179995__44749_47678,0.01806251169776083
1358__189722,0.03363776195029842
376805__301302_310298,0.1843967471809703
818__1630,0.019171010618245516
208479__28446_36847,-0.01753461775097834
28126__1280_191493,-0.0008379639918497007
28025__29375,-0.10929103456605373
1535__166486,0.04097209234266054
1379__1303_33069,0.028427488502509632
487698__40520_69825,-0.00028022042527081165
47770__47884_52226,0.15158899357325487
36835__562_36874,-0.01911195777128381
33031__288965,0.14404709069470542
28132__28135_39778,-0.12552360611668165
1512__488_384638,-0.19686542240227925
28128__35833,0.022332309484113955
225991__40324_47880,0.2800445714737845
28090__28091_48296,0.05883438334897197
626933__38986_228603,0.12005416870872967
39490__88431_1113609,0.1819111645979584
729__28118,0.062395762241377564
44749__47678,0.03726918867986005
29370__1018_305719,-0.3994704336150685
301302__310298,-0.08490955543655353
33038__39484,0.1402634598105279
108980__585_228604,0.02916204328240685
1265__29466,0.1265483113305603
40520__69825,-0.06103257435199145
100884__28116_246787,-0.03242041010257704
529__293_511,0.16777327206055942
1622__308994,0.3964551708617569
53412__1408_183417,0.3144325430526673
1303__33069,-0.2619202653948015
29360__1559_36745,0.2833474160067683
477666__77095_128780,0.12291847413436155
1034636__860_425941,0.04757832499512663
40216__202956_271420,-0.3398112943920626
301__1404_43770,-0.6001164557252116
28135__39778,-0.15115692550537138
79880__290588,0.09771593511019384
29356__138595,0.11626640557274012
137591__850_29430,0.2754294295190731
2741__47715_270498,-0.018548851789856116
1613__47246,0.05798786303841402
1121298__147802_310514,-0.12018064626681944
243924__317_454155,0.19954816033400768
47884__52226,0.06974563037141958
1453492__28454_264027,0.09592703248243427
43675__1680_28037,0.05460026345342853
82135__1735_633701,0.13112207283729538
53408__1661050,-0.2811436998858656
2088__254_196024,-0.24950115171894505
1280__191493,0.0791002661888685
85831__165179_487175,-0.07048390854489565
38986__228603,0.14177586006895107
28091__48296,0.1031000383905889
658457__584_410072,0.07116631108271068
1598__285_405446,-0.4182963985682733
28116__246787,-0.029213655495816136
488__384638,0.09350883387133108
38286__38304_143393,-0.00649185124037421
199__28137_762212,-0.013886378503906449
370979__45067_490189,-0.15193518879911713
40324__47880,-0.009969795940435395
33039__856_13690,-0.06041324304034035
104663__544645_1611423,0.2394043234052772
1522__386414,0.3035708803102806
41276__745310_999468,0.008287000434429134
562__36874,-0.08449933655574861
2139__157687,0.1316447788841114
317__454155,-0.15987342853648753
45254__294_1223514,-0.21073727097856276
1727__46228,-0.5685166907708334
481743__1113741,-0.6230280446611544
585__228604,0.042886369111865545
253239__1229909,0.12954234543289725
28130__76517,-0.44687308944136217
158787__358742,0.5472007673061798
165179__487175,0.017339857008423182
1661032__29552_39496,-0.0231445422931892
216947__574375,0.054382231020827565
35825__39485_239935,-0.026240143616569688
1680__28037,0.16190781714738978
588__516075,-0.7718763212505412
293__511,-0.5525511148769072
1018__305719,-0.127253204698787
290309__823_46503,-0.009634311407288336
850__29430,0.3044075227379754
1735__633701,-0.0740821600916548
1467__1203033,-0.08454827654333118
1249__239974,0.668341952718785
1506__626935,-0.7143702302633903
29367__308892,0.22420464223795614
56810__797292,-0.4526093320961589
1604__38288,0.38624986612502143
102862__1453594,-0.6245869033594039
1124188__1844653,0.5004576331314938
419005__762210,-1.066318374725098
136857__215690,-0.22748673966903665
29461__264697,-0.4043588498487366
1520__1710,0.31831493519791343
1472__508460,-0.3078403210996644
29355__147207,-0.5071413816829982
33935__202955,-0.21901054966241004
163877__1078480,-0.4296440353599917
703__1902,0.3454396413279229
84031__1148157,0.13596122468454072
28124__88688,0.09760074616667462
632__1691,0.3773138163704204
1687__572010,-0.4083742603028848
234835__237258,0.4769207552386787
163665__84032_1827099,-0.037594190974483056
1661055__28136_29363,0.3679674267564312
441500__287_1465754,-0.06052149655866136
1510__626931,-0.2916152563909619
587753__103892_106648,0.4174568798579408
584__410072,0.20395374499385693
33032__33029_40215,0.4105457285936488
251535__45851_261299,0.08738448474453073
28454__264027,-0.4589819185260773
88431__1113609,0.3859259596070247
93064__517011,-0.3284327972434378
202956__271420,-0.5911744716524846
28131__59310,0.3897673879790666
55197__171398,-0.6049789151861467
39482__39483,1.3082882095953188
316__2173_70775,0.7744833966411886
115979__194326,-0.611771566307358
1681__1113709,-0.6012054320659127
1010__29419,-0.7931008241028304
291644__820_204516,0.022042311971970128
77095__128780,-0.5352335331924866
931533__84112_184870,0.13076584580675646
47715__270498,-0.8279280489469226
147802__310514,0.3695260441390448
105229__153151,0.5513709498529611
1689__39494,-0.4878864702695844
182710__679249,-0.4074339414475702
180282__307126,-0.486604688463714
35785__39960,-0.4037971021178377
40681__33043_187327,-0.08076128825636522
1352__37734,0.882385882826713
1408__183417,-0.06513739321243761
1404__43770,0.998031031455088
1296__905_1605,0.6332096045570054
860__425941,0.6822526466012203
133926__840_470565,1.0960188033435758
470__387090_387661,0.16757298316690553
1282__39489,0.8186519290183075
341225__376804,0.2716900223707259
118748__1465521,0.8181191648929054
245__191295,-0.3902156039108909
39485__239935,0.014321607107474418
294__1223514,-0.01837712379688211
1308__853_89014,0.18326991270561446
189426__33035_626932,0.08985348075901026
254__196024,-0.4575679406290501
1559__36745,0.4214805268536714
43263__397865_626930,-0.14496216764533046
29389__851_28129,0.019305431016284732
1539__40519_83771,0.6719052400636484
856__13690,-0.0980150154311255
29552__39496,-0.057047140657666674
263475__101070_185294,-0.01222976154646218
1121830__28901_349096,-0.08096429004970536
1343__187452,-0.4341257218471713
28137__762212,-0.19102034432753068
38304__143393,-0.3901343510324069
823__46503,-0.0020170067784581977
285__405446,-0.32107863597244873
745310__999468,0.6246275028904122
1311__1402,-1.1869064506275184
1322__1755629,0.7494480933127112
287__1465754,-0.17944812790338707
1623__39497,-0.03851516125954524
544645__1611423,0.6358230590014455
502558__1589_588932,0.1990500357833057
423605__626947,-0.7636953996795609
1580__28117_310297,-0.019569980356509885
471__28161,-0.44246555346255695
852__106654,0.6061907394930819
45851__261299,-0.1013943821509095
84032__1827099,0.2600696793778279
876__57706,-1.3059731765267804
39645__1264_301301,-0.007858361118752346
905__1605,0.7388706984505373
33043__187327,-0.03407423884484387
879__907_371601,0.21181029717141395
103892__106648,-0.5888838802757917
45067__490189,0.928951332996433
2173__70775,0.3804459405150625
1629__39486_309120,-0.002144426986718422
820__204516,0.00636677876392989
840__470565,0.9503123301662426
28446__36847,-0.8184813080584528
387090__387661,-0.01644787278521224
33029__40215,-0.5481365524136522
84112__184870,0.6626015720954491
58172__84030_437898,0.2254152010967076
397865__626930,-0.13110673858738847
28136__29363,-0.7415102836183706
851__28129,0.7651835783404493
101070__185294,0.7330110033007964
1532__29348_536633,-0.03642574024559329
671267__817_39492,0.05162024093766973
40519__83771,0.5279272397423407
28901__349096,-0.2145283819660069
33035__626932,0.5051946306540182
338188__39488_137732,0.5450570545949439
861__1725,0.9688671985686498
1254__33959,-0.9125061995679631
28127__197614,-0.8255811019781861
1589__588932,0.6325537250852242
28117__310297,-0.08390273709281314
1599__46506_328813,-0.08118530246757122
1260__291645,-0.4272174298678167
1670__328814_454154,-0.010885970257487469
216940__1685_214856,0.13871523428121638
745368__74426_216935,0.3821918940972611
33008__1515_626937,-0.005447688150767589
1264__301301,-0.13150572612197992
907__371601,-0.20730552687392975
39486__309120,0.2527455553410557
234908__84026_360807,0.4317828229665644
817__39492,0.09128945088517564
