oldID,newID
216778_and_264697_and_29461,216778__29461_264697
218538_and_329854,218538__329854
28026_and_52787_and_78342,52787__28026_78342
1358_and_189722_and_40214,40214__1358_189722
1535_and_166486_and_28125,28125__1535_166486
122355_and_882211,122355__882211
28128_and_35833_and_41976,41976__28128_35833
1630_and_328812_and_818,328812__818_1630
28111_and_582,582__28111
1646377_and_28118_and_729,1646377__729_28118
28026_and_78342,28026__78342
1265_and_29466_and_691816,691816__1265_29466
33038_and_39484_and_76759,76759__33038_39484
179995_and_44749_and_47678,179995__44749_47678
1358_and_189722,1358__189722
301302_and_310298_and_376805,376805__301302_310298
1630_and_818,818__1630
208479_and_28446_and_36847,208479__28446_36847
1280_and_191493_and_28126,28126__1280_191493
28025_and_29375,28025__29375
1535_and_166486,1535__166486
1303_and_1379_and_33069,1379__1303_33069
40520_and_487698_and_69825,487698__40520_69825
47770_and_47884_and_52226,47770__47884_52226
36835_and_36874_and_562,36835__562_36874
288965_and_33031,33031__288965
28132_and_28135_and_39778,28132__28135_39778
1512_and_384638_and_488,1512__488_384638
28128_and_35833,28128__35833
225991_and_40324_and_47880,225991__40324_47880
28090_and_28091_and_48296,28090__28091_48296
228603_and_38986_and_626933,626933__38986_228603
1113609_and_39490_and_88431,39490__88431_1113609
28118_and_729,729__28118
44749_and_47678,44749__47678
1018_and_29370_and_305719,29370__1018_305719
301302_and_310298,301302__310298
33038_and_39484,33038__39484
108980_and_228604_and_585,108980__585_228604
1265_and_29466,1265__29466
40520_and_69825,40520__69825
100884_and_246787_and_28116,100884__28116_246787
293_and_511_and_529,529__293_511
1622_and_308994,1622__308994
1408_and_183417_and_53412,53412__1408_183417
1303_and_33069,1303__33069
1559_and_29360_and_36745,29360__1559_36745
128780_and_477666_and_77095,477666__77095_128780
1034636_and_425941_and_860,1034636__860_425941
202956_and_271420_and_40216,40216__202956_271420
1404_and_301_and_43770,301__1404_43770
28135_and_39778,28135__39778
290588_and_79880,79880__290588
138595_and_29356,29356__138595
137591_and_29430_and_850,137591__850_29430
270498_and_2741_and_47715,2741__47715_270498
1613_and_47246,1613__47246
1121298_and_147802_and_310514,1121298__147802_310514
243924_and_317_and_454155,243924__317_454155
47884_and_52226,47884__52226
