oldID,newID
103621_and_32013_and_80866,32013__80866_103621
285_and_67269_and_83617,67269__285_83617
1522_and_376805,1522__376805
1034636_and_1597_and_2741,2741__1597_1034636
1827099_and_28126_and_39029,39029__28126_1827099
1661050_and_53408,53408__1661050
166486_and_301301,166486__301301
189722_and_78342,78342__189722
182710_and_421767,182710__421767
1264_and_185294_and_584,185294__584_1264
1428_and_316,316__1428
243924_and_28454,28454__243924
136857_and_216940_and_43770,136857__43770_216940
101564_and_871324,101564__871324
147802_and_39490,39490__147802
437898_and_488,488__437898
191295_and_470_and_588932,191295__470_588932
1229909_and_187327_and_218538,1229909__187327_218538
291645_and_511,511__291645
29430_and_310300_and_40216,40216__29430_310300
53412_and_658457,53412__658457
184870_and_35825_and_36874,35825__36874_184870
33035_and_39483,33035__39483
1510_and_376806_and_40681,40681__1510_376806
2173_and_70775,2173__70775
29370_and_36847,29370__36847
626931_and_76759_and_83263,83263__76759_626931
1267_and_387090_and_39484,1267__39484_387090
216778_and_40519_and_876,876__40519_216778
1646377_and_40324,40324__1646377
33029_and_33032,33029__33032
204516_and_28116,28116__204516
33039_and_39492_and_818,33039__818_39492
454155_and_626932,454155__626932
108980_and_310514,108980__310514
1680_and_29348_and_483012,483012__1680_29348
187452_and_28091,28091__187452
1687_and_633417,1687__633417
28026_and_28037,28026__28037
1148157_and_78257,78257__1148157
1691_and_202952,1691__202952
237258_and_574930,237258__574930
216935_and_376804,216935__376804
1307_and_33964,1307__33964
1260_and_28125,1260__28125
1755607_and_1902,1902__1755607
13690_and_76517,13690__76517
102862_and_183417,102862__183417
284042_and_645466,284042__645466
1463864_and_220687,220687__1463864
1463837_and_31971,31971__1463837
267818_and_93064,93064__267818
574375_and_871325,574375__871325
189381_and_47715,47715__189381
328814_and_425941_and_860,425941__860_328814
122355_and_225991_and_40518,225991__40518_122355
1121830_and_38304,38304__1121830
1265_and_1352_and_1582,1352__1265_1582
28137_and_585,585__28137
1280_and_39496,1280__39496
202955_and_999468,202955__999468
271420_and_28090,28090__271420
28135_and_884684,28135__884684
1311_and_29524,1311__29524
40215_and_487316,40215__487316
1755629_and_856,856__1755629
1611423_and_33034,33034__1611423
153151_and_851,851__153151
1264_and_584,584__1264
1532_and_263475,1532__263475
187327_and_218538,187327__218538
1660_and_535744,1660__535744
300_and_471,300__471
106654_and_307126,106654__307126
28901_and_76853_and_882211,76853__28901_882211
1303_and_1308,1303__1308
28446_and_52226_and_84112,84112__28446_52226
1034636_and_1597,1597__1034636
29461_and_328812_and_40214,29461__40214_328812
216816_and_290309_and_817,290309__817_216816
28129_and_852,852__28129
103892_and_84030,84030__103892
28132_and_470565,28132__470565
103621_and_80866,80866__103621
1685_and_33038_and_59310,59310__1685_33038
101070_and_405446,101070__405446
387090_and_39484,39484__387090
1465521_and_1735_and_28128,1465521__1735_28128
293_and_52787_and_682179,682179__293_52787
626931_and_76759,76759__626931
1827099_and_28126,28126__1827099
1144673_and_28111_and_33043,1144673__28111_33043
39492_and_818,818__39492
1515_and_246787_and_46228,46228__1515_246787
29430_and_310300,29430__310300
1506_and_28025,1506__28025
1510_and_376806,1510__376806
470_and_588932,470__588932
285_and_83617,285__83617
45067_and_46503_and_823,45067__823_46503
1680_and_29348,1680__29348
216778_and_40519,40519__216778
184870_and_36874,36874__184870
122355_and_40518,40518__122355
43131_and_47770_and_57706,57706__43131_47770
328814_and_860,860__328814
216940_and_43770,43770__216940
216947_and_357276,216947__357276
143393_and_39485_and_820,143393__820_39485
1265_and_1582,1265__1582
1254_and_36835,1254__36835
216816_and_817,817__216816
294_and_29552_and_79882,79882__294_29552
191493_and_29356,29356__191493
28901_and_882211,28901__882211
208479_and_28130_and_410072,28130__208479_410072
328812_and_40214,40214__328812
28446_and_52226,28446__52226
1685_and_33038,1685__33038
1735_and_28128,1735__28128
165179_and_487175_and_839,839__165179_487175
28111_and_33043,28111__33043
293_and_52787,293__52787
1515_and_246787,1515__246787
1304_and_35833_and_45851,1304__35833_45851
46503_and_823,823__46503
1559_and_36745,1559__36745
1161942_and_328813_and_386414,386414__328813_1161942
100884_and_1623_and_40543,40543__1623_100884
39485_and_820,820__39485
43131_and_47770,43131__47770
294_and_29552,294__29552
165179_and_487175,165179__487175
208479_and_410072,208479__410072
35833_and_45851,35833__45851
100884_and_1623,1623__100884
1161942_and_328813,328813__1161942
