"","Part","BalanceID","Component","Group","d.group"
"117","1","1735__387661","1735","1735__3876611","p__Terrabacteria group"
"399","-1","1735__387661","387661","1735__387661-1","p__FCB group"
"494","1","582__376806_671267","582","582__376806_6712671","p__Proteobacteria"
"867","-1","582__376806_671267","376806","582__376806_671267-1","p__FCB group"
"909","-1","582__376806_671267","671267","582__376806_671267-1","p__FCB group"
"1082","-1","33069__28116_243924","28116","33069__28116_243924-1","p__FCB group"
"1124","1","33069__28116_243924","33069","33069__28116_2439241","p__Proteobacteria"
"1298","-1","33069__28116_243924","243924","33069__28116_243924-1","p__Proteobacteria"
"1555","1","28116__243924","28116","28116__2439241","p__FCB group"
"1771","-1","28116__243924","243924","28116__243924-1","p__Proteobacteria"
"1903","-1","2139__317_1646377","317","2139__317_1646377-1","p__Proteobacteria"
"2014","1","2139__317_1646377","2139","2139__317_16463771","p__Terrabacteria group"
"2356","-1","2139__317_1646377","1646377","2139__317_1646377-1","p__Proteobacteria"
"2556","1","36848__626930_626931","36848","36848__626930_6269311","p__Terrabacteria group"
"2794","-1","36848__626930_626931","626930","36848__626930_626931-1","p__FCB group"
"2795","-1","36848__626930_626931","626931","36848__626930_626931-1","p__FCB group"
"2980","1","28128__52787","28128","28128__527871","p__FCB group"
"3084","-1","28128__52787","52787","28128__52787-1","p__Terrabacteria group"
"3597","-1","1661050__100884_328814","100884","1661050__100884_328814-1","p__Terrabacteria group"
"3691","-1","1661050__100884_328814","328814","1661050__100884_328814-1","p__FCB group"
"3777","1","1661050__100884_328814","1661050","1661050__100884_3288141","p__Proteobacteria"
"3812","-1","1280__729_1535","729","1280__729_1535-1","p__Proteobacteria"
"3838","1","1280__729_1535","1280","1280__729_15351","p__Terrabacteria group"
"3871","-1","1280__729_1535","1535","1280__729_1535-1","p__Terrabacteria group"
"4390","-1","138595__28091_28132","28091","138595__28091_28132-1","p__Proteobacteria"
"4402","-1","138595__28091_28132","28132","138595__28091_28132-1","p__FCB group"
"4561","1","138595__28091_28132","138595","138595__28091_281321","p__Terrabacteria group"
"5159","1","626930__626931","626930","626930__6269311","p__FCB group"
"5160","-1","626930__626931","626931","626930__626931-1","p__FCB group"
"5282","1","1504__41976","1504","1504__419761","p__Terrabacteria group"
"5426","-1","1504__41976","41976","1504__41976-1","p__FCB group"
"5711","-1","1229909__840_341225","840","1229909__840_341225-1","p__FCB group"
"6058","-1","1229909__840_341225","341225","1229909__840_341225-1","p__Terrabacteria group"
"6131","1","1229909__840_341225","1229909","1229909__840_3412251","p__TACK group"
"6217","1","1379__169435","1379","1379__1694351","p__Terrabacteria group"
"6465","-1","1379__169435","169435","1379__169435-1","p__Terrabacteria group"
"6633","1","317__1646377","317","317__16463771","p__Proteobacteria"
"7086","-1","317__1646377","1646377","317__1646377-1","p__Proteobacteria"
"7419","1","185294__589437","185294","185294__5894371","p__FCB group"
"7523","-1","185294__589437","589437","185294__589437-1","p__FCB group"
"7803","-1","216935__47678_69825","47678","216935__47678_69825-1","p__FCB group"
"7827","-1","216935__47678_69825","69825","216935__47678_69825-1","p__Terrabacteria group"
"7910","1","216935__47678_69825","216935","216935__47678_698251","p__Terrabacteria group"
"8160","1","1888__67269_83617","1888","1888__67269_836171","p__Terrabacteria group"
"8299","-1","1888__67269_83617","67269","1888__67269_83617-1","p__Terrabacteria group"
"8316","-1","1888__67269_83617","83617","1888__67269_83617-1","p__Proteobacteria"
"8831","1","173480__239974","173480","173480__2399741","p__FCB group"
"8865","-1","173480__239974","239974","173480__239974-1","p__Terrabacteria group"
"9131","1","28130__386414_626937","28130","28130__386414_6269371","p__FCB group"
"9384","-1","28130__386414_626937","386414","28130__386414_626937-1","p__FCB group"
