,D015212
1735__387661,0.2833971863523552
582__376806_671267,0.31451202002674605
33069__28116_243924,0.0788561791741442
28116__243924,0.13174329538467633
2139__317_1646377,0.3381274173249276
36848__626930_626931,-0.09674156833253164
28128__52787,0.035301903182145294
1661050__100884_328814,-0.10709586181522893
1280__729_1535,0.04451235556082663
138595__28091_28132,0.349216252577055
626930__626931,0.20491494922166809
1504__41976,0.06958173783994155
1229909__840_341225,0.11371443119037325
1379__169435,0.12698488045425416
317__1646377,0.10312565473378577
185294__589437,-0.001304199205950563
216935__47678_69825,-0.1433578869531632
1888__67269_83617,0.011208556858430144
173480__239974,-0.003597344211561551
28130__386414_626937,0.21740940646554702
187491__33029_184870,0.20842116413001852
100884__328814,-0.058090541364716336
729__1535,-0.1674750823183071
1307__1311_79880,0.16858000817962945
29356__228603_1755629,-0.38882168047247256
1725__191493,0.3069533426213181
376806__671267,-0.28051908046135304
1358__376804,-0.5076133430984853
1467__182710_487698,0.3489044812077083
511__34087,-0.22215084150994835
633701__818_218538,-0.07296326875610341
180282__287_80866,-0.01394601460255194
529__905_47877,0.07313980120997925
840__341225,0.2008145034933373
47678__69825,-0.11368975702506033
28091__28132,0.4207544127361155
106648__53412_70775,-0.09330334350473916
39483__39484_658457,-0.17199508850355394
36835__38304_301301,-0.11949754361043875
166486__40518_239935,-0.050962424029071855
108980__1265_1630,-0.3026190179484434
386414__626937,0.1278321276461649
28446__36847,-0.11999880843517215
82135__1597_483012,0.2878534506272287
287__80866,0.028985636678699418
13690__56810,-0.16561583778436695
228603__1755629,-0.24151924619952386
471__106654,-0.0624582032658513
490189__28026_78342,0.10598583358903883
1580__901_28197,0.4578934201207238
818__218538,-0.0729126421480933
67269__83617,0.10428225606378054
38304__301301,0.0008959702725320498
1661032__2145_43770,0.3446189921616315
1311__79880,0.4128043806698333
425941__860_261299,-0.6330544865420592
38288__133926_137732,-0.4509686044303972
905__47877,0.15804852426766067
40216__1322_29430,-0.08948726917821809
1265__1630,0.2092999797169908
83263__76759_143393,0.32660741196605353
33029__184870,0.1574184729206388
1428__39496_198252,0.05705135445908915
39484__658457,-0.8351056533282986
191295__285_1613,0.4930634438135692
187452__1590_122355,-0.34094307658012607
470565__823_1465754,-0.4440473219582302
423605__29385_216947,0.041550770390801364
182710__487698,0.07744352036884625
588__28901_882211,0.31638930494150824
47884__115979,-0.2754707638906804
288965__1685_216816,0.0882012688504316
2741__1582_381706,0.006629406146099501
40518__239935,0.08339079891454275
33034__114_1827099,0.158873938141647
860__261299,0.6530809580525679
441500__2173_309120,-0.5690262363718247
1859290__1260_1423,0.15759273249566105
32013__293_196024,0.16492366691150734
118748__39029_185293,0.13346306492217158
1590__122355,-0.050527242155782304
76759__143393,-0.4196265872552561
285__1613,0.28264083866563944
1597__483012,-0.5003524147056357
1532__589436,-0.3778139808331798
103892__1680_187327,-0.08016509957643153
823__1465754,-0.08442358307998582
1633__179995_535744,-0.32899782474701783
28026__78342,-0.006178317775548043
290588__1681_328813,-0.08938274332349623
1254__907_1623,0.25901580789144496
93064__28125_291644,0.061876905960288824
1322__29430,0.2707140705616691
199__60133,0.03696689244328802
40682__117207,-0.02722567049483209
52773__51664_384638,0.4618331202732561
1520__28129,0.7195257337479816
28112__487316_1124597,0.5956801512185583
29461__871324,-0.8136608363059298
1727__46228,-0.6712497854297973
40215__33946_163877,0.7835709114477047
41276__55197,1.1180437474998184
58172__1687_349931,0.09828226015435364
1110546__1492_1510,0.1301444719552169
901__28197,-1.398525138563946
153721__1604_40214,0.08267370143899028
1582__381706,-0.775209572912222
53412__70775,1.0970468398590671
2145__43770,0.279036890000526
28025__29348_536633,-0.07331553379267103
28901__882211,0.07200688563818591
133926__137732,0.6420141223440403
349096__46503_410072,0.0137232140902731
1260__1423,-0.3347415307542321
51664__384638,0.8172996303113765
39496__198252,-1.2688548991925392
29385__216947,0.24913627948126674
1681__328813,-0.13925080111353105
1660__29375_33035,0.7214023662004218
114__1827099,1.2657800560869872
308994__454155_1121298,0.3343607436770133
33964__1308_40520,-0.5500808968167477
2173__309120,0.3302646629082709
29360__1547_329854,0.2778005644846141
293__196024,-1.138259585069593
1680__187327,0.10478821487431107
39029__185293,0.7494617294501564
35841__585_189722,0.5008472690813099
263475__45851_101070,-1.2390143738303745
28125__291644,-0.2266713338841783
28135__214856_246787,-0.10855145418487486
179995__535744,-0.4451743001337016
43131__45254,-0.7915113347290306
626932__851_360807,-0.8498178200040011
2317__1691_234908,1.1960794241987258
35760__1343_1902,-0.1289755122525646
1604__40214,0.7260096764243233
28137__39492_39778,-0.17771086360245805
1492__1510,0.32334086266773754
46503__410072,-0.215813843294626
45851__101070,-0.8917095368232021
1584__40324,-0.05458312558501488
1328__251535_301302,-0.023876459120220992
39497__574963,-0.7889759907468695
29363__839_291645,0.12735483101792575
907__1623,-0.5803986484496653
1547__329854,-0.06046455455415822
1624__495_29552,0.6706336194207191
405446__74426_310298,0.10968940195534546
621__1264_84032,-0.22847069623060065
470__1034636,1.3680314928794532
29348__536633,0.10360733862893268
294__328812,1.0211179864869917
1308__40520,0.35153336826067805
84112__856_1161942,0.5429534118336117
585__189722,0.15834059759781882
214856__246787,0.046116137263970174
47770__59310,-0.6208761480935692
29375__33035,-0.5786538953038457
1512__358742,-0.01441408076198384
454155__1121298,-0.574079264647911
861__584_387090,0.5258396748333012
189426__29389_397865,1.272323625891155
84026__37734_44749,0.03291857207945672
102684__1496_284042,0.3328170494301029
39492__39778,-0.08207441212859365
