oldID,newID
2173_and_309120_and_441500,441500__2173_309120
1260_and_1423_and_1859290,1859290__1260_1423
196024_and_293_and_32013,32013__293_196024
118748_and_185293_and_39029,118748__39029_185293
122355_and_1590,1590__122355
143393_and_76759,76759__143393
1613_and_285,285__1613
1597_and_483012,1597__483012
1532_and_589436,1532__589436
103892_and_1680_and_187327,103892__1680_187327
1465754_and_823,823__1465754
1633_and_179995_and_535744,1633__179995_535744
28026_and_78342,28026__78342
1681_and_290588_and_328813,290588__1681_328813
1254_and_1623_and_907,1254__907_1623
28125_and_291644_and_93064,93064__28125_291644
1322_and_29430,1322__29430
199_and_60133,199__60133
117207_and_40682,40682__117207
384638_and_51664_and_52773,52773__51664_384638
1520_and_28129,1520__28129
1124597_and_28112_and_487316,28112__487316_1124597
29461_and_871324,29461__871324
1727_and_46228,1727__46228
163877_and_33946_and_40215,40215__33946_163877
41276_and_55197,41276__55197
1687_and_349931_and_58172,58172__1687_349931
1110546_and_1492_and_1510,1110546__1492_1510
28197_and_901,901__28197
153721_and_1604_and_40214,153721__1604_40214
1582_and_381706,1582__381706
53412_and_70775,53412__70775
2145_and_43770,2145__43770
28025_and_29348_and_536633,28025__29348_536633
28901_and_882211,28901__882211
133926_and_137732,133926__137732
349096_and_410072_and_46503,349096__46503_410072
1260_and_1423,1260__1423
384638_and_51664,51664__384638
198252_and_39496,39496__198252
216947_and_29385,29385__216947
1681_and_328813,1681__328813
1660_and_29375_and_33035,1660__29375_33035
114_and_1827099,114__1827099
1121298_and_308994_and_454155,308994__454155_1121298
1308_and_33964_and_40520,33964__1308_40520
2173_and_309120,2173__309120
1547_and_29360_and_329854,29360__1547_329854
196024_and_293,293__196024
1680_and_187327,1680__187327
185293_and_39029,39029__185293
189722_and_35841_and_585,35841__585_189722
101070_and_263475_and_45851,263475__45851_101070
28125_and_291644,28125__291644
214856_and_246787_and_28135,28135__214856_246787
179995_and_535744,179995__535744
43131_and_45254,43131__45254
360807_and_626932_and_851,626932__851_360807
1691_and_2317_and_234908,2317__1691_234908
1343_and_1902_and_35760,35760__1343_1902
1604_and_40214,1604__40214
28137_and_39492_and_39778,28137__39492_39778
1492_and_1510,1492__1510
410072_and_46503,46503__410072
101070_and_45851,45851__101070
1584_and_40324,1584__40324
1328_and_251535_and_301302,1328__251535_301302
39497_and_574963,39497__574963
291645_and_29363_and_839,29363__839_291645
1623_and_907,907__1623
1547_and_329854,1547__329854
1624_and_29552_and_495,1624__495_29552
310298_and_405446_and_74426,405446__74426_310298
1264_and_621_and_84032,621__1264_84032
1034636_and_470,470__1034636
29348_and_536633,29348__536633
294_and_328812,294__328812
1308_and_40520,1308__40520
1161942_and_84112_and_856,84112__856_1161942
189722_and_585,585__189722
214856_and_246787,214856__246787
47770_and_59310,47770__59310
29375_and_33035,29375__33035
1512_and_358742,1512__358742
1121298_and_454155,454155__1121298
387090_and_584_and_861,861__584_387090
189426_and_29389_and_397865,189426__29389_397865
37734_and_44749_and_84026,84026__37734_44749
102684_and_1496_and_284042,102684__1496_284042
39492_and_39778,39492__39778
1114067_and_301_and_994609,994609__301_1114067
1685_and_216816,1685__216816
1303_and_29466_and_43675,1303__29466_43675
1559_and_36745,1559__36745
264463_and_820_and_84030,264463__820_84030
1304_and_29347_and_879,29347__879_1304
1354_and_253245_and_310297,1354__253245_310297
1264_and_84032,1264__84032
1161942_and_856,856__1161942
39485_and_437898_and_762212,762212__39485_437898
310298_and_74426,74426__310298
29389_and_397865,29389__397865
28111_and_28118_and_28161,28161__28111_28118
163877_and_33946,33946__163877
102862_and_183417,102862__183417
29552_and_495,495__29552
291645_and_839,839__291645
351091_and_35833_and_79882,79882__35833_351091
1687_and_349931,1687__349931
1282_and_39489,1282__39489
820_and_84030,820__84030
33039_and_88431,33039__88431
1686_and_33043_and_40519,1686__33043_40519
37734_and_44749,37734__44749
387090_and_584,584__387090
1691_and_234908,1691__234908
46506_and_487175_and_550,550__46506_487175
1515_and_1671366_and_208479,1671366__1515_208479
1596_and_204516_and_33038,1596__33038_204516
1689_and_28126,1689__28126
39485_and_437898,39485__437898
1522_and_237258,1522__237258
253245_and_310297,253245__310297
1297750_and_153151_and_357276,1297750__153151_357276
351091_and_35833,35833__351091
165179_and_33935_and_817,33935__817_165179
1343_and_1902,1343__1902
360807_and_851,851__360807
28111_and_28118,28111__28118
1124597_and_487316,487316__1124597
251535_and_301302,251535__301302
1114067_and_301,301__1114067
1496_and_284042,1496__284042
1463864_and_57706,57706__1463864
1245_and_1561_and_454154,1245__1561_454154
33043_and_40519,33043__40519
1463837_and_78345,78345__1463837
28117_and_39491_and_89014,89014__28117_39491
204516_and_33038,33038__204516
1515_and_208479,1515__208479
1113922_and_1352_and_197614,197614__1352_1113922
46506_and_487175,46506__487175
1304_and_879,879__1304
165179_and_817,817__165179
29466_and_43675,29466__43675
153151_and_357276,153151__357276
1561_and_454154,1561__454154
28117_and_39491,28117__39491
539_and_562_and_821,539__562_821
1113922_and_1352,1352__1113922
562_and_821,562__821
157268_and_1755626_and_853,157268__853_1755626
1755626_and_853,853__1755626
