,D001327
1582__44749,0.01980780312493151
36848__487175,0.06466036653298703
33034__329854,0.060538320331342876
83617__246787,0.09704924682652613
53440__287_28111,0.007795260638725523
137732__1510_1465754,0.09160994694829408
28117__179995,-0.027102327524676083
1504__39496,-0.1052316989743716
287__28111,0.11188671791303824
253239__189722_454154,-0.20400556495679628
1510__1465754,0.07483452354790672
452084__293_225991,0.015277429172023071
421767__1547_28118,0.1701860632251118
47877__216947,-0.030094778979877963
29430__40214,0.3633162731608911
189722__454154,0.026704018846430096
376805__41976_376804,0.2118601778518456
1613__118748,-0.05637932841674542
43263__251535_479117,-0.5547125898982542
43770__1827099,-0.580287949143099
587753__529_36835,-0.07037137456460711
173480__28026_29466,0.42590891527686814
2741__1597_47715,0.2469927154501672
239974__45067_370979,-0.377640834829696
1280__28025,0.18959152975731644
1506__1311_423605,-0.2254352123822393
1467__37734_182710,0.12456079761276558
308892__310300_357276,-0.3194018167332052
1661032__1559_36745,-0.3613664162927739
840__28038,0.5035315333411626
999468__317_28901,0.3776921161664501
1453492__28454_243924,0.13869702700441378
254__1515_69825,-0.032183551221551365
53408__185294,0.0901296948918318
34087__470_511,0.034956996403800386
1580__582_33038,0.2094885498832252
1408__387661,-0.02684137604566866
1844653__1522_187452,0.00867406806225752
83263__2173_76759,0.3083016882042781
1465521__36874_43131,0.13379389225108773
59310__1264_1535,0.11032264813720158
386414__28130_76517,0.5974898968509559
529__36835,-0.29308749533298945
136857__349096_1661050,-0.14394316180589425
29461__29375_291644,0.07046976192514931
1223514__821_187327,0.06483123607611863
37734__182710,0.2846980435819486
441500__38304_39490,0.006666224951911464
293__225991,-0.4322727315164177
658457__1113609,0.020530765199789226
1472__851_405446,-0.3415568086535805
28026__29466,0.32442273571171965
726__729_301301,0.14985867360039978
56810__13690_305719,0.5348515324461137
202956__28090_271420,0.2014083494900343
1547__28118,-0.07017904723148062
1121298__1034636_1646377,0.3839414207762447
1487956__191493_626933,0.17794553474362013
516075__588_410072,-0.6180294033384713
33935__905_28446,0.20031387186562785
39483__358742,-0.2539097005417497
88688__1307_28126,0.8362006258780422
1597__47715,0.7427828476348124
187491__2139_184870,0.020298481084091297
41976__376804,0.21272416272922545
82135__78342_626937,0.0006666631345948157
1401__290588_1121830,-0.32309581297900025
1515__69825,-0.03460685126518994
1571__33032,0.29649846200114505
1859290__33029_133926,-0.3752875468005129
77095__28129_146817,-0.06411147566452645
32013__80866_101564,0.05656533275312889
1681__1308_310297,-0.17091475668896844
317__28901,-0.057981882972321375
1633__76853_103892,0.19958034702702848
582__33038,-0.08713517324123138
876__901_29370,0.4946437962144278
40324__39492_218538,-0.08601541883607122
48296__28116_39485,-0.04211084602245513
821__187327,0.026334898958651824
1264__1535,-0.033482928534157734
47884__33069_166486,-0.06197763914587188
28091__860_425941,0.06408705762216915
1311__423605,-0.6239122192356544
196024__490189,0.5961323985568504
349096__1661050,-0.06152396743448541
29375__291644,-0.16998599343916002
2173__76759,0.4988647020917686
13690__305719,-0.3952002117381169
588__410072,0.483362169320992
1522__187452,0.010057659423287969
1010__29552_626931,-0.17888896603049936
1352__1755629,0.27793623849375343
729__301301,-0.11706769040992272
38304__39490,-0.4272205939848948
115979__1260_535744,-0.04839204837907953
33039__1358_38986,-0.19984123365097925
45067__370979,0.7969743783662289
191493__626933,-0.1596117270523671
78342__626937,-0.045581121848111576
1559__36745,1.1589863774856726
180282__290309,-0.8188627193678018
905__28446,-0.1277725260025695
28454__243924,-0.5397732151535684
470__511,0.5171515957496083
199__60133,-0.34669331102278644
481743__1113741,-0.7692783640169009
1308__310297,0.14868845828590113
310300__357276,-1.2925188840260702
36847__169435_261299,-0.027611904889442027
471__234835,-0.30130624155914953
1282__39489,0.4377236980304554
39486__839_39497,-0.16113633564054408
1902__400390,-0.2201936979227291
251535__479117,-0.8675383835910403
33069__166486,0.07806822388077253
245__191295,-0.4616276868523144
76853__103892,0.8293395350255363
487316__645466,-0.9947435585527714
1307__28126,0.3375109364573896
1670__585_216935,0.8437107302385892
202611__328812_536633,0.22151259043668253
29354__106654,0.6515850401760547
28090__271420,-0.4686621268486884
1463864__1735_40519,-0.1704380943834763
33029__133926,-0.8099071436231231
301__46503_47678,-0.011283047651763195
39492__218538,0.054939246019397085
2139__184870,0.5108154513294492
28129__146817,-0.7263594687695631
1034636__1646377,0.20159641155782024
28116__39485,-0.022001565010875558
290588__1121830,-0.8180769579307116
36874__43131,1.027390201395138
57706__84032_309120,0.1617610443605431
80866__101564,-0.6257371615217839
1265__626932,0.3075893911340853
851__405446,0.6084233887258109
1660__288965,1.2647854839685342
1254__39482,-0.8584802673258268
46867__387090_882211,-0.05813654329296063
237258__1303_1590,0.7921533803103168
633701__29348_40520,-0.010984852294954684
171685__52226_291645,0.6074924514288959
861__40518_122355,0.28020050013237124
29552__626931,0.04947139090867915
745310__79880_358743,0.6210945919395371
488__43675_328814,0.3624306164909828
901__29370,-0.2862679220267213
547163__1680_28037,-0.1205312974853484
328812__536633,-0.013580611611821008
39645__183417_437898,0.2343853516886397
1727__46228,-0.6172823260157501
884684__818_216816,0.08340200562976842
157687__1685_39778,-0.2715327906102067
1260__535744,-0.4234103560770227
102862__584_589436,-0.10264630436128863
1358__38986,-0.4343841529906534
169435__261299,0.11433689615472092
839__39497,-0.18088112417305907
1113709__817_46506,0.0007697525634073451
316__239935_397865,0.22602943583165697
860__425941,-0.1016957068390199
40215__84030_454155,0.8866182401639946
1735__40519,-0.13847117600487824
585__216935,0.4523395276644405
387090__882211,-0.09191316823811316
470565__28125_28132,-0.3059455053696139
84032__309120,0.1965910593428853
40518__122355,-0.046486598572689816
46503__47678,-0.07181550121177564
28130__76517,-1.1491283308998324
1303__1590,0.34709403081350176
574930__143393_228603,0.8074044198754445
850__823_204516,-0.031136517953305586
52226__291645,-0.3716695946439583
43675__328814,0.08355668650384025
1680__28037,-0.07799523270846659
1113922__310298_626930,0.12956228036250575
818__216816,0.09208050489714603
1671366__294_1623,0.6628506136829931
238__1630_214856,0.1009645021639299
79880__358743,-0.7068665205038084
270498__907_208479,0.2688117098764604
183417__437898,0.3992062674955011
1685__39778,-0.06522562167858463
29348__40520,0.09384838924660524
671267__33043_351091,-0.07197009188295607
39777__52787_1161942,0.19671560558312692
584__589436,0.15812318482603924
817__46506,0.07825337462489855
28125__28132,-0.26527814695919394
1382__35833_45851,0.11663427984328086
239935__397865,0.1303201716628359
84030__454155,0.9254475771073944
310298__626930,-0.1697830978088355
823__204516,0.06876564949294807
143393__228603,1.049318830232798
1630__214856,-0.1595573128544944
106648__820_1755626,-0.02867129712228678
907__208479,-0.2621341560298592
294__1623,1.0112521204843268
52787__1161942,0.2687933630704823
33043__351091,-0.15901283921033488
35833__45851,0.4931304618996942
100884__165179_328813,-0.10395283595390792
820__1755626,0.08519639020407463
165179__328813,-0.184666519751278
