oldID,newID
1582_and_44749,1582__44749
36848_and_487175,36848__487175
329854_and_33034,33034__329854
246787_and_83617,83617__246787
28111_and_287_and_53440,53440__287_28111
137732_and_1465754_and_1510,137732__1510_1465754
179995_and_28117,28117__179995
1504_and_39496,1504__39496
28111_and_287,287__28111
189722_and_253239_and_454154,253239__189722_454154
1465754_and_1510,1510__1465754
225991_and_293_and_452084,452084__293_225991
1547_and_28118_and_421767,421767__1547_28118
216947_and_47877,47877__216947
29430_and_40214,29430__40214
189722_and_454154,189722__454154
376804_and_376805_and_41976,376805__41976_376804
118748_and_1613,1613__118748
251535_and_43263_and_479117,43263__251535_479117
1827099_and_43770,43770__1827099
36835_and_529_and_587753,587753__529_36835
173480_and_28026_and_29466,173480__28026_29466
1597_and_2741_and_47715,2741__1597_47715
239974_and_370979_and_45067,239974__45067_370979
1280_and_28025,1280__28025
1311_and_1506_and_423605,1506__1311_423605
1467_and_182710_and_37734,1467__37734_182710
308892_and_310300_and_357276,308892__310300_357276
1559_and_1661032_and_36745,1661032__1559_36745
28038_and_840,840__28038
28901_and_317_and_999468,999468__317_28901
1453492_and_243924_and_28454,1453492__28454_243924
1515_and_254_and_69825,254__1515_69825
185294_and_53408,53408__185294
34087_and_470_and_511,34087__470_511
1580_and_33038_and_582,1580__582_33038
1408_and_387661,1408__387661
1522_and_1844653_and_187452,1844653__1522_187452
2173_and_76759_and_83263,83263__2173_76759
1465521_and_36874_and_43131,1465521__36874_43131
1264_and_1535_and_59310,59310__1264_1535
28130_and_386414_and_76517,386414__28130_76517
36835_and_529,529__36835
136857_and_1661050_and_349096,136857__349096_1661050
291644_and_29375_and_29461,29461__29375_291644
1223514_and_187327_and_821,1223514__821_187327
182710_and_37734,37734__182710
38304_and_39490_and_441500,441500__38304_39490
225991_and_293,293__225991
1113609_and_658457,658457__1113609
1472_and_405446_and_851,1472__851_405446
28026_and_29466,28026__29466
301301_and_726_and_729,726__729_301301
13690_and_305719_and_56810,56810__13690_305719
202956_and_271420_and_28090,202956__28090_271420
1547_and_28118,1547__28118
1034636_and_1121298_and_1646377,1121298__1034636_1646377
1487956_and_191493_and_626933,1487956__191493_626933
410072_and_516075_and_588,516075__588_410072
28446_and_33935_and_905,33935__905_28446
358742_and_39483,39483__358742
1307_and_28126_and_88688,88688__1307_28126
1597_and_47715,1597__47715
184870_and_187491_and_2139,187491__2139_184870
376804_and_41976,41976__376804
626937_and_78342_and_82135,82135__78342_626937
1121830_and_1401_and_290588,1401__290588_1121830
1515_and_69825,1515__69825
1571_and_33032,1571__33032
133926_and_1859290_and_33029,1859290__33029_133926
146817_and_28129_and_77095,77095__28129_146817
101564_and_32013_and_80866,32013__80866_101564
1308_and_1681_and_310297,1681__1308_310297
28901_and_317,317__28901
103892_and_1633_and_76853,1633__76853_103892
33038_and_582,582__33038
29370_and_876_and_901,876__901_29370
218538_and_39492_and_40324,40324__39492_218538
28116_and_39485_and_48296,48296__28116_39485
187327_and_821,821__187327
1264_and_1535,1264__1535
166486_and_33069_and_47884,47884__33069_166486
28091_and_425941_and_860,28091__860_425941
1311_and_423605,1311__423605
196024_and_490189,196024__490189
1661050_and_349096,349096__1661050
291644_and_29375,29375__291644
2173_and_76759,2173__76759
13690_and_305719,13690__305719
410072_and_588,588__410072
1522_and_187452,1522__187452
1010_and_29552_and_626931,1010__29552_626931
1352_and_1755629,1352__1755629
301301_and_729,729__301301
38304_and_39490,38304__39490
115979_and_1260_and_535744,115979__1260_535744
1358_and_33039_and_38986,33039__1358_38986
370979_and_45067,45067__370979
191493_and_626933,191493__626933
626937_and_78342,78342__626937
1559_and_36745,1559__36745
180282_and_290309,180282__290309
28446_and_905,905__28446
243924_and_28454,28454__243924
470_and_511,470__511
199_and_60133,199__60133
1113741_and_481743,481743__1113741
1308_and_310297,1308__310297
310300_and_357276,310300__357276
169435_and_261299_and_36847,36847__169435_261299
234835_and_471,471__234835
1282_and_39489,1282__39489
39486_and_39497_and_839,39486__839_39497
1902_and_400390,1902__400390
251535_and_479117,251535__479117
166486_and_33069,33069__166486
191295_and_245,245__191295
103892_and_76853,76853__103892
487316_and_645466,487316__645466
1307_and_28126,1307__28126
1670_and_216935_and_585,1670__585_216935
202611_and_328812_and_536633,202611__328812_536633
106654_and_29354,29354__106654
271420_and_28090,28090__271420
1463864_and_1735_and_40519,1463864__1735_40519
133926_and_33029,33029__133926
301_and_46503_and_47678,301__46503_47678
218538_and_39492,39492__218538
184870_and_2139,2139__184870
146817_and_28129,28129__146817
1034636_and_1646377,1034636__1646377
28116_and_39485,28116__39485
1121830_and_290588,290588__1121830
36874_and_43131,36874__43131
309120_and_57706_and_84032,57706__84032_309120
101564_and_80866,80866__101564
1265_and_626932,1265__626932
405446_and_851,851__405446
1660_and_288965,1660__288965
1254_and_39482,1254__39482
