featureid,D006262
1755626,-0.33316764319163483
851,-3.09785369663772
1382,-1.6917619262677102
40215,-3.1221413490577827
415956,-3.447394885171071
28132,-12.622104500218377
1547,2.950401503242463
133926,-8.16382208218152
294,-0.6205974932500334
1590,-10.873908735948403
405446,-8.639839503703884
106648,-2.3751965170920455
291645,-15.390311326323257
28446,-2.4091128403378304
28037,2.0611015256015084
423605,-10.936135170842764
1535,-8.916908735612493
1559,-9.611159358042709
28125,-27.06394257866802
818,-11.336231592686051
1472,-12.684480424713236
122355,-11.634553416519948
28129,-5.241140984019735
46506,-8.557982286333088
1827099,-8.647875214557446
189722,-7.933086288653959
179995,-19.647327407190918
328813,-4.476250903113225
285,-33.971027823423675
29348,-28.50770909215171
53412,0.4262015323056881
729,-27.44123063453264
169435,-8.494397225922357
410072,-3.193123221550056
589436,-2.6149764373752027
46503,-14.00747015871892
901,-13.063658388011874
1680,1.1002253931859722
516075,0.9909748688276584
33069,-9.388198321836509
36847,-3.310623520700812
43675,7.606197983899903
1465754,-11.849552172554134
204516,-12.395765961247797
633701,-9.814227355066455
384638,-8.31773264180289
1280,-9.848976032070553
1735,-22.95965927053488
2741,-0.858818710048644
47678,-5.116971580343281
214856,-17.932656233275974
83617,-12.330970089423428
69825,18.182141968020222
28128,-12.951929918067943
287,-5.440686849222858
1303,4.586173780831371
39497,0.45521831311224237
191493,2.8908667719640313
487175,-1.8940050078869548
626932,0.4353921657024075
820,4.960345106366158
29524,-9.4017200919777
134605,-4.626063223603134
28108,-0.36754163575423054
79880,-1.1420478732479162
626935,-2.1828282143233393
470565,-25.216863581912147
416016,-10.681957579422532
1584,-26.846168459977886
216816,0.31101139154545876
341225,-1.297267670938844
143393,-6.094207580337349
882211,-0.9376330073274803
171685,-0.9214249767705887
1630,2.2765593590519564
626937,0.04575240689190131
39492,-9.384851932663741
860,-3.1899291657475533
77095,-11.052322595549455
40520,-10.094748966865078
56810,-15.858261379225937
101564,-26.659919130713867
171399,-2.4076976590735115
349096,11.30592947118762
328814,14.137933594705935
823,-6.511358275403213
29430,-0.16484563232948726
29461,-2.1976846208956684
454154,-4.686317207121936
33032,0.5566807726543253
671267,-1.1135426359757348
39778,17.695712820715165
588,4.719465074606849
2139,-10.265763669827807
387661,-2.1837686106264123
237258,-2.147571177175238
821,-2.323237370826423
370979,-5.323760942889334
228604,-0.23764559327745535
1465521,-18.37264341556496
185294,-4.226604774480107
48296,2.016117621981146
28090,0.017244141687186063
1265,-9.839170978224736
60133,-0.3762798940975293
52787,-2.4188872985142504
626931,1.3652680342277788
487698,2.3851252768162303
376806,-2.3515299311537445
36835,-0.2012658264849796
80866,-5.98492483371866
1308,16.473578692770626
328812,-0.5352103176450046
817,-1.8374103067438412
301,-11.610411871449367
208479,5.811882002332736
1646377,5.134715142548979
28135,-3.072222049124147
187327,-4.25372272868372
33029,-1.7439397580486584
39486,-1.2902726882015003
584,3.2474137910598024
76759,5.481764302867132
1685,2.690933125516369
28116,0.5312532557079327
43770,-2.4300432283345494
293,17.75569596956878
28127,-4.011674236820788
29466,8.737264669015547
839,-16.37075091081062
36745,-3.2886452901601633
100884,1.503675543254909
317,14.249638765271646
39496,-4.296891067742121
351091,11.818734373927873
1725,-0.9208132810735288
588932,-0.4166821468129336
33031,5.13035375487647
1379,1.0369733013723486
216778,6.605484569430773
1260,-1.718029618591944
488,7.195108422606014
1661050,7.605270451049988
33038,7.538600195711055
1512,-3.0895731227155983
39484,5.628069094932378
562,-0.7772282333626728
41976,6.893905679894944
78342,4.745197107093131
166486,20.70062515062966
329854,-1.2936484321995096
84032,4.229505329536383
626930,18.504765794346753
39485,-0.9626546987690517
1401,0.27919652028031766
481743,0.4546039296128455
582,10.14690331072632
153721,0.02946152398651937
1453492,0.5393968986401823
84030,3.7162845319314215
1267,0.1303815321152853
879,0.019752624630469316
536633,21.51505335085205
1467,0.1958425137739665
35825,0.15981227415062232
1148157,0.02045180435672483
102862,0.04671397893156804
239935,1.7765785325895886
41276,1.5508692062171634
78346,1.4685601696005344
291644,2.706528101568292
29355,0.11850650125595179
1113741,0.36628767876506785
34087,0.08203605671976423
165179,1.585943208196769
316,0.2443862628527957
40681,0.10456814648010838
1902,0.04382777300172812
187491,1.9151139095202736
40216,0.6244647288237213
437898,27.923161313693058
1670,0.11199983432242054
38286,1.1836230563537247
40214,21.39582757228618
589437,2.0093239934119516
1727,0.6461653848634916
308892,0.18468184313413188
32013,0.04426176146065522
40519,2.687756096708383
1710,0.17601561002057348
251535,0.09612448156904568
397865,5.570943205514984
358742,1.088650466137975
