,0,1
0,-9.2504225,8.222276
1,-10.434229,7.2787633
2,-8.92169,6.8926454
3,-8.313158,4.465355
4,-8.579555,6.101025
5,-7.1344967,6.0359154
6,-10.345977,7.6697984
7,-9.837531,6.654983
8,-10.686936,7.3790708
9,-8.375764,4.5213118
10,-7.6801047,5.8288536
11,-6.556942,5.3879786
12,-6.312234,7.8527894
13,-6.6187134,7.4927063
14,-7.9087114,7.4114294
15,-5.4913235,4.0520825
16,-6.350189,3.7968948
17,-7.1019983,4.049099
18,-7.278709,5.360406
19,-5.1484,5.8048635
20,-3.830638,6.3868475
21,-5.4503717,6.7524366
22,-5.174491,6.6808476
23,-7.839871,6.242905
24,-5.2051167,8.861231
25,-5.8970747,7.5009913
26,-4.358002,4.918051
27,-4.499973,6.936128
28,-4.659396,7.4696193
29,-5.494156,7.504114
30,-9.079629,8.388708
31,-7.6261086,9.35409
32,-5.4818187,7.787088
33,-3.604081,7.5259275
34,-6.1812325,7.2663555
35,-7.6067743,10.68607
36,-7.549181,9.497572
37,-5.8888483,9.900253
38,-4.585801,8.249292
39,-8.213922,9.414854
40,-5.920468,9.252471
41,-5.5621176,4.1374383
42,-9.163239,4.8904076
43,-7.3156095,10.092232
44,-6.444027,9.024108
45,-7.5272603,9.3815365
46,-7.338181,9.557443
47,-7.2082624,8.700526
48,-4.3993335,8.245261
49,-7.6222587,9.037103
50,-9.649009,5.1074953
51,-7.7053123,7.262347
52,-7.6650743,10.836644
53,-6.995334,5.607073
54,-6.351381,5.448839
55,-7.717234,7.8034043
56,-8.793416,5.5970182
57,-6.1408734,8.973618
58,-6.621237,8.642899
59,-5.6637936,5.749644
60,-6.59762,6.6710277
61,-7.8226132,5.77587
62,-9.339165,6.5777497
