,D050031
74426__821_216816,0.17299605283871794
39484__729_1623,0.051077430700933284
536633__1680_301301,-0.22523269152160355
39491__69825,-0.35073346790952875
33043__239935,-0.6315156395480999
487175__820_341225,0.1386850561914159
821__216816,-0.1412480098833477
1515__907_166486,-0.09311655964610842
1694__45851,0.304407422058372
1496__310297,0.3527422248097621
817__47877,0.19110365761453108
208479__454154,0.34218398838593145
1547__84031,-0.22477284153679564
1520__397865,0.25681938639998203
294__28037,-0.2664529266110917
562__44749,-0.09413734581324017
39496__40518,-0.2716438495314968
1264__97478_218538,-0.3379107762257028
1680__301301,-0.152665142297461
88431__28116_39485,0.1356778060303676
46503__102684,-0.19564496536011936
1630__147207,-0.0765896406309936
1685__84026,0.20742954452169104
357276__310298_349096,-0.23062249236810897
309120__1735_261299,-0.3413503504614587
907__166486,-0.08398754792380618
28117__1308_40519,0.09757077033542316
820__341225,-0.046093571048180584
35760__28026_351091,-0.017541297521209524
729__1623,0.1472371772929488
97478__218538,-0.08975787551353295
573__29348_46506,-0.0900669294757184
1304__187327,0.29094013531974444
78346__39488_1755626,-0.39548890065534414
1308__40519,0.9217477098265604
28116__39485,-0.6226884291680299
28026__351091,0.3827607885157648
310298__349096,-0.16115721432826138
1735__261299,-0.5207745555332425
633701__40520_165179,0.11065653831939544
29348__46506,0.6988199678637599
40520__165179,0.6389455724159809
39488__1755626,1.2800174767073127
