"","Part","BalanceID","Component","Group","d.group"
"931","-1","208479__454154","454154","208479__454154-1","p__FCB group"
"954","1","1547__84031","1547","1547__840311","p__Terrabacteria group"
"987","-1","1547__84031","84031","1547__84031-1","p__Terrabacteria group"
"1030","1","1520__397865","1520","1520__3978651","p__Terrabacteria group"
"1086","-1","1520__397865","397865","1520__397865-1","p__FCB group"
"1093","1","294__28037","294","294__280371","p__Proteobacteria"
"1118","-1","294__28037","28037","294__28037-1","p__Terrabacteria group"
"1172","1","562__44749","562","562__447491","p__Proteobacteria"
"1211","-1","562__44749","44749","562__44749-1","p__Terrabacteria group"
"1285","1","39496__40518","39496","39496__405181","p__Terrabacteria group"
"1286","-1","39496__40518","40518","39496__40518-1","p__Terrabacteria group"
"1337","1","1264__97478_218538","1264","1264__97478_2185381","p__Terrabacteria group"
"1379","-1","1264__97478_218538","97478","1264__97478_218538-1","p__Terrabacteria group"
"1387","-1","1264__97478_218538","218538","1264__97478_218538-1","p__Terrabacteria group"
"1425","1","1680__301301","1680","1680__3013011","p__Terrabacteria group"
"1468","-1","1680__301301","301301","1680__301301-1","p__Terrabacteria group"
"1509","-1","88431__28116_39485","28116","88431__28116_39485-1","p__FCB group"
"1516","-1","88431__28116_39485","39485","88431__28116_39485-1","p__Terrabacteria group"
"1534","1","88431__28116_39485","88431","88431__28116_394851","p__Terrabacteria group"
"1603","1","46503__102684","46503","46503__1026841","p__FCB group"
"1614","-1","46503__102684","102684","46503__102684-1","p__Terrabacteria group"
"1658","1","1630__147207","1630","1630__1472071","p__Terrabacteria group"
"1693","-1","1630__147207","147207","1630__147207-1","p__Terrabacteria group"
"1738","1","1685__84026","1685","1685__840261","p__Terrabacteria group"
"1765","-1","1685__84026","84026","1685__84026-1","p__Terrabacteria group"
"1861","-1","357276__310298_349096","310298","357276__310298_349096-1","p__FCB group"
"1863","-1","357276__310298_349096","349096","357276__310298_349096-1","p__Terrabacteria group"
"1865","1","357276__310298_349096","357276","357276__310298_3490961","p__FCB group"
"1896","-1","309120__1735_261299","1735","309120__1735_261299-1","p__Terrabacteria group"
"1935","-1","309120__1735_261299","261299","309120__1735_261299-1","p__Terrabacteria group"
"1937","1","309120__1735_261299","309120","309120__1735_2612991","p__Terrabacteria group"
"1960","1","907__166486","907","907__1664861","p__Terrabacteria group"
"2007","-1","907__166486","166486","907__166486-1","p__Terrabacteria group"
"2041","-1","28117__1308_40519","1308","28117__1308_40519-1","p__Terrabacteria group"
"2056","1","28117__1308_40519","28117","28117__1308_405191","p__FCB group"
"2067","-1","28117__1308_40519","40519","28117__1308_40519-1","p__Terrabacteria group"
"2112","1","820__341225","820","820__3412251","p__FCB group"
"2174","-1","820__341225","341225","820__341225-1","p__Terrabacteria group"
"2209","-1","35760__28026_351091","28026","35760__28026_351091-1","p__Terrabacteria group"
"2216","1","35760__28026_351091","35760","35760__28026_3510911","p__Terrabacteria group"
"2254","-1","35760__28026_351091","351091","35760__28026_351091-1","p__Terrabacteria group"
"2266","1","729__1623","729","729__16231","p__Proteobacteria"
"2281","-1","729__1623","1623","729__1623-1","p__Terrabacteria group"
"2393","1","97478__218538","97478","97478__2185381","p__Terrabacteria group"
"2401","-1","97478__218538","218538","97478__218538-1","p__Terrabacteria group"
"2421","1","573__29348_46506","573","573__29348_465061","p__Proteobacteria"
"2447","-1","573__29348_46506","29348","573__29348_46506-1","p__Terrabacteria group"
"2462","-1","573__29348_46506","46506","573__29348_46506-1","p__FCB group"
"2508","1","1304__187327","1304","1304__1873271","p__Terrabacteria group"
"2554","-1","1304__187327","187327","1304__187327-1","p__Terrabacteria group"
"2609","-1","78346__39488_1755626","39488","78346__39488_1755626-1","p__Terrabacteria group"
"2622","1","78346__39488_1755626","78346","78346__39488_17556261","p__Terrabacteria group"
"2652","-1","78346__39488_1755626","1755626","78346__39488_1755626-1","p__Terrabacteria group"
"2665","1","1308__40519","1308","1308__405191","p__Terrabacteria group"
"2691","-1","1308__40519","40519","1308__40519-1","p__Terrabacteria group"
"2757","1","28116__39485","28116","28116__394851","p__FCB group"
"2764","-1","28116__39485","39485","28116__39485-1","p__Terrabacteria group"
"2833","1","28026__351091","28026","28026__3510911","p__Terrabacteria group"
"2878","-1","28026__351091","351091","28026__351091-1","p__Terrabacteria group"
"2953","1","310298__349096","310298","310298__3490961","p__FCB group"
"2955","-1","310298__349096","349096","310298__349096-1","p__Terrabacteria group"
"2988","1","1735__261299","1735","1735__2612991","p__Terrabacteria group"
"3027","-1","1735__261299","261299","1735__261299-1","p__Terrabacteria group"
"3082","-1","633701__40520_165179","40520","633701__40520_165179-1","p__Terrabacteria group"
"3098","-1","633701__40520_165179","165179","633701__40520_165179-1","p__FCB group"
"3119","1","633701__40520_165179","633701","633701__40520_1651791","p__FCB group"
"3149","1","29348__46506","29348","29348__465061","p__Terrabacteria group"
"3164","-1","29348__46506","46506","29348__46506-1","p__FCB group"
"3238","1","40520__165179","40520","40520__1651791","p__Terrabacteria group"
"3254","-1","40520__165179","165179","40520__165179-1","p__FCB group"
"3311","1","39488__1755626","39488","39488__17556261","p__Terrabacteria group"
"3354","-1","39488__1755626","1755626","39488__1755626-1","p__Terrabacteria group"
