,0,1
0,50.323505,10.381567
1,40.441376,-19.356255
2,-66.94397,39.217903
3,-67.08265,6.7215953
4,-32.718582,-58.891113
5,-8.634382,-37.50595
6,24.767738,72.63193
7,-16.47774,-10.74107
8,-35.127167,-30.611025
9,-35.988583,61.25526
10,70.44591,-8.657196
11,6.3812037,-15.03662
12,36.176163,47.43289
13,19.452751,-36.596348
14,32.426365,-61.00739
15,-63.571312,-27.377577
16,-41.781124,28.846264
17,8.086168,40.257668
18,26.73673,23.104856
19,1.7780491,12.788172
20,-42.280052,-3.7043953
21,62.773975,36.292957
22,57.807552,-40.855953
23,-22.173185,13.03455
24,24.547052,-0.6406363
25,-16.52296,38.284794
26,-5.3891807,66.36823
27,0.4281438,-64.194405
