oldID,newID
328814_and_818,818__328814
28117_and_363265,28117__363265
338188_and_487174_and_562,338188__562_487174
1118061_and_371601_and_626930,626930__371601_1118061
626940_and_751585,626940__751585
487174_and_562,562__487174
28126_and_53345_and_584,28126__584_53345
1118061_and_371601,371601__1118061
165179_and_328812_and_546,328812__546_165179
166486_and_216816_and_47770,47770__166486_216816
147802_and_301301_and_821,147802__821_301301
28116_and_626929_and_820,626929__820_28116
1283_and_1363_and_329854,1363__1283_329854
1352_and_1353,1352__1353
2173_and_329_and_457412,457412__329_2173
411489_and_88431,88431__411489
218538_and_46506_and_626933,626933__46506_218538
301301_and_821,821__301301
158836_and_46228_and_54291,158836__46228_54291
1747_and_387090_and_39485,1747__39485_387090
287_and_322095_and_39496,322095__287_39496
165179_and_546,546__165179
296_and_40214_and_550,40214__296_550
166486_and_216816,166486__216816
53345_and_584,584__53345
1304_and_46503_and_853,1304__853_46503
28116_and_820,820__28116
40519_and_674529_and_823,40519__823_674529
46228_and_54291,46228__54291
360807_and_47678_and_548,548__47678_360807
218538_and_46506,46506__218538
1283_and_329854,1283__329854
214856_and_626932,214856__626932
1318_and_291644,1318__291644
246787_and_328813_and_410072,410072__246787_328813
154046_and_33039_and_74426,154046__33039_74426
40520_and_729,729__40520
387090_and_39485,39485__387090
100886_and_39486,39486__100886
239935_and_40545_and_665950,665950__40545_239935
296_and_550,296__550
287_and_39496,287__39496
208479_and_454155_and_658659,454155__208479_658659
39488_and_571,571__39488
46503_and_853,853__46503
1354_and_28026,1354__28026
28111_and_39491_and_665951,665951__28111_39491
316_and_37734,316__37734
2173_and_329,329__2173
357276_and_35833_and_45851,35833__45851_357276
43765_and_658081,43765__658081
360807_and_47678,47678__360807
102862_and_501496,102862__501496
1680_and_387661_and_817,387661__817_1680
1396_and_147207_and_582,1396__582_147207
208479_and_658659,208479__658659
33039_and_74426,33039__74426
116085_and_28130,28130__116085
487173_and_624,624__487173
291645_and_552398,291645__552398
674529_and_823,823__674529
246787_and_328813,246787__328813
239935_and_40545,40545__239935
28111_and_39491,28111__39491
1689_and_33038,1689__33038
147207_and_582,582__147207
357276_and_45851,45851__357276
1680_and_817,817__1680
