,D003093
1515__487175_536633,-0.5761322533984989
39950__328813_467210,0.10596041725924413
33037__84112_1162717,-0.14094244318345736
328813__467210,0.3322240607424438
69823__341694,-0.02881540255478017
225324__823_1547,0.07921891822889841
553__53409,-0.07830279790065675
487175__536633,1.057399042519792
739__1411150,5.7000620976111416e-05
70995__173480,-0.0013169904148192964
28133__755171,0.0045571856651928176
52773__151276,-0.0006715341649890874
35517__84109,-0.0007631829473186779
292__34062_40681,0.01696567460384856
860__112009,-0.15079680127583545
122355__1747_40215,-0.045665521441220436
823__1547,-0.3405934516748549
28127__33033,-0.0062828978574470725
28134__28135_439703,-0.1701514903945975
1660__310297_310298,-0.2334836082051233
859__28123,0.000563413312354303
31998__41276,0.047746416015181516
288965__425254,-0.011954801899015769
735__1535_329854,0.00761644046107853
1737__216816_1161942,-0.4015250816845232
34062__40681,0.08830257263245146
310514__839_1755626,-0.13055398408662833
39492__437898,0.06691643213980117
1358__39497,0.0892731849194708
58134__818_261299,0.1838839750440602
285__582,-0.6026598141932823
329__1124597,-0.07106098352012638
291645__1532_46506,-0.2357762312059768
1535__329854,0.6511391361607183
28135__439703,0.9146639895120384
1747__40215,0.09531244651605912
39490__850_35785,0.28084602718677043
216816__1161942,0.8428535380711177
818__261299,-0.43941034081603975
1532__46506,0.2582822998805082
40214__29348_410072,0.5674963998160828
1661032__387661_397865,-0.9496735425880553
31971__47678_78345,1.3331194890795004
36835__852_341225,-0.10869924960848104
84112__1162717,0.35877585930232964
1608994__856_1265,-0.4425094762907793
907__69825,-0.7622557178169498
191298__28037_39485,-0.6154733703080166
47678__78345,0.7386242085392278
29348__410072,-0.4669622546711266
850__35785,0.526070783838416
1622__28125_36745,-0.12385689643442195
187327__454154,-0.030554200777310414
387661__397865,0.09013318633309376
294__28118,-0.009214929440316929
92945__1504_39496,-0.4432880064677368
1343__349096,-0.21637455552949156
544645__901_29367,0.14850018095465267
729__633701,-0.018133158177559047
1352__46124,-0.3744311282017056
1110546__905_1308,-0.8098375399004532
856__1265,-0.09418666383995394
100884__2724_309120,-0.06384071298430012
852__341225,0.8053174850110303
154046__36847_197614,-0.7581396801738342
137732__1520_84031,0.5537762987316731
1561__29552_36834,0.0012932724030830026
1195760__1322_180332,0.08040364092278172
328814__1512_33031,0.12002446254123413
61635__114702,0.03042317138079797
180311__33038_39491,0.3342854304499445
28037__39485,-0.002758714512396275
1496__29363_208479,0.8119545634267292
901__29367,-0.2368488134412489
1335__1042156,-0.1129996266338638
28901__851_1264,-0.343118742432753
1504__39496,0.2934849293673324
358743__28116_357276,0.3718582835684782
243924__2751_71667,0.49489867834251794
28125__36745,0.1645665177839858
39029__360807,-1.2196156191248662
998__1303_1681,0.2185952133402405
89093__214856,-0.43004759724860747
1520__84031,0.7971374117957629
1322__180332,0.42497421311671263
228603__1630_189722,-1.359178820144866
29552__36834,-1.1163477150718315
905__1308,-0.17923593796280618
1598__817_218538,-0.7340690684978075
1584__301301_301302,-0.7329715068322648
29375__158836_185293,0.22219297319041725
36847__197614,-0.13571877476329053
1376__1304_28161,-0.11397288504293368
2724__309120,-0.6349196277944201
1402__39778_52226,-0.1612850002756754
1512__33031,-0.5296527932246595
2751__71667,-0.053273804474676056
82801__89014_239935,-0.2328451802717884
1583__37734,0.3720873026711987
33038__39491,0.23547356793775084
1303__1681,1.0479404937740944
589437__1735_29466,-1.1125411272409345
29363__208479,0.2522296980093339
89152__1492_387090,-0.18016509907744666
851__1264,0.1101744209716339
381__1078480,0.4951389225353089
33035__39483,1.1341394976445316
1304__28161,0.17861526137323525
29389__59310,-1.785527650654875
28116__357276,-0.1828881932991156
573__29360,-0.1286049869465361
39488__46503_762210,-0.32513333494733954
28129__1502_589436,-0.473863990060394
39489__1002672,0.7309600878694796
817__218538,0.567020914158177
39778__52226,0.4445954604153479
308994__1559_165179,-0.29934721606521314
376805__1680_39777,-0.04896515579015427
89014__239935,0.31729797041686736
301301__301302,-0.6987153875585848
1735__29466,0.024506753257176446
1492__387090,0.7622508658384036
1630__189722,-1.0296314896720271
358742__28117_234908,-0.9039096844772141
1502__589436,-0.035472080976118425
179995__562_351091,-0.5402977614675845
840__821_35701,-0.5346926477078857
310297__310298,0.2671454991304953
158836__185293,0.7530288790065169
33043__39493,-0.8926843210785187
40519__79681,-0.7705989557738653
28026__853_204516,-1.234107519199791
1559__165179,0.4086586305771425
2173__40520_371601,-1.3220012695709986
1680__39777,-0.2568667217500351
33039__1671366,0.5493183033082111
562__351091,0.5214265289721927
39484__147207,-0.6146577512349416
2145__246787,0.18295725349700395
255723__820_1297750,-0.9075726019846398
821__35701,-0.2186087887432328
28117__234908,-0.5230001454635168
1582__1590,-0.08253952797714738
40520__371601,-0.7102195144224765
1428__294935,-1.3853171740831178
853__204516,1.2530757553167458
820__1297750,-0.8577251009609961
1689__74426,-0.4279530162503038
115979__443143,-0.7169922584571028
46503__762210,-0.8064572118549993
1507__40518,0.6137329359625052
839__1755626,0.11876154038965395
