,D000236
1304__28026,-0.17168712678095865
33038__2173_751585,0.5253862438263356
1686__457412,0.053896361458003535
820__204516,-0.05848474705177033
39492__246787_357276,0.3795586768569297
446660__100886_626940,0.7809967554263572
2173__751585,-0.09427946117866344
39488__40520,0.052212109652573765
1118060__33039_74426,-0.07410729414593616
197614__28111_310298,-0.4877686846758634
1735__28117_487174,-0.08001681175900165
1161942__1681_239935,0.3309669846645133
1351__387090_491921,-0.3534857882883932
658081__818_46506,-0.3637664370116155
39486__907_1318,1.0959410014661597
328812__817_158847,-0.06584927543991069
33039__74426,-0.12215710586694155
246787__357276,-0.550796947232271
487173__853_1680,0.03249315275279138
39496__100884,0.08865190711913278
147207__39491_218538,-0.18341967084313074
28111__310298,-0.05955709078988412
665951__1308_410072,-0.11042993693357486
100886__626940,0.19038084192993607
363265__310297_328813,0.06395214132364979
28117__487174,0.3586441433417871
384638__457394,0.4312394850916458
1681__239935,-0.12135541773252816
818__46506,-0.4270479410657755
1502__821_360807,0.0058206296943186546
28118__823_33959,0.13322873609429167
729__39485_45851,0.15459243773657566
261299__665950,-0.7706151823307776
1343__665956,0.11310942398080955
150055__39490_47770,0.6954689478747635
1624__40545_328814,0.033332043963714364
853__1680,-0.20043456830812087
39777__1598_626929,0.7995806956690404
301301__626932,-0.3103732875538747
905__1683,0.5617609635728068
469588__562_88431,-0.2817645864970223
658082__674529,1.251232078097377
329854__387661,-0.4207648410245221
626935__28116_47678,-0.9811808187558106
1736__28025_46503,0.4417357879835333
39491__218538,0.3717625332342104
310297__328813,0.56175817544333
1623__39483,-1.1640960265810534
338188__1118061,0.4551655348218621
33043__658089,0.6496686729287383
817__158847,-0.7553434708624902
823__33959,-0.4051802972591984
821__360807,-0.26378628546543
1308__410072,-0.2673453110062559
39490__47770,-0.5382516761813103
1598__626929,1.5607497235700425
562__88431,-0.1901760084592485
52226__901_216816,-2.114987424241129
907__1318,-0.9812685789248774
39485__45851,-0.2766830406389306
40545__328814,-1.3159000215196888
28025__46503,-0.8547077486772146
40519__165179_166486,0.05234256190155093
28116__47678,-0.6724517156511212
387090__491921,0.5698428388522503
901__216816,1.2806312547008616
165179__166486,0.6659988375528768
97478__40518_46228,-0.13647291515792548
40518__46228,-0.4694838410513626
