featureid,D006262
1755626,2.162298595806198
303,-1.092350709612394
852,-6.828700767513107
1382,-1.316922235692118
1402,-8.422569939896723
1561,-0.49150523787139216
357276,-35.286741681606756
105229,-13.445798144790572
1352,-9.065692265842808
291645,-8.516553187139083
626937,-21.578485094429958
171685,-3.2997916004477323
1661050,-5.365336327373945
108980,-5.938020328935828
1303,2.9288153865833566
626933,-13.99034029226034
1280,-28.120268272583377
294,0.28361109758694525
584,1.4511715949840167
57706,-3.344531516208812
487175,-31.206190251070797
1515,-18.689995177418776
376804,-24.31862692611648
328812,-3.3807661235304143
28125,-5.194830617247582
246787,-12.043697800674728
191493,-25.976673886668404
1265,-20.91424504811245
39484,-0.5059894208318324
589436,-5.384588865388887
84030,-3.0414709675828506
1510,4.565434917333115
817,-3.610815912378495
45851,-9.699957813109702
1646377,-11.259216950981346
317,11.724797511142857
328813,0.5427013652372659
43770,-8.787256422289367
1630,-1.402959999202873
39497,-15.177954085586684
291644,5.732046162280687
239935,4.601388867512971
134605,-7.250354671345537
28037,7.142916098164021
101070,-5.3067756792064085
300,-15.116890136267502
69825,4.994121480573892
45067,-7.547565628535699
196024,-1.647280468300887
820,6.731790949612493
37734,-8.701230561988334
1404,-11.00535275668424
88688,-0.803958054807031
35785,-0.43133394657864366
307126,-12.202788346720022
470,-10.397514187935338
1717,-11.418515740290804
40324,11.111691795563498
1260,14.604429785398612
349096,1.7359658993546425
1661055,-1.6394695703698183
29375,3.4811581096910857
39029,-9.973039372320022
1267,-4.098668228005167
907,7.866746788791089
53408,2.6790092702343196
856,-3.65940809225656
1077256,-1.4049514931414453
122355,-0.7968454774910703
470565,5.021376544974979
40520,8.447146018102472
143393,-5.294736777174694
316,-1.5645534790975537
102862,0.047779224070845304
285,-4.483468003462267
44749,-19.842422134969183
136857,-12.649948775729026
821,-0.891035298092148
1727,0.634015585141626
118748,-1.9386852256645575
185294,-1.60012860209628
1571,-0.48371357425996286
1506,-15.55448247622043
860,2.430943582950665
658457,-3.5562695108170237
29356,-4.042213466472444
38304,-9.662156654281716
1282,-5.336949121181217
100884,0.4332468859206647
183417,1.5297369486187036
28446,3.921459917639686
28126,-3.624537706844294
287,3.1468771517333707
1522,-10.101357503829304
1535,9.86749728700181
38986,-16.083074000267224
901,-8.343661068295326
850,1.6807396910067014
218538,3.6921494952914786
78342,7.058199142072009
1725,8.079074428295202
28132,0.6704116097800766
53412,0.9856588443944353
840,-0.19012250255977065
39496,-3.7807132656055997
1408,-1.4357663655570443
187327,8.946844169040155
2173,-25.458162737394847
33069,-5.520974861674979
28118,-0.029300332884254984
823,15.151818124453351
1512,2.2558537396748357
585,2.3584536597235486
28127,-8.650282623029826
1590,16.670818925853357
729,9.759158099915785
216935,-2.0313950158633682
47880,-24.39339483800374
28116,-0.48882555394401234
1504,7.974811259542154
626932,5.184773415073585
169435,3.3461510778688326
216778,7.321584679124205
179995,13.995760998158556
29552,8.13938571304922
84032,3.976797368803525
83263,1.2780409083628328
187491,1.8037975111180407
1264,11.806083141131996
153721,0.7794765540132099
40681,0.25126273131604626
397865,2.7006947854987624
1689,1.686677504345912
1308,6.965631535409437
78346,1.3411917206433333
77095,0.990855181412778
1401,0.44691428843844255
1148157,0.13669659738009282
189722,18.550801494580593
28128,10.067780803859483
40216,1.224834536825
33038,10.708830761134081
245,2.547729364195857
33043,7.990688743166512
1453492,1.699764130701893
1859290,1.2663922700869035
173480,0.5789969004405201
387661,4.059540071550759
47678,-0.7740298364058338
39492,11.106083530135455
28130,0.8637942233064926
2741,0.7099932207038462
43675,3.8280019655533435
138595,2.0667881891419135
45254,0.5424699396905656
1161942,11.608494945410982
33034,0.7468222773149636
46506,12.867690096899597
32013,0.9130851578627105
1472,0.2980230621790826
1710,0.318722102584386
34087,1.2529948927392587
28111,15.831037973652725
477666,1.0369917900559373
82135,0.7975557916068597
536633,3.0621681825064275
1902,0.07919788042094662
41276,2.8569413541575317
587753,1.0333804907767445
29360,1.9508909100402265
39485,19.150483860200733
202956,1.5749561114762032
191295,0.6132014190438116
56810,0.4653820339839244
671267,0.4184595956234783
1670,0.5595625456905711
483012,1.3689872636198597
163877,0.138834354396597
882211,1.0189895016794452
1465754,6.413234719640212
1623,-1.1000642448439046
626930,18.57734032810248
254,5.741793277387759
1467,0.2182610883497043
589437,1.568792626077968
1633,1.686687414731829
290309,1.641321182245057
358742,3.8474754771422415
1113922,0.030755707202847916
351091,14.90269555256687
157687,2.3078561012752976
271420,5.296001100977614
452084,0.9760176039457408
29461,0.3431703488667448
341225,0.2328255670798015
1888,2.5180627699577642
253239,1.1317416636465518
1681,2.182641821583209
582,5.380284622663665
487316,0.448156454542449
53363,0.6727233871425414
33032,3.5436795318820784
879,0.04546126656290531
1613,1.2837189549827375
204516,14.362463949206738
481743,0.7271629800667463
1687,0.142305316217888
33935,0.2598532916876886
308892,0.20582333668915828
33039,1.4651103357927246
237258,0.12487021333879188
