"","Part","BalanceID","Component","Group","d.group"
"3962","-1","28126__218538_310298","218538","28126__218538_310298-1","p__Terrabacteria group"
"3969","-1","28126__218538_310298","310298","28126__218538_310298-1","p__FCB group"
"4089","-1","626933__246787_487174","246787","626933__246787_487174-1","p__FCB group"
"4112","-1","626933__246787_487174","487174","626933__246787_487174-1","p__FCB group"
"4118","1","626933__246787_487174","626933","626933__246787_4871741","p__FCB group"
"4168","1","28117__204516","28117","28117__2045161","p__FCB group"
"4209","-1","28117__204516","204516","28117__204516-1","p__FCB group"
"4306","-1","626929__39491_46503","39491","626929__39491_46503-1","p__Terrabacteria group"
"4317","-1","626929__39491_46503","46503","626929__39491_46503-1","p__FCB group"
"4365","1","626929__39491_46503","626929","626929__39491_465031","p__FCB group"
"4417","-1","291645__28116_239935","28116","291645__28116_239935-1","p__FCB group"
"4463","-1","291645__28116_239935","239935","291645__28116_239935-1","p__PVC group"
"4466","1","291645__28116_239935","291645","291645__28116_2399351","p__FCB group"
"4505","1","546__45851","546","546__458511","p__Proteobacteria"
"4565","-1","546__45851","45851","546__45851-1","p__Terrabacteria group"
"4688","1","40545__1118061","40545","40545__11180611","p__Proteobacteria"
"4750","-1","40545__1118061","1118061","40545__1118061-1","p__FCB group"
"4770","-1","1680__853_40518","853","1680__853_40518-1","p__Terrabacteria group"
"4785","1","1680__853_40518","1680","1680__853_405181","p__Terrabacteria group"
"4810","-1","1680__853_40518","40518","1680__853_40518-1","p__Terrabacteria group"
"4962","1","218538__310298","218538","218538__3102981","p__Terrabacteria group"
"4969","-1","218538__310298","310298","218538__310298-1","p__FCB group"
"5073","1","74426__360807","74426","74426__3608071","p__Terrabacteria group"
"5102","-1","74426__360807","360807","74426__360807-1","p__Terrabacteria group"
"5128","1","296__328813","296","296__3288131","p__Proteobacteria"
"5222","-1","296__328813","328813","296__328813-1","p__FCB group"
"5306","1","39491__46503","39491","39491__465031","p__Terrabacteria group"
"5317","-1","39491__46503","46503","39491__46503-1","p__FCB group"
"5465","1","291644__751585","291644","291644__7515851","p__FCB group"
"5498","-1","291644__751585","751585","291644__751585-1","p__Terrabacteria group"
"5589","1","246787__487174","246787","246787__4871741","p__FCB group"
"5612","-1","246787__487174","487174","246787__487174-1","p__FCB group"
"5667","1","28116__239935","28116","28116__2399351","p__FCB group"
"5713","-1","28116__239935","239935","28116__239935-1","p__PVC group"
"5812","1","40520__88431","40520","40520__884311","p__Terrabacteria group"
"5824","-1","40520__88431","88431","40520__88431-1","p__Terrabacteria group"
"5882","1","550__573","550","550__5731","p__Proteobacteria"
"5885","-1","550__573","573","550__573-1","p__Proteobacteria"
"6018","-1","116085__821_33039","821","116085__821_33039-1","p__FCB group"
"6050","-1","116085__821_33039","33039","116085__821_33039-1","p__Terrabacteria group"
"6077","1","116085__821_33039","116085","116085__821_330391","p__Terrabacteria group"
"6134","1","571__37734","571","571__377341","p__Proteobacteria"
"6177","-1","571__37734","37734","571__37734-1","p__Terrabacteria group"
"6266","1","818__47678","818","818__476781","p__FCB group"
"6319","-1","818__47678","47678","818__47678-1","p__FCB group"
"6429","1","39486__100886","39486","39486__1008861","p__Terrabacteria group"
"6450","-1","39486__100886","100886","39486__100886-1","p__Terrabacteria group"
"6520","1","853__40518","853","853__405181","p__Terrabacteria group"
"6560","-1","853__40518","40518","853__40518-1","p__Terrabacteria group"
"6644","1","823__1078764","823","823__10787641","p__FCB group"
"6749","-1","823__1078764","1078764","823__1078764-1","p__Terrabacteria group"
"6835","1","214856__501496","214856","214856__5014961","p__FCB group"
"6863","-1","214856__501496","501496","214856__501496-1","p__FCB group"
"6893","1","821__33039","821","821__330391","p__FCB group"
"6925","-1","821__33039","33039","821__33039-1","p__Terrabacteria group"
"7080","1","154046__552398","154046","154046__5523981","p__Terrabacteria group"
"7114","-1","154046__552398","552398","154046__552398-1","p__Terrabacteria group"
"7164","-1","43765__2173_658081","2173","43765__2173_658081-1","p__Euryarchaeota"
"7189","1","43765__2173_658081","43765","43765__2173_6580811","p__Terrabacteria group"
"7245","-1","43765__2173_658081","658081","43765__2173_658081-1","p__Terrabacteria group"
"7263","1","624__28031","624","624__280311","p__Proteobacteria"
"7290","-1","624__28031","28031","624__28031-1","p__Terrabacteria group"
"7377","-1","147207__293_106648","293","147207__293_106648-1","p__Proteobacteria"
"7451","-1","147207__293_106648","106648","147207__293_106648-1","p__Proteobacteria"
"7453","1","147207__293_106648","147207","147207__293_1066481","p__Terrabacteria group"
"7502","1","293__106648","293","293__1066481","p__Proteobacteria"
"7576","-1","293__106648","106648","293__106648-1","p__Proteobacteria"
"7664","1","2173__658081","2173","2173__6580811","p__Euryarchaeota"
"7745","-1","2173__658081","658081","2173__658081-1","p__Terrabacteria group"
"7808","1","40214__40324","40214","40214__403241","p__Proteobacteria"
"7809","-1","40214__40324","40324","40214__40324-1","p__Proteobacteria"
