,D007674
46506__165179,0.4552100996018033
1304__1358_1363,0.09258687814184599
1582__46228_665951,-0.20521091535417305
1318__562_1351,0.6103409127446918
47770__39492_53345,0.7047470936625119
147802__1260_33043,1.6922616322561537e-05
562__1351,-0.2677041157379183
1352__1353,-0.1087869887107551
39492__53345,0.3568796958446325
1358__1363,-0.12504947890547366
357276__674529,-1.137577107736444
1260__33043,0.0007551483976779192
1283__40214_40324,-0.6427210840792535
54291__158836,-0.2907984766431277
411489__28111_39485,-0.020851400613437574
820__384638,0.6737628943774044
301301__457412,-0.02512683433266016
33038__571_37734,-0.18153414833829676
363265__39486_100886,-0.390931072791202
329854__624_28031,-0.8191539754147061
582__40545_1118061,-0.0952661685108976
46228__665951,-0.2924100813320463
287__28117_204516,-0.1807428871861376
1286__550_573,-0.3581761115062544
28111__39485,-0.12251104764843275
817__322095,-0.2372954827255508
454155__546_45851,0.4322882936964679
166486__154046_552398,-0.3548374809385473
1354__296_328813,0.003739254480430745
28125__74426_360807,0.05129642041948381
328814__818_47678,-0.1471970697622875
28126__218538_310298,-0.15130327109847744
626933__246787_487174,0.35876529577089294
28117__204516,-0.4210998567483011
626929__39491_46503,0.30982341925716633
291645__28116_239935,0.17422980085172146
546__45851,0.21791411299287894
40545__1118061,-0.2692730323258687
1680__853_40518,0.5746278209240282
218538__310298,-0.913162339787248
74426__360807,0.5608225684016738
296__328813,0.6535979853253737
39491__46503,-0.3949543911882085
291644__751585,-0.74433589011046
246787__487174,-0.4829944924288345
28116__239935,-0.6494878736496242
40520__88431,-0.3850066732039816
550__573,0.9689839361342408
116085__821_33039,0.5084287796818576
571__37734,-0.9127603955492848
818__47678,-0.3719263375976105
39486__100886,-0.6149308148723213
853__40518,-0.8325309574924694
823__1078764,0.4349401554373376
214856__501496,0.7366783105297066
821__33039,-0.9546536054553328
154046__552398,-0.0018790037977204786
43765__2173_658081,-1.0416818788354174
624__28031,-1.766326114085259
147207__293_106648,-1.0250789165888698
293__106648,0.0667439113319432
2173__658081,0.6269798270918571
40214__40324,-0.9016380373431088
