"","296__28116_239935","1351__1747","218538__291644","28116__239935","310297__371601","1735__562_487174","1590__550_40545","39490__818_301301","33945__40518_165179","1358__626932","47678__626940","1408__571_363265","562__487174","1353__823_28126","550__40545","552398__37734_53345","40518__165179","582__584","818__301301","102148__341694","1583__208962","726__735_739","850__437898","197614__671218","735__739","293__529","187327__329854_563191","303__29382_40214","47770__546_573","28125__281920","665951__54291_410072","571__363265","40519__729_357276","52584__100886","328812__40520_246787","823__28126","674529__46506_74426","1598__39777_158836","1502__1282_46124","1318__1078764","29382__40214","28111__821_1680","626929__154046_204516","1632__147802","53443__29361_208479","213__150055_501496","108980__1582_28026","376804__469613","1633__28130","39778__626933","28132__287_727","1260__658086","1531__116085","1286__1596","37734__53345","437897__197_338188","729__357276","28037__623_626930","54291__410072","1328__33043_56946","28123__2173_411489","329854__563191","546__573","1354__310298","126385__39486_751585","1282__46124","40324__39492_88431","754333__624_1283","40520__246787","46506__74426","287__727","358743__1512_387090","39777__158836","154046__204516","68891__329_29466","623__626930","29361__208479","150055__501496","1582__28026","333367__46503_387661","197__338188","821__1680","33043__56946","2173__411489","43675__1685_1118061","28118__817_360807","658082__33038_166486","569__1352_39485","1304__328813","39486__751585","624__1283","39492__88431","1512__387090","1686__1623_45851","322095__853_33039","329__29466","46503__387661","97478__1681_328814","28025__39488_39491","147207__820_216816","1685__1118061","817__360807","1352__39485","33038__166486","384638__28117_457412","1623__45851","853__33039","820__216816","39488__39491","1681__328814","28117__457412"
"ERR2238721",0,0,0,0,0,-3.9332301840135,0,0,0,0,0,0,6.81255451657486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2238738",0,0,0,0,0,-3.82069599639585,-3.06861443607301,0,0,0,0,-2.80336084032552,6.61763958603262,0,5.31499611211778,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64728992857988,0,0,4.85556340739278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04314523881064,0,0,0,0,0,0,0,0,-4.58524065866574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2238740",0,0,0,0,0,-1.61597194881857,0,0,0,0,0,-3.86244889176296,2.79894551895986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68995772217155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2238745",0,0,0,0,0,-3.9184272527075,0,0,0,0,0,0,6.78691508745192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64116599849086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57463370060955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2238748",0,-5.87722986529631,0,0,0,-2.34050281730708,0,0,0,0,0,0,4.05386979483396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18579148310654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78590190349186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2238754",0,0,0,0,0,-0.742683143157428,0,0,0,0,0,0,1.28636493787362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93468138308522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.81506806709898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2238756",0,3.7673928863878,0,0,0,-3.83758750619205,0,0,0,0,0,0,6.64689653921617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.65287479367127,0,-2.31418175807038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00828038292696,0,0,0,-0.0840501633293988,0,0,0,0,0,0,0,0,0,0,0,-1.47957897580023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56270595989672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2238757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.17193341346172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49394983034108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239132",-2.49024708242337,0,0,-4.31323447015743,0,-2.58875501104015,0,-2.55899913058877,0,0,0,0,-4.48385520747007,-2.63094302935134,0,0,0,0,4.43231651070434,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61811710241407,0,0,4.5569269986557,0,0,0,-5.87128692961404,0,0,0,0,0,0,-2.53921179067945,0,0,0,0,0,0,0,0,0,-4.53471184154619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39804383263476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.79328553573528,0,0,0,0,-2.96164766032676,0,0,0,0,0,0,4.83811246794076,5.12972422180345,0,0,0
"ERR2239172",0,0,4.5868301431726,0,0,-3.39555064766301,0,0,-3.05485393365928,0,0,0,5.88126624142574,0,0,0,-5.29116222279952,0,0,0,0,0,0,0,0,0,0,0,-2.78223410401824,0,0,0,0,0,0,0,0,0,0,0,0,-2.65757580598694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81897082671046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6030563209352,0,0,0,0,0,0,0,0,0,0,0,0,-2.64798272223098,0,0,0,-2.39433498129153,-2.47500666837086,0,0,0,0,-2.69007490560614,0,4.58644061246861,4.28683729869011,-4.14710983793641,0,4.65934641267588
"ERR2239187",0,0,0,0,0,-2.70879382684026,0,0,0,0,0,0,-4.69176853531626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70396345090131,-2.50470924197126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46683435501518,0,0,0,0,0,-3.10074002289083,0,0,0,0,0,0,-4.33828366528155,0,0,0,0,0,0,0,4.68340207877034,0,4.2726824367427,0,0,0,0,0,0,0,5.37063926070921,0,0,-5.39002060024074,0,0,0,0,-2.97552563196661,0,0,0,0,-3.0458473952821,0,-0.61647975750499,5.15376157378966,0,0,5.27556244072992
"ERR2239194",-2.63582224867114,0,0,-4.56537805441886,0,-3.78761438295181,0,0,0,-2.50393680496654,0,0,6.56034055075117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.98213877700024,0,0,0,0,-1.51603886640645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9973859157135,0,0,0,0,0,0,0,0,-3.43316506941686,0,0,0,0,0,0,0,0,0,0,0,2.6258563428651,0,5.19162469590715,0,0,0,0,0,0,0,0,0,0,-1.83352631907403,0,0,0,0,-1.14650409620122,0,0,0,0,0,0,-3.17576074165096,1.98580334570636,0,0,0
"ERR2239205",0,0,0,0,0.636224412023775,0,0,0,0,0,0,0,0,-3.05042015441406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92072042871168,0,0,5.28348269187726,0,0,0,0,0,-2.95061322062181,5.33566449750084,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.05883617723298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11061201160141,0,0,0,-3.07821447350592,0,0,0,0,0,0,0,0,-2.37338510966788,0,0,0,-2.45040772758736,0,0,5.33162386470614,0,0,0,0,4.1108235958722,0,-4.2442306834407,0,0
"ERR2239206",-3.81304709843879,0,0,-6.60439130614908,0,-4.89519310332423,0,0,0,0,4.14681041326671,0,-0.325736888536067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67440177327589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.23853445873347,0,0,0,0,-4.63219975116614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.06328747024979,0,0,0,0,-2.00385652241974,0,0,0,0,-1.85633490713615,0,-3.57371872909289,3.47078130790928,0,0,3.21526637502346
"ERR2239207",3.47268206710533,0,0,0,0,-3.67297985786347,0,0,0,0,0,0,6.36178772899664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770056944502982,0,0,0,0,0,0,0,0,0,0,0,0,-4.46290674392039,-1.9356038576652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35256422480245,0,0,0,0,-1.97655488146552,0,0,0,0,0,0,0,-1.52391235655576,0,0,-1.12091307151009,0,0,0,0,0,3.42349347864656,0,0,-2.63949362783659,0,0,1.94147839072356,0
"ERR2239212",-2.34362927264147,0,0,-4.05928497432072,0,-3.71531668212326,0,-2.12105523200833,0,0,0,0,6.43511725964571,-2.07347045165154,0,0,0,0,3.67377542749822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59135617025325,0,0,0,0,0,-5.33323627961551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982192931726447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64226726752668,-2.61676257163469,0,0,0,0,0,0,0,4.53236572541588,-4.5765411545324,0,0
"ERR2239215",0,0,0,0,0,-3.08446326848362,-3.64691385082646,-2.07450534171507,0,0,4.21536820068677,-2.8032657165454,5.34244709509358,0,6.31664008045809,0,0,0,3.59314865242353,0,0,0,0,0,0,0,0,0,0,0,0,4.85539864817261,0,0,0,0,0,0,0,0,0,-2.22746598876972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85808426468081,0,0,0,-2.65002233986355,-2.27700506874131,0,0,0,0,0,0,0,-2.61400042070223,0,0,0,0,0,0,4.58997333383623,0,3.9438884681518,0,0,4.52758153966268,0,0,0,0
"ERR2239217",-1.69135518492112,0,0,-2.92951311392843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6777793615563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.37010071324374,0,0,0,0,0,0,0,0,0,-3.32367853992074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75678009916907,0,0,0,0,0,0,0,-3.18448446903444,0,0,0,0,0,0,0,5.51568889628165,0,0,0
"ERR2239222",0,0,0,0,0,-3.51957335353061,0,0,0,0,0,0,6.0960798692806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45705973493669,0,0,0,0,0,-2.46523190203219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25575229814206,0,0,0,-3.12995897215789,0,-4.26990690675942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33108772616184,-2.21838264475075,0,0,0,0,0,5.42124796538353,0,0,0,0,0,-2.36249561288871,0,-2.45723084032764,-4.03756237861252,-3.84235145133732,0,0,-2.32638400568613,0,0,4.25604866137263,0,-4.09196243418182,4.02941529576399
"ERR2239226",0,0,3.64890140892766,0,0,-2.21882931943642,0,0,0,0,0,-3.36537700645072,3.84312511458735,0,0,-2.01233279226581,0,0,0,0,0,0,0,0,0,0.504279119159163,0,0,0,0,0,5.82900396179669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48546263794132,0,0,0,0,0,0,0,0,0,0,0,4.08348380486658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239227",-3.25725065981895,0,0,5.64172363579367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76961503931597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85528947271261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79711396550213,0,0,0,0,0,-2.47525811130523,0,0,0,4.94550643705479,0,-2.48647398954958,-3.27360302529721,0,0,0,-3.12088687698502,-2.82020577196886,0,0,-4.28727281062763,0,-2.73777346785248,-4.30669928159836,5.67004676362596,4.88473968484907,-5.40553463561302,0,4.74196274593453
"ERR2239228",0,0,0,0,-3.72260248650373,-3.80649819889505,0,0,0,0,0,0,6.59304827940564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13961795363627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08643390162216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83932145937291,0,0,0,0,0,1.88175871667487,0,-1.74866342570661,0,0,0,0,0,0,0,0,-0.64062847810143,0,0,-3.0287738986613,0,0,0,0
"ERR2239230",0,0,0,0,0,0,0,-2.69477447286659,0,0,0,0,0,0,0,0,0,0,4.66748630194456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6668709541717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00871812705996,0,0,-3.04277988949875,0,0,0,0,0,0,0,0,0,0,0,-2.38166775333652,0,4.61915598985507,0,0,0,0,0,0,0,-5.21125266172132,-5.27024936486065,0,0,0,-3.41179881026463,0,4.12516955552728,0,-3.05395189910909,-2.78564891184803,0,0,0,0,-2.56524711009425,0,5.90940888458138,4.82488544736975,-5.2895998531284,0,4.44313832865247
"ERR2239231",0,0,0,0,0,5.19616059548833,0,0,-2.67781240660429,0,0,0,0,-2.38451219012379,0,0,4.63810714137692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81411483645548,0,0,4.13009626456175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.87418987507427,0,0,0,0,0,0,0,0,0,-2.38394598267501,-2.34822529537212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.06724551920295,-4.12911556449283,0,0,-3.42214928032945,0,0,0,0,-5.27746912739748,0,0,0,0,0,0,5.92733642461588,1.02987782521293,0,0,0
"ERR2239232",-1.11502428478962,0,3.50476158093652,-1.93127871292877,0,-2.09843972211397,0,0,0,0,0,0,3.63460421532211,0,0,0,0,-6.76185843936757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54059048696103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.74365990197554,0,2.66838099707378,0,0,0,0,0,0,-3.84594678481921,0,0,0,0,0,-1.23620603627489,0,3.0201075413422,0,0,0,0,0,0,0,0,0,2.14117166345144,0,0,0,0
"ERR2239234",2.67783386779353,0,0,-4.53035291355656,0,0,0,0,0,-4.29160066139269,0,0,0,-2.82254951816045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03267624281457,4.88879917233296,0,0,0,0,0,-2.45930436598059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.25274933546193,0,0,0,0,0,0,0,0,0,0,0,0,4.25964011315435,0,0,0,-2.7364583798386,0,0,0,0,0,0,0,0,-3.07584167936266,0,0,0,0,0,0,4.73968494667808,0,0,-2.47993843763708,0,5.32751406469411,0,0,0,4.29537937363041
"ERR2239235",0,0,0,0,0,-2.57350756203932,0,0,-3.60121136283556,0,0,0,-4.45744585111481,0,0,0,-6.23748104922556,0,0,0,0,0,0,0,0,0,0,0,0,4.66319903607806,0,0,0,0,0,0,-2.50080731506786,0,0,0,0,-2.41270980436134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33152532963744,0,0,0,0,0,0,0,0,0,0,0,4.1789359650734,0,0,0,-2.34707462978045,0,0,0,0,0,0,0,0,-2.87625409685991,0,0,0,0,-2.53391206067173,0,-4.06525250793565,0,0,-2.86833883273321,0,4.98181823123949,4.38886443099498,0,0,4.96810859161674
"ERR2239236",-5.4918246122509,0,0,-0.900332196253814,0,0,0,-2.69907523714794,0,0,4.57697986635309,0,0,0,0,0,0,0,4.67493544419125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.41680596947116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91808153872869,0,0,0,-2.52608933988133,0,0,0,0,0,0,0,0,-2.46791454903709,0,0,0,0,-3.18780580165973,0,-4.37531508113259,0,0,-2.9957164196131,0,4.27455338767067,5.52144161313749,0,0,5.18873304383822
"ERR2239237",-2.86695661283222,0,4.46388543858346,4.96571451652099,-4.56529093264657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.51415159835036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.63648909590027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84422606784664,0,6.0866891138422,0,0,0,0,-2.62354764325608,0,0,0,0,0,0,0,0,0,4.92634405772222,0,-2.49944187281216,-2.62440349617196,0,0,0,-4.54411781419711,0,0,0,4.54560019493124,-4.32916031427577,0,0
"ERR2239245",0,4.37843930382693,0,0,0,0,0,0,-2.9196525495746,0,-5.0180006665787,0,0,0,0,-2.57771923728794,-5.05698655631122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27426611707487,0,0,0,0,0,0,0,-2.70437637106369,0,0,0,0,0,0,0,0,0,0,0,0,-4.46474068663041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52635893118671,0,4.68411727747105,0,0,0,-2.68982441790932,0,0,0,0,0,0,0,0,-3.17492715441374,0,4.37578202697078,0,0,0,0,-4.65891255525833,0,0,0,0,5.49913514177468,0,0,0,0
"ERR2239246",6.84874133388145,0,0,0,0,0,-2.86167775316395,0,-2.53413352380329,0,0,0,0,0,4.95657126336951,0,-4.38924801639085,0,0,0,0,0,0,0,0,0,0,0,-2.42300040069789,0,0,0,0,0,0,0,0,0,0,0,0,-2.27949131995123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19675980076849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94819478156778,0,0,0,0,0,-2.4357983191631,0,0,0,0,0,0,-2.83899017626996,0,0,0,-3.09064375337158,-2.20712721376844,0,0,-4.21892644578136,0,0,0,4.9172752274885,3.82285647301487,-5.35315200893496,0,0
"ERR2239247",-2.63276839908808,0,0,4.56008863178234,0,-2.25062439200311,0,0,0,0,0,0,-3.89819579570321,-2.39296067104243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03769299406289,0,0,4.1447294627596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.26143860351295,0,0,0,0,0,0,0,0,0,-2.49378596009042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60744266808175,0,0,0,0,0,0,4.31936398607855,0,0,0,0,0,-2.31227211138503,0,-3.02767639433989,-4.51622317894054,0,0,0,-2.75402860756095,0,0,5.24408934387364,0,-4.00497277784344,4.77011747379374
"ERR2239251",-1.94580113362999,0,4.59738053952605,-3.37022642487226,0,-5.95333101851468,0,0,0,0,0,0,2.68714743892453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52443901058721,0,0,0,0,0,0,0,0,0,-2.89357030483864,0,4.37245662694595,0,0,0,5.01181078325308
"ERR2239255",0,0,0,0,0,-3.81677112663691,0,0,-2.09018006579579,0,-4.51072678359939,0,6.61084151219703,0,0,0,3.62029807092596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.80096337256325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11936006385015,0,0,0,0,0,0,0,0,0,0,0,-2.21901278028067,-2.16964346982167,0,0,0,-3.78731595098962,0,0,0,0,0,0,3.84344287809079,3.75793272404117,0,-0.922195013440796,0,0
"ERR2239263",0,0,4.58977863403292,0,-4.00420638094318,-3.41259985749801,0,0,0,0,4.25674145488488,0,5.91079633908886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.19277101736014,0,0,0,0,-3.029391195332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73585366571761,0,0,5.53004161900114,0,0,0,0,0,0,0,0,0,-2.58647210904909,0,5.24705946631683,0,0,0,0,0,0,0,0,0,4.73863755109646,0,0,0,0,4.47990110523285,0,0,-2.67890807763181,0,0,0,0,0,0,0,4.64000489926497,0,0,0
"ERR2239266",-2.2594368220153,0,0,3.91345937222246,0,-5.92294962545518,0,-2.70166433148976,-2.30403759495091,0,0,0,1.76709941985061,-2.36218920913873,0,0,3.99071017700377,0,4.67941988713686,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.44682968661157,0,0,4.09143172731923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.97008414224795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39414963018056,0,0,0,0,0,4.14678880039497
"ERR2239270",3.4284221387775,0,3.96377994645131,-3.7553970683087,0,-3.4050111241491,0,0,-2.11618211429925,0,0,0,5.89765226736346,0,0,0,3.66533494003482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09552804189968,-2.23669257120216,0,0,0,0,-4.94106201672616,0,0,0,0,0,-5.36161184482445,3.87406517423402,0.827005666603007,0,0,0
"ERR2239271",0,0,0,0,0,-3.44951283479402,0,0,-2.83362126165592,0,0,0,5.97473149122418,0,0,0,-4.90797599459548,0,0,0,0,0,0,0,0,0,0,0,-2.48637160539294,0,0,0,-2.62683938194958,0,0,0,0,0,0,0,0,-2.26812372726057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5498192728595,0,0,0,0,0,4.30652194703717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9285055334678,0,0,0,0,0,0,0,0,0,0,0,-2.43064210535312,-2.85843608638102,0,0,0,-2.49032173901302,-3.07615370731223,0,0,0,0,0,-4.20999562148778,4.95095653180027,5.32805451295614,-4.31336377916383,0,0
"ERR2239273",-2.50311254035496,0,4.91014237349726,4.3355180969576,0,-2.43397848721742,0,-2.39974422150717,0,0,0,0,4.21577440439021,0,0,0,0,0,4.15647891682024,0,0,0,0,0,0,0,-2.66889315843782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.23455796776231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62265855038728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60241874019105,0,0,0,0,0,0,0,0,0,0,0,0,-2.50695338707891,0,0,0,-2.54413631787686,-3.5205321371403,0,0,0,0,0,0,4.34217063862756,6.09774053120605,-4.40657336394393,0,0
"ERR2239275",5.77657869994157,0,0,0,4.70490295428489,-3.3526749052894,0,0,0,0,0,0,5.80700327722242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.96935343875084,0,0,0,0,0,-2.57834300033547,0,0,0,-3.03646028362284,-3.22813696220298,0,0,0,0,-2.42925571778129,0,4.46582107592061,5.59129723232661,-5.25930348639976,0,4.20759432777439
"ERR2239276",-2.79176784613551,0,0,4.83548375244383,0,-2.88699821381483,0,0,0,0,5.61406614869527,0,5.00042758768789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66795897433489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.62104049605737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71978493800321,0,0,0,0,0,-2.740986751453,0,0,-4.91333464481048,0,0,0,0,0,-2.7583489687457,0,4.71080569828213,0,0,0,0,4.74752831638976,0,0,-2.85016527615392,0,-4.77760055887278,0,0,0,4.93663106826716
"ERR2239277",0,0,0,0,0,4.9207244063796,0,2.42977741911019,0,0,-5.5207784435033,0,0,0,0,0,0,0,4.60194769547669,0,0,0,0,0,0,0,0,0,0,0,-2.58485628012566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.47710240744113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.750289869424,0,0,0,0,0,0,0,-2.90256595613684,0,0,0,0,0,0,-3.04090851795085,0,4.76364178938434,0,-3.07858137532439,0,0,0,-5.02739170834875,0,0,0,5.26700805425986,0,-5.33225935729712,0,0
