"","Part","BalanceID","Component","Group","d.group"
"8343","-1","28111__821_1680","1680","28111__821_1680-1","p__Terrabacteria group"
"8355","1","28111__821_1680","28111","28111__821_16801","p__FCB group"
"8618","-1","626929__154046_204516","154046","626929__154046_204516-1","p__Terrabacteria group"
"8624","-1","626929__154046_204516","204516","626929__154046_204516-1","p__FCB group"
"8671","1","626929__154046_204516","626929","626929__154046_2045161","p__FCB group"
"8745","1","1632__147802","1632","1632__1478021","p__Terrabacteria group"
"8818","-1","1632__147802","147802","1632__147802-1","p__Terrabacteria group"
"8971","-1","53443__29361_208479","29361","53443__29361_208479-1","p__Terrabacteria group"
"9005","1","53443__29361_208479","53443","53443__29361_2084791","p__Terrabacteria group"
"9029","-1","53443__29361_208479","208479","53443__29361_208479-1","p__Terrabacteria group"
"9092","1","213__150055_501496","213","213__150055_5014961","p__Proteobacteria"
"9223","-1","213__150055_501496","150055","213__150055_501496-1","p__Terrabacteria group"
"9274","-1","213__150055_501496","501496","213__150055_501496-1","p__FCB group"
"9344","-1","108980__1582_28026","1582","108980__1582_28026-1","p__Terrabacteria group"
"9362","-1","108980__1582_28026","28026","108980__1582_28026-1","p__Terrabacteria group"
"9419","1","108980__1582_28026","108980","108980__1582_280261","p__Proteobacteria"
"9662","1","376804__469613","376804","376804__4696131","p__FCB group"
"9675","-1","376804__469613","469613","376804__469613-1","p__Proteobacteria"
"9756","1","1633__28130","1633","1633__281301","p__Terrabacteria group"
"9777","-1","1633__28130","28130","1633__28130-1","p__FCB group"
"9996","1","39778__626933","39778","39778__6269331","p__Terrabacteria group"
"10088","-1","39778__626933","626933","39778__626933-1","p__FCB group"
"10104","-1","28132__287_727","287","28132__287_727-1","p__Proteobacteria"
"10123","-1","28132__287_727","727","28132__287_727-1","p__Proteobacteria"
"10182","1","28132__287_727","28132","28132__287_7271","p__FCB group"
"10336","1","1260__658086","1260","1260__6580861","p__Terrabacteria group"
"10496","-1","1260__658086","658086","1260__658086-1","p__Terrabacteria group"
"10555","1","1531__116085","1531","1531__1160851","p__Terrabacteria group"
"10632","-1","1531__116085","116085","1531__116085-1","p__Terrabacteria group"
"10744","1","1286__1596","1286","1286__15961","p__Terrabacteria group"
"10761","-1","1286__1596","1596","1286__1596-1","p__Terrabacteria group"
"10998","1","37734__53345","37734","37734__533451","p__Terrabacteria group"
"11024","-1","37734__53345","53345","37734__53345-1","p__Terrabacteria group"
"11111","-1","437897__197_338188","197","437897__197_338188-1","p__Proteobacteria"
"11271","-1","437897__197_338188","338188","437897__197_338188-1","p__FCB group"
"11287","1","437897__197_338188","437897","437897__197_3381881","p__Terrabacteria group"
"11336","1","729__357276","729","729__3572761","p__Proteobacteria"
"11475","-1","729__357276","357276","729__357276-1","p__FCB group"
"11534","-1","28037__623_626930","623","28037__623_626930-1","p__Proteobacteria"
"11585","1","28037__623_626930","28037","28037__623_6269301","p__Terrabacteria group"
"11702","-1","28037__623_626930","626930","28037__623_626930-1","p__FCB group"
"11834","1","54291__410072","54291","54291__4100721","p__Proteobacteria"
"11889","-1","54291__410072","410072","54291__410072-1","p__Terrabacteria group"
"11959","1","1328__33043_56946","1328","1328__33043_569461","p__Terrabacteria group"
"12006","-1","1328__33043_56946","33043","1328__33043_56946-1","p__Terrabacteria group"
"12037","-1","1328__33043_56946","56946","1328__33043_56946-1","p__Proteobacteria"
"12188","-1","28123__2173_411489","2173","28123__2173_411489-1","p__Euryarchaeota"
"12197","1","28123__2173_411489","28123","28123__2173_4114891","p__FCB group"
"12294","-1","28123__2173_411489","411489","28123__2173_411489-1","p__Terrabacteria group"
"12481","1","329854__563191","329854","329854__5631911","p__FCB group"
"12508","-1","329854__563191","563191","329854__563191-1","p__Terrabacteria group"
"12535","1","546__573","546","546__5731","p__Proteobacteria"
"12541","-1","546__573","573","546__573-1","p__Proteobacteria"
"12771","1","1354__310298","1354","1354__3102981","p__Terrabacteria group"
"12880","-1","1354__310298","310298","1354__310298-1","p__FCB group"
"13020","-1","126385__39486_751585","39486","126385__39486_751585-1","p__Terrabacteria group"
"13057","1","126385__39486_751585","126385","126385__39486_7515851","p__Proteobacteria"
"13127","-1","126385__39486_751585","751585","126385__39486_751585-1","p__Terrabacteria group"
"13166","1","1282__46124","1282","1282__461241","p__Terrabacteria group"
"13239","-1","1282__46124","46124","1282__46124-1","p__Terrabacteria group"
"13428","-1","40324__39492_88431","39492","40324__39492_88431-1","p__Terrabacteria group"
"13433","1","40324__39492_88431","40324","40324__39492_884311","p__Proteobacteria"
"13455","-1","40324__39492_88431","88431","40324__39492_88431-1","p__Terrabacteria group"
"13555","-1","754333__624_1283","624","754333__624_1283-1","p__Proteobacteria"
"13571","-1","754333__624_1283","1283","754333__624_1283-1","p__Terrabacteria group"
"13734","1","754333__624_1283","754333","754333__624_12831","p__Proteobacteria"
"13840","1","40520__246787","40520","40520__2467871","p__Terrabacteria group"
"13883","-1","40520__246787","246787","40520__246787-1","p__FCB group"
"14050","1","46506__74426","46506","46506__744261","p__FCB group"
"14059","-1","46506__74426","74426","46506__74426-1","p__Terrabacteria group"
"14144","1","287__727","287","287__7271","p__Proteobacteria"
"14163","-1","287__727","727","287__727-1","p__Proteobacteria"
"14392","-1","358743__1512_387090","1512","358743__1512_387090-1","p__Terrabacteria group"
"14506","1","358743__1512_387090","358743","358743__1512_3870901","p__Terrabacteria group"
"14513","-1","358743__1512_387090","387090","358743__1512_387090-1","p__FCB group"
"14641","1","39777__158836","39777","39777__1588361","p__Terrabacteria group"
"14679","-1","39777__158836","158836","39777__158836-1","p__Proteobacteria"
"14880","1","154046__204516","154046","154046__2045161","p__Terrabacteria group"
"14886","-1","154046__204516","204516","154046__204516-1","p__FCB group"
"14956","-1","68891__329_29466","329","68891__329_29466-1","p__Proteobacteria"
"15033","-1","68891__329_29466","29466","68891__329_29466-1","p__Terrabacteria group"
"15068","1","68891__329_29466","68891","68891__329_294661","p__Terrabacteria group"
"15170","1","623__626930","623","623__6269301","p__Proteobacteria"
"15338","-1","623__626930","626930","623__626930-1","p__FCB group"
"15435","1","29361__208479","29361","29361__2084791","p__Terrabacteria group"
"15493","-1","29361__208479","208479","29361__208479-1","p__Terrabacteria group"
"15687","1","150055__501496","150055","150055__5014961","p__Terrabacteria group"
"15738","-1","150055__501496","501496","150055__501496-1","p__FCB group"
"15808","1","1582__28026","1582","1582__280261","p__Terrabacteria group"
"15826","-1","1582__28026","28026","1582__28026-1","p__Terrabacteria group"
"16069","-1","333367__46503_387661","46503","333367__46503_387661-1","p__FCB group"
"16118","1","333367__46503_387661","333367","333367__46503_3876611","p__Terrabacteria group"
"16130","-1","333367__46503_387661","387661","333367__46503_387661-1","p__FCB group"
"16161","1","197__338188","197","197__3381881","p__Proteobacteria"
"16321","-1","197__338188","338188","197__338188-1","p__FCB group"
"16392","1","821__1680","821","821__16801","p__FCB group"
"16423","-1","821__1680","1680","821__1680-1","p__Terrabacteria group"
"16652","1","33043__56946","33043","33043__569461","p__Terrabacteria group"
"16683","-1","33043__56946","56946","33043__56946-1","p__Proteobacteria"
"16834","1","2173__411489","2173","2173__4114891","p__Euryarchaeota"
"16940","-1","2173__411489","411489","2173__411489-1","p__Terrabacteria group"
"17031","-1","43675__1685_1118061","1685","43675__1685_1118061-1","p__Terrabacteria group"
"17074","1","43675__1685_1118061","43675","43675__1685_11180611","p__Terrabacteria group"
"17170","-1","43675__1685_1118061","1118061","43675__1685_1118061-1","p__FCB group"
"17197","-1","28118__817_360807","817","28118__817_360807-1","p__FCB group"
"17246","1","28118__817_360807","28118","28118__817_3608071","p__FCB group"
"17335","-1","28118__817_360807","360807","28118__817_360807-1","p__Terrabacteria group"
"17458","-1","658082__33038_166486","33038","658082__33038_166486-1","p__Terrabacteria group"
"17509","-1","658082__33038_166486","166486","658082__33038_166486-1","p__Terrabacteria group"
"17565","1","658082__33038_166486","658082","658082__33038_1664861","p__Terrabacteria group"
"17589","1","569__1352_39485","569","569__1352_394851","p__Proteobacteria"
"17617","-1","569__1352_39485","1352","569__1352_39485-1","p__Terrabacteria group"
"17665","-1","569__1352_39485","39485","569__1352_39485-1","p__Terrabacteria group"
"17815","1","1304__328813","1304","1304__3288131","p__Terrabacteria group"
"17933","-1","1304__328813","328813","1304__328813-1","p__FCB group"
"18070","1","39486__751585","39486","39486__7515851","p__Terrabacteria group"
"18177","-1","39486__751585","751585","39486__751585-1","p__Terrabacteria group"
"18201","1","624__1283","624","624__12831","p__Proteobacteria"
"18217","-1","624__1283","1283","624__1283-1","p__Terrabacteria group"
"18478","1","39492__88431","39492","39492__884311","p__Terrabacteria group"
"18505","-1","39492__88431","88431","39492__88431-1","p__Terrabacteria group"
"18634","1","1512__387090","1512","1512__3870901","p__Terrabacteria group"
"18755","-1","1512__387090","387090","1512__387090-1","p__FCB group"
"18844","-1","1686__1623_45851","1623","1686__1623_45851-1","p__Terrabacteria group"
"18850","1","1686__1623_45851","1686","1686__1623_458511","p__Terrabacteria group"
"18894","-1","1686__1623_45851","45851","1686__1623_45851-1","p__Terrabacteria group"
"19021","-1","322095__853_33039","853","322095__853_33039-1","p__Terrabacteria group"
"19075","-1","322095__853_33039","33039","322095__853_33039-1","p__Terrabacteria group"
"19143","1","322095__853_33039","322095","322095__853_330391","p__FCB group"
"19198","1","329__29466","329","329__294661","p__Proteobacteria"
"19275","-1","329__29466","29466","329__29466-1","p__Terrabacteria group"
"19503","1","46503__387661","46503","46503__3876611","p__FCB group"
"19564","-1","46503__387661","387661","46503__387661-1","p__FCB group"
"19656","-1","97478__1681_328814","1681","97478__1681_328814-1","p__Terrabacteria group"
"19718","1","97478__1681_328814","97478","97478__1681_3288141","p__Terrabacteria group"
"19752","-1","97478__1681_328814","328814","97478__1681_328814-1","p__FCB group"
"19865","1","28025__39488_39491","28025","28025__39488_394911","p__Terrabacteria group"
"19889","-1","28025__39488_39491","39488","28025__39488_39491-1","p__Terrabacteria group"
"19891","-1","28025__39488_39491","39491","28025__39488_39491-1","p__Terrabacteria group"
"20027","-1","147207__820_216816","820","147207__820_216816-1","p__FCB group"
"20129","1","147207__820_216816","147207","147207__820_2168161","p__Terrabacteria group"
"20142","-1","147207__820_216816","216816","147207__820_216816-1","p__Terrabacteria group"
"20263","1","1685__1118061","1685","1685__11180611","p__Terrabacteria group"
"20402","-1","1685__1118061","1118061","1685__1118061-1","p__FCB group"
"20429","1","817__360807","817","817__3608071","p__FCB group"
"20567","-1","817__360807","360807","817__360807-1","p__Terrabacteria group"
"20647","1","1352__39485","1352","1352__394851","p__Terrabacteria group"
"20695","-1","1352__39485","39485","1352__39485-1","p__Terrabacteria group"
"20892","1","33038__166486","33038","33038__1664861","p__Terrabacteria group"
"20943","-1","33038__166486","166486","33038__166486-1","p__Terrabacteria group"
"21083","-1","384638__28117_457412","28117","384638__28117_457412-1","p__FCB group"
"21177","1","384638__28117_457412","384638","384638__28117_4574121","p__Terrabacteria group"
"21188","-1","384638__28117_457412","457412","384638__28117_457412-1","p__Terrabacteria group"
"21268","1","1623__45851","1623","1623__458511","p__Terrabacteria group"
"21318","-1","1623__45851","45851","1623__45851-1","p__Terrabacteria group"
"21445","1","853__33039","853","853__330391","p__Terrabacteria group"
"21499","-1","853__33039","33039","853__33039-1","p__Terrabacteria group"
"21643","1","820__216816","820","820__2168161","p__FCB group"
"21758","-1","820__216816","216816","820__216816-1","p__Terrabacteria group"
"21909","1","39488__39491","39488","39488__394911","p__Terrabacteria group"
"21911","-1","39488__39491","39491","39488__39491-1","p__Terrabacteria group"
"22080","1","1681__328814","1681","1681__3288141","p__Terrabacteria group"
"22176","-1","1681__328814","328814","1681__328814-1","p__FCB group"
"22295","1","28117__457412","28117","28117__4574121","p__FCB group"
"22400","-1","28117__457412","457412","28117__457412-1","p__Terrabacteria group"
