"","BalanceID","SampleValue","Index","LineWidth","n.group","Group"
"1","100886__47678_363265",0,"1",0.013201927580614,"D015497","100886__47678_363265 D015497"
"2","100886__47678_363265",-2.19993581376812,"2",0.013201927580614,"D015497","100886__47678_363265 D015497"
"3","100886__47678_363265",0,"3",0.013201927580614,"D006262","100886__47678_363265 D006262"
"4","100886__47678_363265",0,"4",0.013201927580614,"D006262","100886__47678_363265 D006262"
"5","100886__47678_363265",-2.58526370136171,"5",0.013201927580614,"D006262","100886__47678_363265 D006262"
"6","100886__47678_363265",-2.37655699935595,"6",0.013201927580614,"D006262","100886__47678_363265 D006262"
"7","100886__47678_363265",0,"7",0.013201927580614,"D006262","100886__47678_363265 D006262"
"8","100886__47678_363265",0,"8",0.013201927580614,"D006262","100886__47678_363265 D006262"
"9","100886__47678_363265",0,"9",0.013201927580614,"D006262","100886__47678_363265 D006262"
"10","100886__47678_363265",0,"10",0.013201927580614,"D006262","100886__47678_363265 D006262"
"11","100886__47678_363265",0,"11",0.013201927580614,"D006262","100886__47678_363265 D006262"
"12","100886__47678_363265",0,"12",0.013201927580614,"D015497","100886__47678_363265 D015497"
"13","100886__47678_363265",-2.27344827409559,"13",0.013201927580614,"D015497","100886__47678_363265 D015497"
"14","100886__47678_363265",-2.26514108792326,"14",0.013201927580614,"D015497","100886__47678_363265 D015497"
"15","100886__47678_363265",-3.07122797056889,"15",0.013201927580614,"D015497","100886__47678_363265 D015497"
"16","100886__47678_363265",0,"16",0.013201927580614,"D015497","100886__47678_363265 D015497"
"17","100886__47678_363265",0,"17",0.013201927580614,"D015497","100886__47678_363265 D015497"
"18","100886__47678_363265",-2.64887153847139,"18",0.013201927580614,"D015497","100886__47678_363265 D015497"
"19","100886__47678_363265",0,"19",0.013201927580614,"D015497","100886__47678_363265 D015497"
"20","100886__47678_363265",0,"20",0.013201927580614,"D015497","100886__47678_363265 D015497"
"21","100886__47678_363265",-3.27318305674955,"21",0.013201927580614,"D015497","100886__47678_363265 D015497"
"22","100886__47678_363265",-2.40908780430651,"22",0.013201927580614,"D015497","100886__47678_363265 D015497"
"23","100886__47678_363265",0,"23",0.013201927580614,"D015497","100886__47678_363265 D015497"
"24","100886__47678_363265",0,"24",0.013201927580614,"D015497","100886__47678_363265 D015497"
"25","100886__47678_363265",0,"25",0.013201927580614,"D015497","100886__47678_363265 D015497"
"26","100886__47678_363265",-2.9263762523729,"26",0.013201927580614,"D015497","100886__47678_363265 D015497"
"27","100886__47678_363265",0,"27",0.013201927580614,"D015497","100886__47678_363265 D015497"
"28","100886__47678_363265",0,"28",0.013201927580614,"D015497","100886__47678_363265 D015497"
"29","100886__47678_363265",0,"29",0.013201927580614,"D015497","100886__47678_363265 D015497"
"30","100886__47678_363265",0,"30",0.013201927580614,"D015497","100886__47678_363265 D015497"
"31","100886__47678_363265",-2.38846858623486,"31",0.013201927580614,"D015497","100886__47678_363265 D015497"
"32","100886__47678_363265",0,"32",0.013201927580614,"D015497","100886__47678_363265 D015497"
"33","100886__47678_363265",-3.14486980632633,"33",0.013201927580614,"D015497","100886__47678_363265 D015497"
"34","100886__47678_363265",0,"34",0.013201927580614,"D015497","100886__47678_363265 D015497"
"35","100886__47678_363265",0,"35",0.013201927580614,"D015497","100886__47678_363265 D015497"
"36","100886__47678_363265",0,"36",0.013201927580614,"D015497","100886__47678_363265 D015497"
"37","100886__47678_363265",0,"37",0.013201927580614,"D015497","100886__47678_363265 D015497"
"38","100886__47678_363265",-3.49265348106134,"38",0.013201927580614,"D015497","100886__47678_363265 D015497"
"39","100886__47678_363265",0,"39",0.013201927580614,"D015497","100886__47678_363265 D015497"
"40","100886__47678_363265",0,"40",0.013201927580614,"D015497","100886__47678_363265 D015497"
"41","100886__47678_363265",0,"41",0.013201927580614,"D015497","100886__47678_363265 D015497"
