"","Part","BalanceID","Component","Group","d.group"
"1557","-1","218538__39485_39492","39485","218538__39485_39492-1","p__Terrabacteria group"
"1560","-1","218538__39485_39492","39492","218538__39485_39492-1","p__Terrabacteria group"
"1584","1","218538__39485_39492","218538","218538__39485_394921","p__Terrabacteria group"
"1620","1","818__823","818","818__8231","p__FCB group"
"1623","-1","818__823","823","818__823-1","p__FCB group"
"1701","1","562__729","562","562__7291","p__Proteobacteria"
"1703","-1","562__729","729","562__729-1","p__Proteobacteria"
"1798","1","1304__40518_338188","1304","1304__40518_3381881","p__Terrabacteria group"
"1818","-1","1304__40518_338188","40518","1304__40518_338188-1","p__Terrabacteria group"
"1849","-1","1304__40518_338188","338188","1304__40518_338188-1","p__FCB group"
"1925","1","239935__291644","239935","239935__2916441","p__PVC group"
"1926","-1","239935__291644","291644","239935__291644-1","p__FCB group"
"1984","1","39491__410072","39491","39491__4100721","p__Terrabacteria group"
"2025","-1","39491__410072","410072","39491__410072-1","p__Terrabacteria group"
"2080","-1","100886__47678_363265","47678","100886__47678_363265-1","p__FCB group"
"2084","1","100886__47678_363265","100886","100886__47678_3632651","p__Terrabacteria group"
"2107","-1","100886__47678_363265","363265","100886__47678_363265-1","p__FCB group"
"2172","-1","665956__165179_360807","165179","665956__165179_360807-1","p__FCB group"
"2191","-1","665956__165179_360807","360807","665956__165179_360807-1","p__Terrabacteria group"
"2208","1","665956__165179_360807","665956","665956__165179_3608071","p__Terrabacteria group"
"2252","-1","487174__74426_204516","74426","487174__74426_204516-1","p__Terrabacteria group"
"2261","-1","487174__74426_204516","204516","487174__74426_204516-1","p__FCB group"
"2285","1","487174__74426_204516","487174","487174__74426_2045161","p__FCB group"
"2309","1","1308__40519","1308","1308__405191","p__Terrabacteria group"
"2329","-1","1308__40519","40519","1308__40519-1","p__Terrabacteria group"
"2407","1","39485__39492","39485","39485__394921","p__Terrabacteria group"
"2410","-1","39485__39492","39492","39485__39492-1","p__Terrabacteria group"
"2467","1","573__46506_437897","573","573__46506_4378971","p__Proteobacteria"
"2504","-1","573__46506_437897","46506","573__46506_437897-1","p__FCB group"
"2536","-1","573__46506_437897","437897","573__46506_437897-1","p__Terrabacteria group"
"2583","1","40518__338188","40518","40518__3381881","p__Terrabacteria group"
"2614","-1","40518__338188","338188","40518__338188-1","p__FCB group"
"2675","1","47678__363265","47678","47678__3632651","p__FCB group"
"2702","-1","47678__363265","363265","47678__363265-1","p__FCB group"
"2738","1","2173__28111_626940","2173","2173__28111_6269401","p__Euryarchaeota"
"2740","-1","2173__28111_626940","28111","2173__28111_626940-1","p__FCB group"
"2799","-1","2173__28111_626940","626940","2173__28111_626940-1","p__Terrabacteria group"
"2817","-1","28118__907_487173","907","28118__907_487173-1","p__Terrabacteria group"
"2828","1","28118__907_487173","28118","28118__907_4871731","p__FCB group"
"2879","-1","28118__907_487173","487173","28118__907_487173-1","p__Terrabacteria group"
"2926","-1","103892__40545_310298","40545","103892__40545_310298-1","p__Proteobacteria"
"2935","1","103892__40545_310298","103892","103892__40545_3102981","p__Terrabacteria group"
"2949","-1","103892__40545_310298","310298","103892__40545_310298-1","p__FCB group"
"3022","1","165179__360807","165179","165179__3608071","p__FCB group"
"3041","-1","165179__360807","360807","165179__360807-1","p__Terrabacteria group"
"3128","1","387090__491921","387090","387090__4919211","p__FCB group"
"3136","-1","387090__491921","491921","387090__491921-1","p__Terrabacteria group"
"3195","1","187327__469592_626929","187327","187327__469592_6269291","p__Terrabacteria group"
"3218","-1","187327__469592_626929","469592","187327__469592_626929-1","p__FCB group"
"3222","-1","187327__469592_626929","626929","187327__469592_626929-1","p__FCB group"
"3310","1","649724__665951","649724","649724__6659511","p__Terrabacteria group"
"3312","-1","649724__665951","665951","649724__665951-1","p__Terrabacteria group"
"3364","1","187326__387661","187326","187326__3876611","p__Terrabacteria group"
"3384","-1","187326__387661","387661","187326__387661-1","p__FCB group"
"3442","1","74426__204516","74426","74426__2045161","p__Terrabacteria group"
"3451","-1","74426__204516","204516","74426__204516-1","p__FCB group"
"3497","1","907__487173","907","907__4871731","p__Terrabacteria group"
"3559","-1","907__487173","487173","907__487173-1","p__Terrabacteria group"
"3643","1","469592__626929","469592","469592__6269291","p__FCB group"
"3647","-1","469592__626929","626929","469592__626929-1","p__FCB group"
"3686","1","39496__328814","39496","39496__3288141","p__Terrabacteria group"
"3717","-1","39496__328814","328814","39496__328814-1","p__FCB group"
"3762","1","28117__329854","28117","28117__3298541","p__FCB group"
"3803","-1","28117__329854","329854","28117__329854-1","p__FCB group"
"3845","1","28111__626940","28111","28111__6269401","p__FCB group"
"3904","-1","28111__626940","626940","28111__626940-1","p__Terrabacteria group"
"3949","1","46506__437897","46506","46506__4378971","p__FCB group"
"3981","-1","46506__437897","437897","46506__437897-1","p__Terrabacteria group"
"4031","1","40545__310298","40545","40545__3102981","p__Proteobacteria"
"4054","-1","40545__310298","310298","40545__310298-1","p__FCB group"
