,D015497
40520__387090_491921,0.2951516276185843
820__33039,0.6589082330250379
39486__216816_751585,-0.2877385512205393
46228__649724_665951,0.7122375192504096
46503__357276,-0.8452276824040936
626932__853_310297,-0.4215428038708862
658081__239935_291644,0.08043539702696485
52226__187326_387661,0.3467195577391504
28116__29361,0.2825259047871073
850__158847,-0.6604813165828348
853__310297,0.3905682795487473
216816__751585,-0.4029671943000429
1099853__818_823,-0.09212383291336207
457412__821_28026,-0.3116017524978041
1735__88431,-0.4604830833607143
39778__562_729,-0.02235649915532295
821__28026,0.30251818518206885
1363__39491_410072,-0.17580260755139746
218538__39485_39492,-0.3339883318537445
818__823,0.3355830714326933
562__729,-0.1508815642427749
1304__40518_338188,-0.4017276512307788
239935__291644,-0.4922270972641735
39491__410072,-0.4205522234445617
100886__47678_363265,0.8128522457369004
665956__165179_360807,0.13383172674462945
487174__74426_204516,-0.3807790576120341
1308__40519,-0.4280047118589434
39485__39492,-0.9290612477233596
573__46506_437897,-0.5220018807308298
40518__338188,1.5199295282298568
47678__363265,0.09261612832462156
2173__28111_626940,0.11134003956800437
28118__907_487173,0.9036886016061629
103892__40545_310298,-0.28246194313091183
165179__360807,0.6579005306470957
387090__491921,-0.5584820682484369
187327__469592_626929,0.18502243239179567
649724__665951,-0.7184667766830857
187326__387661,0.5778623157893622
74426__204516,0.07006633301222706
907__487173,0.22188638245589828
469592__626929,0.0014885071071925526
39496__328814,0.521681347007986
28117__329854,0.06660483655875245
28111__626940,-0.4494433724701168
46506__437897,-0.6756569268789407
40545__310298,0.6847364706246742
