,D015497
28125__46503_74426,-0.2818123428868118
1828__76517,-0.18432715756526005
28127__36874,-0.1441471086741585
204516__29524_386414,8.926526992432706e-06
187327__1755626,-0.011465562966179378
39485__851_246787,-0.32037827328368346
28126__134605,-0.24910749859950476
817__242750,0.013096160676056224
40543__218538,0.18446369800377846
40214__310297_397865,0.0
33031__28128_281920,-0.030070509367668374
33033__38986,0.2434913056401545
199__261299,0.15713978595797135
28124__338188,0.060456697099323276
33043__40681,-0.015833091302645503
187101__701529,0.020563544125480983
35833__41276,-0.17455100917788535
33037__82135,-0.022696038296819352
2051__29348,0.14105966810539608
301301__626947,0.08797050453755176
52226__186651,0.018723640378897538
39778__341225,0.01958872451694469
907__673862,0.07442046919138967
856__1512,-0.007359853478445841
239935__341694,0.0
33029__43131,-0.20350112891757094
40518__328814,0.0676809952544625
840__1535,-0.10782276430062758
39497__589436,0.0
310297__397865,-0.0926036089347884
371601__1827099,0.029692479517597417
317__47678_47877,0.0
901__28118,0.3821645143879237
202956__633701,-0.40262490363102776
1735__28111,0.12584355743220962
46506__820_28116,-0.2908665834653329
905__228603_410072,0.0
29375__45851_165179,0.02874973251319025
29524__386414,-0.08769473479018199
39488__106648,-0.16875469508412294
46503__74426,-0.14087235623046507
28128__281920,-0.34655973079642644
827__40324,-0.08941941550434149
851__246787,0.2107708772221809
44749__28135_351091,-0.02942102540181834
47678__47877,-0.2640000362610329
45851__165179,-0.5261085927534312
228603__410072,0.3319188836021769
28135__351091,0.4022111267970423
820__28116,-0.4221281343223985
