"","Part","BalanceID","Component","Group","d.group"
"21","1","28125__46503_74426","28125","28125__46503_744261","p__FCB group"
"51","-1","28125__46503_74426","46503","28125__46503_74426-1","p__FCB group"
"56","-1","28125__46503_74426","74426","28125__46503_74426-1","p__Terrabacteria group"
"106","1","1828__76517","1828","1828__765171","p__Terrabacteria group"
"148","-1","1828__76517","76517","1828__76517-1","p__Proteobacteria"
"205","1","28127__36874","28127","28127__368741","p__FCB group"
"217","-1","28127__36874","36874","28127__36874-1","p__FCB group"
"301","-1","204516__29524_386414","29524","204516__29524_386414-1","p__FCB group"
"339","1","204516__29524_386414","204516","204516__29524_3864141","p__FCB group"
"355","-1","204516__29524_386414","386414","204516__29524_386414-1","p__FCB group"
"428","1","187327__1755626","187327","187327__17556261","p__Terrabacteria group"
"454","-1","187327__1755626","1755626","187327__1755626-1","p__Terrabacteria group"
"462","-1","39485__851_246787","851","39485__851_246787-1","p__Fusobacteria"
"492","1","39485__851_246787","39485","39485__851_2467871","p__Terrabacteria group"
"526","-1","39485__851_246787","246787","39485__851_246787-1","p__FCB group"
"568","1","28126__134605","28126","28126__1346051","p__FCB group"
"606","-1","28126__134605","134605","28126__134605-1","p__Fusobacteria"
"640","1","817__242750","817","817__2427501","p__FCB group"
"707","-1","817__242750","242750","817__242750-1","p__FCB group"
"773","1","40543__218538","40543","40543__2185381","p__Fusobacteria"
"795","-1","40543__218538","218538","40543__218538-1","p__Terrabacteria group"
"860","1","40214__310297_397865","40214","40214__310297_3978651","p__Proteobacteria"
"894","-1","40214__310297_397865","310297","40214__310297_397865-1","p__FCB group"
"902","-1","40214__310297_397865","397865","40214__310297_397865-1","p__FCB group"
"934","-1","33031__28128_281920","28128","33031__28128_281920-1","p__FCB group"
"940","1","33031__28128_281920","33031","33031__28128_2819201","p__Terrabacteria group"
"983","-1","33031__28128_281920","281920","33031__28128_281920-1","p__FCB group"
"1032","1","33033__38986","33033","33033__389861","p__Terrabacteria group"
"1037","-1","33033__38986","38986","33033__38986-1","p__Terrabacteria group"
"1093","1","199__261299","199","199__2612991","p__Proteobacteria"
"1164","-1","199__261299","261299","199__261299-1","p__Terrabacteria group"
"1203","1","28124__338188","28124","28124__3381881","p__FCB group"
"1260","-1","28124__338188","338188","28124__338188-1","p__FCB group"
"1307","1","33043__40681","33043","33043__406811","p__Terrabacteria group"
"1320","-1","33043__40681","40681","33043__40681-1","p__Proteobacteria"
"1428","1","187101__701529","187101","187101__7015291","p__Fusobacteria"
"1454","-1","187101__701529","701529","187101__701529-1","p__Terrabacteria group"
"1490","1","35833__41276","35833","35833__412761","p__Proteobacteria"
"1503","-1","35833__41276","41276","35833__41276-1","p__Proteobacteria"
"1579","1","33037__82135","33037","33037__821351","p__Terrabacteria group"
"1605","-1","33037__82135","82135","33037__82135-1","p__Terrabacteria group"
"1654","1","2051__29348","2051","2051__293481","p__Terrabacteria group"
"1664","-1","2051__29348","29348","2051__29348-1","p__Terrabacteria group"
"1803","1","301301__626947","301301","301301__6269471","p__Terrabacteria group"
"1815","-1","301301__626947","626947","301301__626947-1","p__Proteobacteria"
"1875","1","52226__186651","52226","52226__1866511","p__Terrabacteria group"
"1882","-1","52226__186651","186651","52226__186651-1","p__Proteobacteria"
"1951","1","39778__341225","39778","39778__3412251","p__Terrabacteria group"
"1989","-1","39778__341225","341225","39778__341225-1","p__Terrabacteria group"
"2013","1","907__673862","907","907__6738621","p__Terrabacteria group"
"2090","-1","907__673862","673862","907__673862-1","p__unclassified Bacteria"
"2101","1","856__1512","856","856__15121","p__Fusobacteria"
"2105","-1","856__1512","1512","856__1512-1","p__Terrabacteria group"
"2253","1","239935__341694","239935","239935__3416941","p__PVC group"
"2263","-1","239935__341694","341694","239935__341694-1","p__Terrabacteria group"
"2304","1","33029__43131","33029","33029__431311","p__Terrabacteria group"
"2323","-1","33029__43131","43131","33029__43131-1","p__Terrabacteria group"
"2409","1","40518__328814","40518","40518__3288141","p__Terrabacteria group"
"2442","-1","40518__328814","328814","40518__328814-1","p__FCB group"
"2463","1","840__1535","840","840__15351","p__FCB group"
"2470","-1","840__1535","1535","840__1535-1","p__Terrabacteria group"
"2587","1","39497__589436","39497","39497__5894361","p__Terrabacteria group"
"2633","-1","39497__589436","589436","39497__589436-1","p__FCB group"
"2714","1","310297__397865","310297","310297__3978651","p__FCB group"
"2722","-1","310297__397865","397865","310297__397865-1","p__FCB group"
"2811","1","371601__1827099","371601","371601__18270991","p__FCB group"
"2821","-1","371601__1827099","1827099","371601__1827099-1","p__Terrabacteria group"
"2823","1","317__47678_47877","317","317__47678_478771","p__Proteobacteria"
"2874","-1","317__47678_47877","47678","317__47678_47877-1","p__FCB group"
"2875","-1","317__47678_47877","47877","317__47678_47877-1","p__Proteobacteria"
"2921","1","901__28118","901","901__281181","p__Proteobacteria"
"2931","-1","901__28118","28118","901__28118-1","p__FCB group"
"3068","1","202956__633701","202956","202956__6337011","p__Proteobacteria"
"3090","-1","202956__633701","633701","202956__633701-1","p__FCB group"
"3108","1","1735__28111","1735","1735__281111","p__Terrabacteria group"
"3111","-1","1735__28111","28111","1735__28111-1","p__FCB group"
"3189","-1","46506__820_28116","820","46506__820_28116-1","p__FCB group"
"3203","-1","46506__820_28116","28116","46506__820_28116-1","p__FCB group"
"3237","1","46506__820_28116","46506","46506__820_281161","p__FCB group"
"3286","1","905__228603_410072","905","905__228603_4100721","p__Terrabacteria group"
"3344","-1","905__228603_410072","228603","905__228603_410072-1","p__FCB group"
"3360","-1","905__228603_410072","410072","905__228603_410072-1","p__Terrabacteria group"
"3394","1","29375__45851_165179","29375","29375__45851_1651791","p__Terrabacteria group"
"3417","-1","29375__45851_165179","45851","29375__45851_165179-1","p__Terrabacteria group"
"3428","-1","29375__45851_165179","165179","29375__45851_165179-1","p__FCB group"
"3486","1","29524__386414","29524","29524__3864141","p__FCB group"
