"","156980__47886_326522","381__310298","1660__185294","584__1313","47886__326522","28901__386414","202956__1076_71999","41976__53363_90241","470__1113656_1113785","1423__1598","55969__172042","53363__90241","305__190721","1076__71999","134534__930124","33011__110845","157687__59803_907224","2145__35825_626937","343__157691","861__536633","729__31998","216903__108980_417621","1559__29363","47885__1661055","28026__820_301302","59803__907224","1270__1304_34062","56460__71433","496__156978","294__53374","821__28111","1113656__1113785","29385__659243","84026__28125_540746","45851__397865_1161942","38288__163202","218538__818_47678","1113738__28090_234908","28118__74426_1297750","108980__417621","1550__147645","189722__40519_228603","850__901_52226","544645__480_28117","817__161879_328814","103892__1463840","28125__540746","1304__34062","28090__234908","1134563__28135_40214","478__39485","480__28117","109790__28104_46506","1282__39029_395922","901__52226","40519__228603","74426__1297750","161879__328814","28116__40520_371601","182640__1303_360807","28135__40214","589437__29394_46503","39492__823_351091","82135__37637_185300","194436__28037_169435","28104__46506","138595__29372_54007","39029__395922","1308__29448_158847","483__43769_487175","29394__46503","83771__633701","1303__360807","31971__204516_426421","37637__185300","2047__43990_410072","28037__169435","29448__158847","29372__54007","1604__100884","301301__329854","43769__487175","387090__38304_387661","35825__626937","1686__78345","204516__426421","165179__853_228604","40520__371601","43990__410072","820__301302","28112__28132","477__1465754","423605__454154","38304__387661","28137__308994","357276__38284_328813","397865__1161942","28127__1747_40518","851__437898","818__47678","38284__328813","1735__376805","823__351091","239935__626947","853__228604","1747__40518"
"SRR5431378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361207315709707,0,0,0,0,-2.93123197690921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62037765067636,0,0,0,0,0,0,0,-4.53862722598942,-3.30929338544203,0,0,0,0,0,0,-2.322313667355,0,0,0,0,0,-5.73186428073721,0,0,0,0,0,0,-4.02236526297047,2.00494611802845,0,0,0,0,0,0,0,0,0,0,0,4.80472679343477,0,0,0,5.07704271277731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR5431379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.73158922858687,0,0,0,0,0,0,0,0,0,0,0,-2.3029859699099,-2.70105178896252,0,0,0,-2.40868772330711,0,-2.40203839493743,0,0,0,0,-4.6783589323579,0,0,-4.16045254176282,0,0,0,4.17196951633533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36633299163402,0,0,0,3.67604833622669,0,0,0.466804494649767,0,0,0,-4.09860896913658,0,0,0,0,0,-3.98888870900223,0,0,0,0,4.58096436274328,0
"SRR5431380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00318853989539,0,0,0,0,0,0,0,0,0,0,0,-2.27579091421675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17377985640007,0,0,0,-0.36978294113323,0,0,0,0,0,0,0,0,0,0,-2.65882297555673,0,-2.28456237209094,0,0,0,0,0,0,0,0,0,4.60521648199571,6.1944181449086,3.76509715575471,-3.95697810152158,5.2016751358074,0,0,0,0,0,0,0,0,0,3.94178549082703,0,0,0.0656928776064213,0,0,0
"SRR5431381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7224527324475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66237678036549,0,0,0,0,0,0,0,-4.61137185248467,-2.59677149528876,0,0,0,0,0,0,0,0,0,2.65455273918546,0,0,-4.49774016548673,0,0,0,0,0,0,0,-2.84263435948867,0,0,0,0,0,0,0,0,0,0,0,4.92358713797538,4.01630856541907,0,0,4.71542645380379,0,0,0,0,0,0,0,0,0,0,0,0,4.34573163495537,4.29132957855589,4.33671159350395,0
"SRR5431382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.14388946690104,0,0,0,0,0,0,0,0,0,0,0,-4.52777911969086,-2.62174781854373,-2.20631079796043,0,0,0,0,-2.6727815025966,0,0,0,0,-4.54100042635062,0,0,-4.6293933600276,0,0,0,0,-3.8214423993553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89757483741756,0,0,1.27348734566714,0,0,0,0,0,0,0,0,0,-0.173893339290356,0,0,0,4.51246488112643,5.01874683714034,0
"SRR5431383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9052676938703,0,0,0,0,0,-4.06108043240305,0,0,0,0,0,-2.13715455585748,0,-2.14267712168728,0,0,0,0,-2.19137234154216,0,0,0,0,0,0,0,-3.7955682338522,0,0,0,0,-3.71122563897781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48650989371671,0,0,5.03207125537183,0,0,-4.37683359307916,0,0,0,0,0,0,3.70166027437245,0,0,0,4.09065480857386,4.30676146944003,0
"SRR5431384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97151485738944,0,0,0,0,0,-3.94741564610828,0,0,0,-2.10650566755531,0,0,0,-2.71370195665546,0,0,0,0,-2.38338158782093,0,0,0,0,0,0,0,-4.12813800393004,0,0,0,0,-4.70026966552634,0,4.39217530057072,0,0,0,-2.38274049139181,0,0,0,0,0,0,0,0,0,0,-2.73018481606528,0,0,0,0,0,0,0,0,0,0,0,4.72881881547815,-2.54315137905973,0,0,5.1468147084443,0,0,0,0,0,0,3.64857484263759,0,0,0,0,0,-4.12702759234225,0,4.4048673998703,0
"SRR5431385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.342417963014,0,0,0,0,0,0,0,1.59503810848017,0,0,0,0,0,4.05718692450224,0,0,0,0,4.60030241490675,2.22177229443556,0,0,0,0,0,0,0,0,-3.62934605132068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70424960673056,0,0,0,0,0,0,0,-0.0240618695873654,0,0,0,0,0,0,0,0,0,5.27948515284269,0
"SRR5431386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386255738543797,0,0,0,0,0,0,0,0,0,0,1.99069701122289,0,0,0,0,0,0,0,0,0,0,0,0,4.01241036504013,0,0,-2.31707463778156,0,0,0,0,0,0,0,0,0,-2.16002354397348,4.01329099756692,0,0,0,0,0,0,0,0,0,0,0,-3.74127052370706,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22618731507189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.420145424261079,0
"SRR5431387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.52726957543959,0,0,0,0,0,0,0,0,0,0,0,0,-2.3730857121719,0,0,0,0,0,-2.40437121877042,0,0,0,0,-4.1103050241975,0,0,-4.16449311116667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180622097712472,0,0,-0.0679894393184068,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86563570013649,0.0418706953439371,0
"SRR5431388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30716964992787,0,0,0,0,0,0,0,0,0,0,0,4.71027096020418,0,0,0,0,0,0,-2.6725958860404,-2.04227130886119,0,0,0,0,0,0,-4.62907186272154,0,0,0,0,0,-3.53731766978778,1.92737031573033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03994105781427,-3.77268956492334,0,5.72818586292485,0,0,0,0,0,-2.20400547235406,0,0,0,0,-3.81744945827708,0,0,3.69608729959709,5.265332364149,0
"SRR5431389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35704141192939,0,0,0,0,0,0,0,0,0,-2.67618776664296,0,0,-2.5046102693387,0,0,0,0,0,-2.07048676956472,0,0,0,0,-4.3381122396534,0,0,-3.58618828128525,0,-2.01820375399054,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.49563144193786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.09756967860925,0,0,0,1.05504939943254,0,0,-4.08251548100558,0,0,0,-3.63309725576715,0,0,4.63529318241989,0,0,0,0,0,0,0,0.00386645875609888,0
"SRR5431390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.76755627157878,0,0,0,0,0,0,0,0,0,0,0,-4.25432625721295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567653881438584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02491277826648,0,0,0,0,0,0,0,0,0,0,0,5.23930262042188,-2.92288583897089,-0.557751022852175,0,-0.0770823459779409,0,0,0,0,0,0,0,0,0,0.00342028434249663,0,0,0,0,5.06258677782117,0
"SRR5431391",0,-5.02019110765919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133191326906526,0,0,0,0,0,0,0,0,0,0,-2.38732863343654,0,-2.42737906639776,0,0,0,0,0,0,0,-4.20434387223003,0,0,0,-4.13497448747606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18395916783138,0,0,0,4.28252279347537,0,0,0,0,0,0,-4.44451792479709,0,0,0,0,0,0,0,0,0,0,4.56584921912331,0
"SRR5431392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04740646941871,0,0,0,0,0,0,0,0,0,0,0,4.65209216943634,0,-4.93034193746703,0,0,0,0,-2.34772920585685,0,0,0,0,0,0,0,-4.06638626695739,0,0,0,0,0.0137977698285425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206767100110513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11706090377428,0.0549107256756747,0
"SRR5431393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.83946961272616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59259825856482,0,0,0,0,0,0,0,0,-3.45248361201735,0,-1.99241150364808,0,0,4.49051190744885,0,0,0,0,0,-2.43974131376119,0,0,0,-3.45095795390318,0,0,0,0,-4.22575591275923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94981543548705,0,0,0.953447525423406,0,0,-3.87969854721273,0,0,0,0,0,0,0,0,0,0,0,4.59052724956118,0
"SRR5431394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.45514081884566,0,0,0,0,0,0,0,0,0,0,0,0,-2.37451536633533,0,0,0,-2.20206391005145,0,0,0,0,0,0,-4.11278125784582,0,-3.68061776236718,0,0,0,0,3.8140865737229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19680897218731,0,0,0.305973612813071,0,0,-3.92016820175059,0,0,0,0,0,0,0,0,0,0,0,1.81688762700942,0
"SRR5431395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27988429882159,0,0,0,0,0,0,0,0,0,0,0,4.66090330130598,-2.85554124192747,0,0,0,0,0,-2.09544467988093,0,0,0,0,-4.9459425141267,-2.58742260565357,0,-3.62941665000368,0,0,0,0,0,0,0,0,4.48154741364423,-2.73721887732908,0,0,0,0,0,0,0,0,-4.74100216697062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92872679011508,0,0,3.94887544093754,0,0,0,0,0,0,0,-2.15132776287654,0,0,0,0,0,0,5.18992290242199,-3.72620898903567
"SRR5431396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6184681219215,0,0,0,0,0,0,0,0,-2.5932029962986,0,0,0,0,0,0,0,0,2.32979438090885,0,0,0,4.49155934392902,0,0,0,0,0,0,0,4.06627901712676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461786154341721,0,0,4.5353198251675,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56474049271086,-0.528257323633505,0
"SRR5431397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320584521066028,0,0,0,0,0,0,-2.71853509866076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2897211180444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627824401902803,0,0,-2.73815559273887,0,0,4.7086409130397,0,0,0,0,0,0,0,-2.44641111615518,0,0,0,0,0,0,4.74262460565259,-4.23730834938205
"SRR5431398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51764403679387,0,0,0,0,0,0,0,0,0,-3.19815835958598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21093023181266,-0.0846074751696912,0,0,0,0,0,0,-2.12814021944782,-3.82944349348956,0,0,0,0,0,0,0,0,0,0,-3.68604698571441,0,0,0,0,-3.00672221123351,0,0,4.36068738709979,0,0,0,0,0,0,5.53937276945406,0,0,0,0,0,0.664393029991399,3.82055158379744,5.20779563410229,0
"SRR5431399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.41181452394209,0,0,0,0,0,0,0,0,0,0,0,0,-2.57404380378667,0,0,0,0,0,2.0107527356509,0,0,0,0,-4.45837464906637,0,0,-5.00170700975209,0,0,0,0,0,0,0,-2.34846554181428,0,0,0,0,0,0,0,0,0,0,0,0,-4.06766163824711,0,0,0,0,0,0,0,0,0,-2.60204500638884,0,0,0,-2.51792979171216,0,0,0.645679722695573,0,0,0,-4.50687415464636,0,0,0,0,0,0,0,0,0,0,4.36118232913679,0
"SRR5431400",0,-4.80990232208358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43606599497474,0,0,0,0,0,0,0,-4.21939007388708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386802950161622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.684769290985793,0,0.318840214948761,1.10978566854241,0
"SRR5431446",0,4.94003731001277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49979464190502,0,0,0,0,0,0,0,0,0,0,0,0,-4.32977132826794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20519940969389,0,0,0,0,0,0,-2.60004433012007,0,3.81951741841072,0,0,-3.42853176202231,0,0,0,4.50340888169934,0,0,0,0,0,0,0,-5.93839120718629,0,0,0,0,0,0,0,0,0,-2.98772481488402,0,-2.50795986627064,0,0,5.17489117841343,0,0,0,0,4.3439139117244
"SRR5431493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24271063477189,0,0,0,0,0,0,4.31330826788711,3.88448876609997,0,0,0,0,0,0,0,0,0,-3.63408731307222,0,-2.96215773500309,0,0,0,0,0,-3.3115418185521,6.29442386538254,0,0,-1.96528662859978,5.13060769705851,0,0,0,0,0,0,5.73575868112127,0,0,0,-3.40397629217056,0,0,0,0,0,0,0,0,0,-2.54444007347394,0,-2.47651486052201,0,0,4.40709948407116,0,0,0,0,4.28944956412348
"SRR5431494",0,0,0,3.52336028990997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32990745990992,0,0,0,0,0,0,0,0,-2.01481132725437,0,0,0,4.03551809749773,0,0,0,0,0,0,0,0,-2.20374409889023,3.48975558646985,0,0,0,0,0,0,0,-2.76550442760293,0,0,-3.81699674615798,0,0,0,-2.38281930893423,0,0,0,0,0,4.78999417716495,0,0,0,0,4.12716410833026,0,-3.75270389408352,0,-2.37516949971123,0,0,6.49987381031423,0,0,0,0,4.11391425008781
"SRR5431495",0,4.09856599889167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621354144274339,0,0,0,0,0,-2.26398503636392,0,0,0,-2.95994530777856,0,0,0,0,0,0,0,0,-3.92133711055798,0,5.12677566069757,0,0,0,-2.16717571859175,0,0,0,0,0,0,0,0,0,0,0,0,3.75365845353051,-2.24239277594855,0,0,0,0,0,0,-3.51936055870806,0,0,0,0,-3.88393821846831,0,0,0,0,0,0,-6.09571129783635,0,0,0,0,0,0,0,0,0,0,0,-2.77199189594811,0,0,0,0,0,0,0,4.80123080195131
"SRR5431496",0,4.35995916994856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18752854972983,0,0,0,0,0,0,0,0,-2.29274503836239,0,0,0,-3.78891059113953,0,0,0,0,0,0,0,-3.97115089524511,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30785705187153,0,0,0,0,-2.41823615585912,0,0,0,5.30341029546847,0,0,0,0,0,0,0,-4.18850788664804,0,0,0,0,0,0,0,0,0,0,0,-2.53890573223004,0,0,0,0,0,0,0,4.3975137238503
"SRR5431497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21513609312536,0,0,0,0,-3.40241814440845,0,-2.3566507754533,0,3.83672825897275,0,0,0,0,-2.31203352193529,0,0,-5.89316109470966,0,0,4.08183887878171,0,0,0,0,4.00455952879434,0,-3.25163030539646,0,-2.10152037510199,0,0,5.63198889637737,0,0,0,0,3.63994006281785
"SRR5431498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.56800699188009,0,0,0,0,0,0,0,0,0,-2.06571262276019,0,0,0,0,0,0,0,0,0,0,0,0,-3.57791921645701,0,0,0,0,0,-1.96745001518247,0,0,0,0,0,0,-2.01515427702921,0,0,0,0,0,3.4077233876482,0,0,-2.25646941986506,0,0,0,3.49034959290432,-3.69346144331516,0,0,0,3.90831968093175,0,0,0,0,0,0,0,-6.39726287561854,0,0,0,0,-3.34649674011778,0,0,0,0,-2.28628173604074,0,-2.57419292929835,0,0,3.95995612723935,0,0,0,0,4.45863294202929
"SRR5431499",0,0,3.64926159052119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20331189750598,0,-2.40789563651856,0,0,-2.12491948501512,0,0,0,0,0,4.17059758177355,0,3.81624815140134,0,0,-2.63325987296388,3.68046851003927,0,0,0,0,0,-2.37873380795883,0,0,0,0,0,4.5609398895058,0,0,0,0,4.12008781306649,0,-3.56730003685126,0,-3.01137490026509,0,0,6.17874490966871,0,0,0,0,5.21585432789679
"SRR5431500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0355462026811,0,0,0,0,0,0,0,0,0,0,0,0,-3.52566944419756,0,0,0,0,0,0,0,0,0,0,0,0,-1.89403033552943,0,0,0,0,0,0,0,0,-2.0483122614842,0,0,0,3.2805567722137,-3.67178608859996,0,-1.96664719969465,0,3.54778090665695,0,0,0,0,0,0,0,-6.35972005997973,0,0,3.40633287043419,0,0,0,0,0,0,-2.93590738640148,0,-2.11593797753027,0,0,5.08514075956411,0,0,0,0,3.66491208274697
"SRR5431501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.34734079779698,0,0,0,0,0,0,5.98975247850396,5.7977643320325,0,0,0,0,0,0,0,2.61194730185229,0,-2.33200308919326,0,-2.68039606814091,-2.88263220581153,0,0,0,0,-2.4180176336145,4.03914783389031,0,4.93199534553246,-2.09624423793736,4.64258217442791,0,4.99286543999992,0,0,0,0,4.18812939501778,0,0,0,-3.63080152518101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR5431502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.37220348321297,0,-2.78286161096124,0,0,-2.45582520605205,0,0,-3.25324620956375,5.84082776638561,0,0,0,4.82005770061785,0,0,0,-4.25361403139045,0,0,5.63478772449528,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10352726101949,0,-2.79824809099826,0,0,5.37546689876083,0,0,0,0,4.84670786579161
"SRR5431503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.98733638278601,0,0,0,-2.07167065169509,0,0,0,0,0,0,-3.44216758671552,-2.34165035607113,0,0,0,0,0,3.58823882528522,0,0,4.05585739027696,0,0,0,0,1.14196438115415,0,0,0,0,0,0,-2.58012728232747,0,0,0,0,0,4.8389510577792,0,0,0,0,4.46891154298578,0,-3.73928290743916,0,-2.82902784444844,0,0,6.47662797955849,0,0,0,0,4.90001996261176
"SRR5431504",0,0,0,0,0,0.676750256384459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66052839115377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78880320051576,0,0,0,0,0,0,0,0,4.83034883560399,0,0,0,0,-2.23062488556936,0,0,0,0,0,0,-2.22500125042357,0,0,0,0,0,3.86355563443364,0,0,0,0,3.85381521263791,0,-3.21346655016054,0,-2.45831279961617,0,0,5.56588733330113,0,0,0,0,4.25792266983209
"SRR5431505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53842402327685,0,0,0,0,0,0,0,0,0,0,0,0,4.39667937946891,0,0,0,-2.83181129811613,0,-2.01401240135997,0,0,0,0,0,-2.51287531659061,4.90484104578471,0,0,-3.59664538390536,3.48837180622926,-1.94485811984267,0,0,0,0,0,4.35242772142066,0,0,0,-6.22957254173215,0,0,3.36859307708038,0,0,0,0,0,0,-2.92806381368233,0,-2.17767287838506,0,0,5.07155529310168,0,0,0,0,3.77184006762769
"SRR5431506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37009786375614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.10512991893609,-0.724532295197876,0,0,0,0,0,0,0,0,0,0,0,2.51064005986422,0,0,0,0,0,0,0,0,0,0,0,0,4.49685054425993,0,0,-3.06046765981658,0,0,0,0,0,0,0,0,5.30088548172373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5462052586542,0,0,0,0,4.41015687448812,0,0,0,0,0
"SRR5431507",0,4.79415934315635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19499796797947,0,0,0,0,0,-2.41946107448031,0,0,0,0,0,0,0,0,0,0,0,0,-4.19062950793509,0,0,0,0,0,0,0,0,0,0,0,0,-2.53376666703207,0,0,0,0,-2.51681989053978,0,0,0,-3.00850733093094,0,0,0,4.38861260182399,-3.38965266765564,0,0,4.35925992391484,5.21088755211582,0,0,0,0,0,0,0,-5.87105064039095,0,0,0,0,0,0,0,0,0,-2.53144656676492,0,-2.35902786442766,0,0,4.38459407028263,0,0,0,0,4.08595611765941
"SRR5431508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27163922525508,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54430550992675,0,0,0,0,0,0,-3.9345945546082,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76315906438613,0,-2.36125016443379,0,0,0,0,0,-2.70806052259621,4.78593188891126,0,0,0,4.08980525417969,-2.71989305325333,0,0,0,0,0,4.69049841510816,-2.37978395064447,0,0,0,0,0,4.7109929593884,0,0,0,0,4.12190671355322,0,-3.61441368012816,0,-2.93858916259034,0,0,6.26034813355398,0,0,0,0,5.08978573217775
"SRR5431509",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60570409759519,0,0,0,0,0,0,0,0,0,0,-4.51321188652529,0,0,0,0,0,0,0,0,0,0,0,0,-3.39049210926147,0,0,0,0,0,0,0,0,0,0,0,-5.87250459590223,0,0,0,0,0,0,0,0,0,-2.27668562190156,0,-2.6274689349133,0,0,3.94333516999506,0,0,0,0,4.55090969057872
"SRR5431510",0,0,0,0,0,0,0,0,0,0,0,0,0.161273550745022,0,0.044589317431447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.12280798930208,0,0,0,0,0,0,0,0,5.40886209975322,0,0,0,0,0,0,0,0,0,0,0,-2.83625976716516,0,0,0,0,0,0,0,0,0,0,4.91254602019353,0,-2.97608892022227,0,-2.87758072824869,0,0,5.15473721766777,0,0,0,0,4.98411602420778
"SRR5431511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158346046289041,0,-0.0637002571198779,0,0,0,0,0,0,1.09099716519081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40895771458305,0,0,0,0,0,0,0,0,0,0,-4.17243715494286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55867534259984,0,0,0,0,0,0,0,4.43175569345663
"SRR5431512",0,0,0,0,0,0,0,0,-1.85842632128418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.21888881058753,0,-2.50806102315823,0,0,0,0,0,0,0,0,-2.22757217327024,0,0,-3.35074967222989,-4.34408912059324,0,0,0,0,0,-1.96553577812029,0,-3.85826818163067,0,0,0,0,0,0,0,0,0,0,3.40440783179877,0,0,-2.14748063857714,0,0,0,0,-3.71352250895127,0,0,0,3.71954557428607,0,0,0,0,0,0,0,-6.43200966055426,0,0,0,0,0,0,0,0,0,0,0,-2.51465867572253,0,0,0,0,0,0,0,4.3555165900453
