"","Part","BalanceID","Component","Group","d.group"
"1432","-1","54291__158836","158836","54291__158836-1","p__Proteobacteria"
"1519","1","28126__40518_384638","28126","28126__40518_3846381","p__FCB group"
"1535","-1","28126__40518_384638","40518","28126__40518_384638-1","p__Terrabacteria group"
"1580","-1","28126__40518_384638","384638","28126__40518_384638-1","p__Terrabacteria group"
"1684","-1","626933__218538_487174","218538","626933__218538_487174-1","p__Terrabacteria group"
"1709","-1","626933__218538_487174","487174","626933__218538_487174-1","p__FCB group"
"1715","1","626933__218538_487174","626933","626933__218538_4871741","p__FCB group"
"1744","1","1283__166486","1283","1283__1664861","p__Terrabacteria group"
"1803","-1","1283__166486","166486","1283__166486-1","p__Terrabacteria group"
"1847","-1","454155__296_550","296","454155__296_550-1","p__Proteobacteria"
"1851","-1","454155__296_550","550","454155__296_550-1","p__Proteobacteria"
"1953","1","454155__296_550","454155","454155__296_5501","p__FCB group"
"2001","1","1623__33043_363265","1623","1623__33043_3632651","p__Terrabacteria group"
"2017","-1","1623__33043_363265","33043","1623__33043_363265-1","p__Terrabacteria group"
"2069","-1","1623__33043_363265","363265","1623__33043_363265-1","p__FCB group"
"2094","1","329__39496_147207","329","329__39496_1472071","p__Proteobacteria"
"2147","-1","329__39496_147207","39496","329__39496_147207-1","p__Terrabacteria group"
"2167","-1","329__39496_147207","147207","329__39496_147207-1","p__Terrabacteria group"
"2215","-1","1363__287_1351","287","1363__287_1351-1","p__Proteobacteria"
"2240","-1","1363__287_1351","1351","1363__287_1351-1","p__Terrabacteria group"
"2245","1","1363__287_1351","1363","1363__287_13511","p__Terrabacteria group"
"2402","-1","47770__46228_310297","46228","47770__46228_310297-1","p__Terrabacteria group"
"2406","1","47770__46228_310297","47770","47770__46228_3102971","p__Terrabacteria group"
"2428","-1","47770__46228_310297","310297","47770__46228_310297-1","p__FCB group"
"2470","1","582__820_239935","582","582__820_2399351","p__Proteobacteria"
"2476","-1","582__820_239935","820","582__820_239935-1","p__FCB group"
"2546","-1","582__820_239935","239935","582__820_239935-1","p__PVC group"
"2671","-1","457412__291644_751585","291644","457412__291644_751585-1","p__FCB group"
"2692","1","457412__291644_751585","457412","457412__291644_7515851","p__Terrabacteria group"
"2704","-1","457412__291644_751585","751585","457412__291644_751585-1","p__Terrabacteria group"
"2747","1","28117__357276","28117","28117__3572761","p__FCB group"
"2805","-1","28117__357276","357276","28117__357276-1","p__FCB group"
"2838","-1","1354__573_40545","573","1354__573_40545-1","p__Proteobacteria"
"2858","1","1354__573_40545","1354","1354__573_405451","p__Terrabacteria group"
"2891","-1","1354__573_40545","40545","1354__573_40545-1","p__Proteobacteria"
"3064","1","552398__626932_626940","552398","552398__626932_6269401","p__Terrabacteria group"
"3067","-1","552398__626932_626940","626932","552398__626932_626940-1","p__FCB group"
"3069","-1","552398__626932_626940","626940","552398__626932_626940-1","p__Terrabacteria group"
"3107","1","1582__1680_216816","1582","1582__1680_2168161","p__Terrabacteria group"
"3109","-1","1582__1680_216816","1680","1582__1680_216816-1","p__Terrabacteria group"
"3159","-1","1582__1680_216816","216816","1582__1680_216816-1","p__Terrabacteria group"
"3213","1","818__301301","818","818__3013011","p__FCB group"
"3288","-1","818__301301","301301","818__301301-1","p__Terrabacteria group"
"3329","-1","74426__571_37734","571","74426__571_37734-1","p__Proteobacteria"
"3371","-1","74426__571_37734","37734","74426__571_37734-1","p__Terrabacteria group"
"3393","1","74426__571_37734","74426","74426__571_377341","p__Terrabacteria group"
"3462","-1","43765__823_1735","823","43765__823_1735-1","p__FCB group"
"3480","-1","43765__823_1735","1735","43765__823_1735-1","p__Terrabacteria group"
"3507","1","43765__823_1735","43765","43765__823_17351","p__Terrabacteria group"
"3621","-1","674529__39491_46506","39491","674529__39491_46506-1","p__Terrabacteria group"
"3634","-1","674529__39491_46506","46506","674529__39491_46506-1","p__FCB group"
"3687","1","674529__39491_46506","674529","674529__39491_465061","p__FCB group"
"3709","-1","40519__853_39485","853","40519__853_39485-1","p__Terrabacteria group"
"3741","-1","40519__853_39485","39485","40519__853_39485-1","p__Terrabacteria group"
"3750","1","40519__853_39485","40519","40519__853_394851","p__Terrabacteria group"
"3861","1","33039__338188","33039","33039__3381881","p__Terrabacteria group"
"3911","-1","33039__338188","338188","33039__338188-1","p__FCB group"
"4021","1","218538__487174","218538","218538__4871741","p__Terrabacteria group"
"4046","-1","218538__487174","487174","218538__487174-1","p__FCB group"
"4111","1","39486__100886_165179","39486","39486__100886_1651791","p__Terrabacteria group"
"4133","-1","39486__100886_165179","100886","39486__100886_165179-1","p__Terrabacteria group"
"4139","-1","39486__100886_165179","165179","39486__100886_165179-1","p__FCB group"
"4241","1","40518__384638","40518","40518__3846381","p__Terrabacteria group"
"4286","-1","40518__384638","384638","40518__384638-1","p__Terrabacteria group"
"4345","-1","501496__28116_204516","28116","501496__28116_204516-1","p__FCB group"
"4387","-1","501496__28116_204516","204516","501496__28116_204516-1","p__FCB group"
"4416","1","501496__28116_204516","501496","501496__28116_2045161","p__FCB group"
"4493","1","46228__310297","46228","46228__3102971","p__Terrabacteria group"
"4519","-1","46228__310297","310297","46228__310297-1","p__FCB group"
"4567","1","820__239935","820","820__2399351","p__FCB group"
"4637","-1","820__239935","239935","820__239935-1","p__PVC group"
"4675","1","287__1351","287","287__13511","p__Proteobacteria"
"4700","-1","287__1351","1351","287__1351-1","p__Terrabacteria group"
"4846","1","33043__363265","33043","33043__3632651","p__Terrabacteria group"
"4898","-1","33043__363265","363265","33043__363265-1","p__FCB group"
"4929","1","573__40545","573","573__405451","p__Proteobacteria"
"4982","-1","573__40545","40545","573__40545-1","p__Proteobacteria"
"5135","1","310298__387090","310298","310298__3870901","p__FCB group"
"5148","-1","310298__387090","387090","310298__387090-1","p__FCB group"
"5168","1","296__550","296","296__5501","p__Proteobacteria"
"5172","-1","296__550","550","296__550-1","p__Proteobacteria"
"5404","1","626932__626940","626932","626932__6269401","p__FCB group"
"5406","-1","626932__626940","626940","626932__626940-1","p__Terrabacteria group"
"5454","1","28125__45851_360807","28125","28125__45851_3608071","p__FCB group"
"5476","-1","28125__45851_360807","45851","28125__45851_360807-1","p__Terrabacteria group"
"5512","-1","28125__45851_360807","360807","28125__45851_360807-1","p__Terrabacteria group"
"5589","1","39491__46506","39491","39491__465061","p__Terrabacteria group"
"5602","-1","39491__46506","46506","39491__46506-1","p__FCB group"
"5746","1","291644__751585","291644","291644__7515851","p__FCB group"
"5779","-1","291644__751585","751585","291644__751585-1","p__Terrabacteria group"
"5855","1","100886__165179","100886","100886__1651791","p__Terrabacteria group"
"5861","-1","100886__165179","165179","100886__165179-1","p__FCB group"
"5923","1","853__39485","853","853__394851","p__Terrabacteria group"
"5955","-1","853__39485","39485","853__39485-1","p__Terrabacteria group"
"6061","1","1680__216816","1680","1680__2168161","p__Terrabacteria group"
"6111","-1","1680__216816","216816","1680__216816-1","p__Terrabacteria group"
"6190","1","28116__204516","28116","28116__2045161","p__FCB group"
"6232","-1","28116__204516","204516","28116__204516-1","p__FCB group"
"6291","1","823__1735","823","823__17351","p__FCB group"
"6309","-1","823__1735","1735","823__1735-1","p__Terrabacteria group"
"6493","1","329854__626929","329854","329854__6269291","p__FCB group"
"6509","-1","329854__626929","626929","329854__626929-1","p__FCB group"
"6585","-1","665951__46503_88431","46503","665951__46503_88431-1","p__FCB group"
"6592","-1","665951__46503_88431","88431","665951__46503_88431-1","p__Terrabacteria group"
"6638","1","665951__46503_88431","665951","665951__46503_884311","p__Terrabacteria group"
"6655","1","729__40520","729","729__405201","p__Proteobacteria"
"6703","-1","729__40520","40520","729__40520-1","p__Terrabacteria group"
"6829","1","45851__360807","45851","45851__3608071","p__Terrabacteria group"
"6865","-1","45851__360807","360807","45851__360807-1","p__Terrabacteria group"
"6896","1","571__37734","571","571__377341","p__Proteobacteria"
"6938","-1","571__37734","37734","571__37734-1","p__Terrabacteria group"
"7032","1","1282__29382","1282","1282__293821","p__Terrabacteria group"
"7057","-1","1282__29382","29382","1282__29382-1","p__Terrabacteria group"
"7200","1","46503__88431","46503","46503__884311","p__FCB group"
"7207","-1","46503__88431","88431","46503__88431-1","p__Terrabacteria group"
"7302","1","29361__39488","29361","29361__394881","p__Terrabacteria group"
"7310","-1","29361__39488","39488","29361__39488-1","p__Terrabacteria group"
"7392","1","624__2173_658081","624","624__2173_6580811","p__Proteobacteria"
"7418","-1","624__2173_658081","2173","624__2173_658081-1","p__Euryarchaeota"
"7498","-1","624__2173_658081","658081","624__2173_658081-1","p__Terrabacteria group"
"7530","1","1352__1353","1352","1352__13531","p__Terrabacteria group"
"7531","-1","1352__1353","1353","1352__1353-1","p__Terrabacteria group"
"7661","1","1689__33038","1689","1689__330381","p__Terrabacteria group"
"7673","-1","1689__33038","33038","1689__33038-1","p__Terrabacteria group"
"7805","1","39496__147207","39496","39496__1472071","p__Terrabacteria group"
"7825","-1","39496__147207","147207","39496__147207-1","p__Terrabacteria group"
"7910","1","2173__658081","2173","2173__6580811","p__Euryarchaeota"
"7990","-1","2173__658081","658081","2173__658081-1","p__Terrabacteria group"
"8039","1","28130__116085","28130","28130__1160851","p__FCB group"
"8070","-1","28130__116085","116085","28130__116085-1","p__Terrabacteria group"
