,0,1
0,3.6619484,2.4818108
1,0.13278791,1.6239345
2,3.0055785,2.6494317
3,4.1479425,4.349647
4,2.923467,3.036366
5,1.1952052,2.1613524
6,3.2617168,4.929847
7,3.7196844,2.571691
8,3.321876,2.4599397
9,4.1613197,0.7769835
10,3.688813,2.9216242
11,3.4596567,3.1263733
12,3.0491374,2.1484334
13,3.6893451,2.9197497
14,2.5510526,2.683786
15,6.52113,5.719643
16,2.6633072,1.3039354
17,2.0721025,1.4270074
18,4.15672,0.5314664
19,7.473062,4.8295703
20,1.5120733,1.2571464
21,-5.277429,-8.527882
22,-3.0681176,-0.59415907
23,5.7209587,7.099346
24,4.1262484,7.0050197
25,-1.8948276,-5.484059
26,1.179799,6.9627914
27,-6.7268553,-1.084664
28,-6.192227,-2.0347517
29,-9.779458,-3.9997087
30,-8.386282,-5.3550324
31,-6.0880446,-5.6773195
32,-9.581344,-1.2968795
33,1.5681636,-5.645278
34,-2.9110541,6.3090587
35,-2.482979,-1.9762094
36,-5.6295514,-7.64515
37,-1.6187813,2.3295798
38,5.8410316,0.80711174
39,1.4435868,-5.2755327
40,-5.09648,-1.3581883
41,-6.4564877,0.5453652
42,2.4856565,7.957072
43,0.10550404,3.6525066
44,-4.8663373,-1.6066209
45,4.19894,-3.5960577
46,3.2834163,-5.8936477
47,-0.6082073,4.9340105
48,6.128287,1.8009977
49,5.348876,-0.65959424
50,1.7567197,-8.565362
51,-3.497294,-7.5595174
52,-7.3532214,-2.4384155
53,-0.99487877,0.10409419
54,-2.3355875,-1.6750653
55,-0.1994426,-0.98296976
56,6.068892,5.3513885
57,2.5693977,-3.3205094
58,-2.8103926,-9.719337
59,0.9889937,2.2736046
60,5.2667623,1.73644
61,3.0510664,4.2049036
62,1.5875236,-0.63399893
63,5.2883577,4.5388517
64,2.7974546,-1.0362803
65,0.74132866,0.77608806
66,3.0695608,-7.8056693
67,4.7498546,-5.245446
68,-2.0375454,1.3854351
69,-3.8529043,-3.677799
70,-1.5348568,-3.919649
71,1.156997,-5.0680914
72,5.363731,-5.477223
73,0.39895606,6.230401
74,5.7673373,-0.8860514
75,-6.9568167,-6.842802
76,-9.577925,-6.2202926
77,-2.3977284,-1.0326781
78,-0.6329526,-8.815057
79,1.1574261,7.4926434
80,-4.0156875,1.0562159
81,-9.50372,-1.3561939
82,-5.9399886,-0.25820017
83,2.0086489,-1.686559
84,7.709238,0.8583727
85,-1.5770557,-5.7102356
86,-0.791173,-4.3509064
87,0.72547936,-2.0315778
88,-0.8751331,7.003887
89,-6.771995,-2.7680647
90,-8.068761,0.29579926
91,-1.757662,1.9245209
92,-0.1305071,-3.4829266
93,7.7152605,0.8223623
94,-6.620193,-3.457035
95,-1.0425115,-7.66952
96,-4.145217,2.469239
97,1.9006376,-3.797864
98,-5.562993,-5.6717424
99,-0.14085622,-2.3828876
100,-1.4146519,-3.5574653
101,2.1618092,-4.885037
102,-6.64625,-4.839965
103,-6.5885787,-2.9482493
104,-3.0116463,0.13446333
105,-3.945719,-3.5775456
106,1.5281377,-7.9311466
107,-0.26901945,-6.2903886
108,-6.838805,2.8679655
109,-7.709115,-7.458502
110,2.0992637,-0.5558046
111,-2.8107646,-9.801052
112,2.9699473,-7.768447
113,5.1743236,-1.5495958
114,-5.1295185,-3.2333899
115,-5.181116,-0.2064321
116,0.12405666,-2.5162647
117,-7.39646,-7.015039
118,-4.3557725,2.6779783
119,-1.8361858,2.4883084
120,-6.373482,0.13069978
121,5.0820765,-5.3969436
122,-4.0001106,2.0905893
123,-7.4948726,-4.514582
124,2.828531,6.346693
125,-5.538988,-7.577836
126,3.0049603,0.29607254
127,-8.203905,0.54184455
128,-3.3217328,-7.5867686
129,0.27510354,-6.3479958
130,-7.798901,-3.7576525
131,-2.3004482,-5.5074306
132,-6.155982,-5.641116
133,-1.2210104,-6.1195536
134,-6.833661,2.6706312
135,1.582387,-7.4616876
136,1.8718868,-7.5753818
137,6.523663,-3.98905
138,-5.536248,-0.49370545
139,-6.7381916,-3.3195224
140,-8.354492,-1.8607213
141,1.8311486,-3.5646963
142,-1.4024656,4.1880007
143,-4.560734,-5.120443
144,-4.517216,-6.172241
145,0.1496037,-3.2514079
146,3.340083,3.3691287
147,0.1170417,1.6347522
148,2.6878438,2.7302063
149,6.6040072,4.4750767
150,4.4768386,3.7762675
151,2.9728243,1.7925531
152,2.8875842,2.998727
153,3.4622226,2.3043613
154,6.1492963,4.2910414
155,2.1622455,3.8502688
156,1.7999948,4.545603
157,5.264986,2.9648163
158,1.5534145,4.875825
159,4.5158453,5.484412
160,4.801625,2.870899
161,3.7164066,3.692833
162,2.0674322,4.2052345
163,1.9985977,2.0812173
164,4.6960816,2.847884
165,5.9565196,3.8764515
166,1.2738732,5.0285606
167,3.1114516,3.1500769
168,4.5250154,5.6495705
169,1.3590924,3.6151242
170,2.0066373,4.274546
171,3.2469964,5.247408
172,-2.654025,4.645114
173,4.1560893,8.376745
174,-0.3103272,-0.77127016
175,5.0363574,1.5029081
176,8.483628,2.825668
177,-3.1726565,-4.646005
178,-7.862143,-0.5883565
179,-6.177082,-3.750939
180,-2.4867556,-7.722573
181,-5.4090333,2.022322
182,-2.228976,-3.537861
183,-2.7519243,-9.736985
184,6.9800353,2.6653583
185,1.4664086,-6.4044185
186,6.876078,-2.8580563
187,-5.060426,4.278723
188,-0.67160743,-8.536382
189,0.3888791,2.794929
190,3.5988202,-2.0583937
191,0.58672607,0.35226655
192,-6.857545,0.25411612
193,-4.6050777,-2.3827286
194,5.4978466,-5.390431
195,-4.6369133,-2.6535592
196,0.5428039,-1.5730684
197,-4.037986,1.1653411
198,-4.7423563,-5.703405
199,3.1755576,5.962449
200,1.0344734,-8.1770935
201,-8.98727,-5.7812686
202,-1.4043486,4.2923703
203,-4.8202305,-0.06641587
