oldID,newID
287_and_33069,287__33069
214856_and_28132_and_36848,36848__28132_214856
1465754_and_165179_and_218538,1465754__165179_218538
310297_and_328812,310297__328812
40214_and_40519,40214__40519
208479_and_35833,35833__208479
28125_and_301301,28125__301301
28116_and_820,820__28116
187327_and_39485,39485__187327
28446_and_487175_and_817,28446__817_487175
582_and_588,582__588
33043_and_44749,33043__44749
309120_and_52787,52787__309120
1755626_and_189722_and_291645,291645__189722_1755626
29348_and_341225_and_40520,341225__29348_40520
261299_and_28118_and_574375,574375__28118_261299
349096_and_410072,349096__410072
328813_and_46506,46506__328813
108980_and_33038_and_38288,38288__33038_108980
437898_and_516075,437898__516075
246787_and_310298,246787__310298
1689_and_839,839__1689
1623_and_907,907__1623
317_and_882211,317__882211
1504_and_40324,1504__40324
1535_and_69825,1535__69825
293_and_294,293__294
291644_and_37734,37734__291644
1680_and_1735,1680__1735
214856_and_28132,28132__214856
1630_and_169435_and_384638,384638__1630_169435
1264_and_28037_and_316,316__1264_28037
1755626_and_189722,189722__1755626
28901_and_589436_and_77095,77095__28901_589436
1510_and_204516_and_239935,1510__204516_239935
1223514_and_1260,1260__1223514
261299_and_28118,28118__261299
487175_and_817,817__487175
108980_and_33038,33038__108980
1311_and_386414,1311__386414
29348_and_40520,29348__40520
1161942_and_1308_and_1597,1597__1308_1161942
165179_and_218538,165179__218538
28137_and_470565,28137__470565
1264_and_28037,1264__28037
28901_and_589436,28901__589436
39490_and_57706,39490__57706
1661050_and_53408,53408__1661050
204516_and_239935,204516__239935
535744_and_585_and_879,535744__585_879
47770_and_59310,47770__59310
102862_and_163877_and_183417,163877__102862_183417
1303_and_1379,1303__1379
1161942_and_1308,1308__1161942
425941_and_860,860__425941
1121298_and_840,840__1121298
196024_and_34087,34087__196024
1687_and_305719,1687__305719
1148157_and_470,470__1148157
2088_and_626937,2088__626937
1691_and_626931,1691__626931
1630_and_169435,1630__169435
1352_and_28117_and_584,1352__584_28117
471_and_48296,471__48296
1113922_and_1364_and_901,1364__901_1113922
29466_and_488,488__29466
105229_and_202955_and_237258,237258__105229_202955
1121830_and_1902,1902__1121830
251535_and_851,851__251535
284042_and_39482,39482__284042
1463864_and_861,861__1463864
1463837_and_197614,197614__1463837
105229_and_202955,105229__202955
28117_and_584,584__28117
28130_and_76517,28130__76517
585_and_879,585__879
39778_and_43675,39778__43675
1113922_and_901,901__1113922
102862_and_183417,102862__183417
