"","Part","BalanceID","Component","Group","d.group"
"162","-1","626930__39484_166486","39484","626930__39484_166486-1","p__Terrabacteria group"
"252","-1","626930__39484_166486","166486","626930__39484_166486-1","p__Terrabacteria group"
"350","1","626930__39484_166486","626930","626930__39484_1664861","p__FCB group"
"677","1","253239__397865_454154","253239","253239__397865_4541541","p__Terrabacteria group"
"710","-1","253239__397865_454154","397865","253239__397865_454154-1","p__FCB group"
"719","-1","253239__397865_454154","454154","253239__397865_454154-1","p__FCB group"
"798","1","818__1515","818","818__15151","p__FCB group"
"840","-1","818__1515","1515","818__1515-1","p__Terrabacteria group"
"1484","1","397865__454154","397865","397865__4541541","p__FCB group"
"1493","-1","397865__454154","454154","397865__454154-1","p__FCB group"
"1653","-1","43263__28091_35825","28091","43263__28091_35825-1","p__Proteobacteria"
"1695","-1","43263__28091_35825","35825","43263__28091_35825-1","p__Terrabacteria group"
"1729","1","43263__28091_35825","43263","43263__28091_358251","p__Proteobacteria"
"1995","-1","1661032__1467_487698","1467","1661032__1467_487698-1","p__Terrabacteria group"
"2275","-1","1661032__1467_487698","487698","1661032__1467_487698-1","p__Proteobacteria"
"2315","1","1661032__1467_487698","1661032","1661032__1467_4876981","p__Proteobacteria"
"2404","-1","1681__1670_405446","1670","1681__1670_405446-1","p__Terrabacteria group"
"2406","1","1681__1670_405446","1681","1681__1670_4054461","p__Terrabacteria group"
"2646","-1","1681__1670_405446","405446","1681__1670_405446-1","p__Proteobacteria"
"2867","-1","101564__38986_1746653","38986","101564__38986_1746653-1","p__Terrabacteria group"
"2938","1","101564__38986_1746653","101564","101564__38986_17466531","p__Proteobacteria"
"3091","-1","101564__38986_1746653","1746653","101564__38986_1746653-1","p__Terrabacteria group"
"3118","-1","1229909__729_39492","729","1229909__729_39492-1","p__Proteobacteria"
"3263","-1","1229909__729_39492","39492","1229909__729_39492-1","p__Terrabacteria group"
"3467","1","1229909__729_39492","1229909","1229909__729_394921","p__TACK group"
"3645","1","39484__166486","39484","39484__1664861","p__Terrabacteria group"
"3735","-1","39484__166486","166486","39484__166486-1","p__Terrabacteria group"
"3937","1","1522__1725_88688","1522","1522__1725_886881","p__Terrabacteria group"
"3960","-1","1522__1725_88688","1725","1522__1725_88688-1","p__Terrabacteria group"
"4096","-1","1522__1725_88688","88688","1522__1725_88688-1","p__Proteobacteria"
"4306","1","1307__228603_310514","1307","1307__228603_3105141","p__Terrabacteria group"
"4539","-1","1307__228603_310514","228603","1307__228603_310514-1","p__FCB group"
"4563","-1","1307__228603_310514","310514","1307__228603_310514-1","p__FCB group"
"4722","-1","1465521__1613_118748","1613","1465521__1613_118748-1","p__Terrabacteria group"
"4882","-1","1465521__1613_118748","118748","1465521__1613_118748-1","p__Terrabacteria group"
"5019","1","1465521__1613_118748","1465521","1465521__1613_1187481","p__Terrabacteria group"
"5035","-1","2173__285_191295","285","2173__285_191295-1","p__Proteobacteria"
"5128","1","2173__285_191295","2173","2173__285_1912951","p__Euryarchaeota"
"5297","-1","2173__285_191295","191295","2173__285_191295-1","p__Proteobacteria"
"5754","1","481743__1113741","481743","481743__11137411","p__Terrabacteria group"
"5781","-1","481743__1113741","1113741","481743__1113741-1","p__Terrabacteria group"
"5898","1","1888__67269_83617","1888","1888__67269_836171","p__Terrabacteria group"
"6015","-1","1888__67269_83617","67269","1888__67269_83617-1","p__Terrabacteria group"
"6028","-1","1888__67269_83617","83617","1888__67269_83617-1","p__Proteobacteria"
"6270","1","1613__118748","1613","1613__1187481","p__Terrabacteria group"
"6430","-1","1613__118748","118748","1613__118748-1","p__Terrabacteria group"
"6827","1","157687__228604","157687","157687__2286041","p__Fusobacteria"
"6862","-1","157687__228604","228604","157687__228604-1","p__FCB group"
"6967","1","199__60133","199","199__601331","p__Proteobacteria"
"7175","-1","199__60133","60133","199__60133-1","p__FCB group"
"7400","1","1282__1311_386414","1282","1282__1311_3864141","p__Terrabacteria group"
"7404","-1","1282__1311_386414","1311","1282__1311_386414-1","p__Terrabacteria group"
"7673","-1","1282__1311_386414","386414","1282__1311_386414-1","p__FCB group"
"7796","-1","202611__1401_290588","1401","202611__1401_290588-1","p__Terrabacteria group"
"8010","1","202611__1401_290588","202611","202611__1401_2905881","p__Terrabacteria group"
"8036","-1","202611__1401_290588","290588","202611__1401_290588-1","p__Terrabacteria group"
"8149","1","729__39492","729","729__394921","p__Proteobacteria"
"8294","-1","729__39492","39492","729__39492-1","p__Terrabacteria group"
"8529","1","529__587753","529","529__5877531","p__Proteobacteria"
"8860","-1","529__587753","587753","529__587753-1","p__Proteobacteria"
"8971","-1","39483__1547_29360","1547","39483__1547_29360-1","p__Terrabacteria group"
"9027","-1","39483__1547_29360","29360","39483__1547_29360-1","p__Terrabacteria group"
"9062","1","39483__1547_29360","39483","39483__1547_293601","p__Terrabacteria group"
"9522","1","106648__173480","106648","106648__1734801","p__Proteobacteria"
"9542","-1","106648__173480","173480","106648__173480-1","p__FCB group"
"9825","1","36835__239974","36835","36835__2399741","p__Terrabacteria group"
"9961","-1","36835__239974","239974","36835__239974-1","p__Terrabacteria group"
"10192","-1","100884__29461_79880","29461","100884__29461_79880-1","p__Proteobacteria"
"10280","-1","100884__29461_79880","79880","100884__29461_79880-1","p__Terrabacteria group"
"10290","1","100884__29461_79880","100884","100884__29461_798801","p__Terrabacteria group"
"10767","1","376806__671267","376806","376806__6712671","p__FCB group"
"10806","-1","376806__671267","671267","376806__671267-1","p__FCB group"
"10862","-1","421767__821_46503","821","421767__821_46503-1","p__FCB group"
"11025","-1","421767__821_46503","46503","421767__821_46503-1","p__FCB group"
"11162","1","421767__821_46503","421767","421767__821_465031","p__Terrabacteria group"
"11328","1","28091__35825","28091","28091__358251","p__Proteobacteria"
"11370","-1","28091__35825","35825","28091__35825-1","p__Terrabacteria group"
"11695","-1","536633__1685_216816","1685","536633__1685_216816-1","p__Terrabacteria group"
"11887","-1","536633__1685_216816","216816","536633__1685_216816-1","p__Terrabacteria group"
"11954","1","536633__1685_216816","536633","536633__1685_2168161","p__Terrabacteria group"
"12011","1","511__34087_196024","511","511__34087_1960241","p__Proteobacteria"
"12143","-1","511__34087_196024","34087","511__34087_196024-1","p__FCB group"
"12265","-1","511__34087_196024","196024","511__34087_196024-1","p__Proteobacteria"
"12556","-1","1144673__40216_216778","40216","1144673__40216_216778-1","p__Proteobacteria"
"12660","-1","1144673__40216_216778","216778","1144673__40216_216778-1","p__Proteobacteria"
"12751","1","1144673__40216_216778","1144673","1144673__40216_2167781","p__Proteobacteria"
"13053","1","228603__310514","228603","228603__3105141","p__FCB group"
"13077","-1","228603__310514","310514","228603__310514-1","p__FCB group"
"13439","1","225991__290309","225991","225991__2903091","p__Proteobacteria"
"13453","-1","225991__290309","290309","225991__290309-1","p__Proteobacteria"
"13860","1","370979__490189","370979","370979__4901891","p__FCB group"
"13886","-1","370979__490189","490189","370979__490189-1","p__FCB group"
"14053","1","28454__1113609","28454","28454__11136091","p__FCB group"
"14294","-1","28454__1113609","1113609","28454__1113609-1","p__FCB group"
"14531","1","70775__1844653","70775","70775__18446531","p__Proteobacteria"
"14705","-1","70775__1844653","1844653","70775__1844653-1","p__Terrabacteria group"
"14810","1","28090__271420","28090","28090__2714201","p__Proteobacteria"
"14998","-1","28090__271420","271420","28090__271420-1","p__Proteobacteria"
"15250","1","38304__441500","38304","38304__4415001","p__Terrabacteria group"
"15423","-1","38304__441500","441500","38304__441500-1","p__Terrabacteria group"
"15562","1","1670__405446","1670","1670__4054461","p__Terrabacteria group"
"15804","-1","1670__405446","405446","1670__405446-1","p__Proteobacteria"
"15986","-1","589437__28137_470565","28137","589437__28137_470565-1","p__FCB group"
"16201","-1","589437__28137_470565","470565","589437__28137_470565-1","p__FCB group"
"16216","1","589437__28137_470565","589437","589437__28137_4705651","p__FCB group"
"16389","-1","38286__33031_40518","33031","38286__33031_40518-1","p__Terrabacteria group"
"16409","1","38286__33031_40518","38286","38286__33031_405181","p__Terrabacteria group"
"16428","-1","38286__33031_40518","40518","38286__33031_40518-1","p__Terrabacteria group"
"16888","1","153721__1611423","153721","153721__16114231","p__FCB group"
"17019","-1","153721__1611423","1611423","153721__1611423-1","p__FCB group"
"17173","1","34038__36745","34038","34038__367451","p__Proteobacteria"
"17177","-1","34038__36745","36745","34038__36745-1","p__Terrabacteria group"
"17516","1","28026__78342","28026","28026__783421","p__Terrabacteria group"
"17631","-1","28026__78342","78342","28026__78342-1","p__Terrabacteria group"
"17960","1","38986__1746653","38986","38986__17466531","p__Terrabacteria group"
"18184","-1","38986__1746653","1746653","38986__1746653-1","p__Terrabacteria group"
"18210","1","726__1303_1379","726","726__1303_13791","p__Proteobacteria"
"18237","-1","726__1303_1379","1303","726__1303_1379-1","p__Terrabacteria group"
"18244","-1","726__1303_1379","1379","726__1303_1379-1","p__Terrabacteria group"
"18606","1","850__1472","850","850__14721","p__Fusobacteria"
"18637","-1","850__1472","1472","850__1472-1","p__Terrabacteria group"
"19074","1","28126__33935","28126","28126__339351","p__FCB group"
"19106","-1","28126__33935","33935","28126__33935-1","p__Terrabacteria group"
"19449","1","13690__56810","13690","13690__568101","p__Proteobacteria"
"19556","-1","13690__56810","56810","13690__56810-1","p__Proteobacteria"
"20024","1","243924__1453492","243924","243924__14534921","p__Proteobacteria"
"20109","-1","243924__1453492","1453492","243924__1453492-1","p__FCB group"
"20136","-1","106654__471_48296","471","106654__471_48296-1","p__Proteobacteria"
"20322","-1","106654__471_48296","48296","106654__471_48296-1","p__Proteobacteria"
"20359","1","106654__471_48296","106654","106654__471_482961","p__Proteobacteria"
"20645","1","33029__187491","33029","33029__1874911","p__Terrabacteria group"
"20775","-1","33029__187491","187491","33029__187491-1","p__Terrabacteria group"
"20988","1","1725__88688","1725","1725__886881","p__Terrabacteria group"
"21124","-1","1725__88688","88688","1725__88688-1","p__Proteobacteria"
"21341","1","1401__290588","1401","1401__2905881","p__Terrabacteria group"
"21581","-1","1401__290588","290588","1401__290588-1","p__Terrabacteria group"
"21778","-1","93064__28111_376804","28111","93064__28111_376804-1","p__FCB group"
"21899","1","93064__28111_376804","93064","93064__28111_3768041","p__Proteobacteria"
"21988","-1","93064__28111_376804","376804","93064__28111_376804-1","p__FCB group"
"22085","1","821__46503","821","821__465031","p__FCB group"
"22248","-1","821__46503","46503","821__46503-1","p__FCB group"
"22532","-1","43770__1687_305719","1687","43770__1687_305719-1","p__Terrabacteria group"
"22629","1","43770__1687_305719","43770","43770__1687_3057191","p__Terrabacteria group"
"22746","-1","43770__1687_305719","305719","43770__1687_305719-1","p__FCB group"
"23043","1","67269__83617","67269","67269__836171","p__Terrabacteria group"
"23056","-1","67269__83617","83617","67269__83617-1","p__Proteobacteria"
"23280","1","1467__487698","1467","1467__4876981","p__Terrabacteria group"
"23560","-1","1467__487698","487698","1467__487698-1","p__Proteobacteria"
"23618","-1","185293__470_1148157","470","185293__470_1148157-1","p__Proteobacteria"
"23867","1","185293__470_1148157","185293","185293__470_11481571","p__FCB group"
"23975","-1","185293__470_1148157","1148157","185293__470_1148157-1","p__Proteobacteria"
"23996","1","245__588932","245","245__5889321","p__FCB group"
"24341","-1","245__588932","588932","245__588932-1","p__Proteobacteria"
"24422","1","1254__2741","1254","1254__27411","p__Terrabacteria group"
"24479","-1","1254__2741","2741","1254__2741-1","p__Terrabacteria group"
"24838","1","1547__29360","1547","1547__293601","p__Terrabacteria group"
"24894","-1","1547__29360","29360","1547__29360-1","p__Terrabacteria group"
"25290","1","33031__40518","33031","33031__405181","p__Terrabacteria group"
"25329","-1","33031__40518","40518","33031__40518-1","p__Terrabacteria group"
"25671","1","29430__202956","29430","29430__2029561","p__Proteobacteria"
"25814","-1","29430__202956","202956","29430__202956-1","p__Proteobacteria"
"26143","1","76759__83263","76759","76759__832631","p__Proteobacteria"
"26151","-1","76759__83263","83263","76759__83263-1","p__Proteobacteria"
"26381","1","1512__358742","1512","1512__3587421","p__Terrabacteria group"
"26630","-1","1512__358742","358742","1512__358742-1","p__Terrabacteria group"
"26707","1","285__191295","285","285__1912951","p__Proteobacteria"
"26969","-1","285__191295","191295","285__191295-1","p__Proteobacteria"
"27163","1","1580__1590_47884","1580","1580__1590_478841","p__Terrabacteria group"
"27166","-1","1580__1590_47884","1590","1580__1590_47884-1","p__Terrabacteria group"
"27287","-1","1580__1590_47884","47884","1580__1590_47884-1","p__Proteobacteria"
"27571","-1","137732__1902_1121830","1902","137732__1902_1121830-1","p__Terrabacteria group"
"27719","1","137732__1902_1121830","137732","137732__1902_11218301","p__Terrabacteria group"
"27843","-1","137732__1902_1121830","1121830","137732__1902_1121830-1","p__Proteobacteria"
"28036","1","40216__216778","40216","40216__2167781","p__Proteobacteria"
"28140","-1","40216__216778","216778","40216__216778-1","p__Proteobacteria"
"28282","-1","41976__851_251535","851","41976__851_251535-1","p__Fusobacteria"
"28430","1","41976__851_251535","41976","41976__851_2515351","p__FCB group"
"28540","-1","41976__851_251535","251535","41976__851_251535-1","p__Proteobacteria"
"28744","1","28111__376804","28111","28111__3768041","p__FCB group"
"28954","-1","28111__376804","376804","28111__376804-1","p__FCB group"
"29138","-1","53363__28128_387661","28128","53363__28128_387661-1","p__FCB group"
"29226","1","53363__28128_387661","53363","53363__28128_3876611","p__Terrabacteria group"
"29347","-1","53363__28128_387661","387661","53363__28128_387661-1","p__FCB group"
"29572","-1","52226__39482_284042","39482","52226__39482_284042-1","p__Terrabacteria group"
"29611","1","52226__39482_284042","52226","52226__39482_2840421","p__Terrabacteria group"
"29705","-1","52226__39482_284042","284042","52226__39482_284042-1","p__Terrabacteria group"
"29987","1","46228__191493","46228","46228__1914931","p__Terrabacteria group"
"30066","-1","46228__191493","191493","46228__191493-1","p__Terrabacteria group"
"30231","1","1267__329854_351091","1267","1267__329854_3510911","p__Terrabacteria group"
"30496","-1","1267__329854_351091","329854","1267__329854_351091-1","p__FCB group"
"30499","-1","1267__329854_351091","351091","1267__329854_351091-1","p__Terrabacteria group"
"30753","-1","79883__43131_84032","43131","79883__43131_84032-1","p__Terrabacteria group"
"30792","1","79883__43131_84032","79883","79883__43131_840321","p__Terrabacteria group"
"30798","-1","79883__43131_84032","84032","79883__43131_84032-1","p__Terrabacteria group"
"30985","-1","1280__820_28116","820","1280__820_28116-1","p__FCB group"
"31006","1","1280__820_28116","1280","1280__820_281161","p__Terrabacteria group"
"31067","-1","1280__820_28116","28116","1280__820_28116-1","p__FCB group"
"31477","1","29461__79880","29461","29461__798801","p__Proteobacteria"
"31565","-1","29461__79880","79880","29461__79880-1","p__Terrabacteria group"
"31871","1","33034__1827099","33034","33034__18270991","p__Terrabacteria group"
"32119","-1","33034__1827099","1827099","33034__1827099-1","p__Terrabacteria group"
"32148","-1","53412__823_47678","823","53412__823_47678-1","p__FCB group"
"32312","-1","53412__823_47678","47678","53412__823_47678-1","p__FCB group"
"32324","1","53412__823_47678","53412","53412__823_476781","p__Proteobacteria"
"32748","1","136857__626932","136857","136857__6269321","p__Terrabacteria group"
"32860","-1","136857__626932","626932","136857__626932-1","p__FCB group"
"32939","-1","153151__1265_179995","1265","153151__1265_179995-1","p__Terrabacteria group"
"33141","1","153151__1265_179995","153151","153151__1265_1799951","p__Terrabacteria group"
"33150","-1","153151__1265_179995","179995","153151__1265_179995-1","p__Proteobacteria"
"33603","-1","487316__387090_454155","387090","487316__387090_454155-1","p__FCB group"
"33615","-1","487316__387090_454155","454155","487316__387090_454155-1","p__FCB group"
