,D055113
820__179995_310298,0.02650951752766258
47678__204516,-0.07472580556778206
671267__40518_45851,0.0
650643__817_821,0.03466846445036064
40518__45851,0.0
2137__1630_46506,0.2297265395472005
169435__1515_626937,-0.01548128361302635
46503__246787,0.14532965808226142
1515__626937,0.0
39485__851_33033,-0.0184350567493526
28118__824_185300,-0.20829501385781754
850__28117_351091,-0.22466154582495115
851__33033,0.0
28116__328814,0.14883361811447607
28112__1303_28124,-0.017217424028635984
33039__818_1465754,0.0
179995__310298,0.17250342860625248
824__185300,0.0
44749__165179,0.034897416178769285
328813__1018_76122,0.5533093079586706
1303__28124,0.2010495555406175
1018__76122,0.0
204__143361,-0.2164394944060362
1510__29552,0.09716913694939858
817__821,0.12784218512395
28117__351091,-0.2665700746832942
818__1465754,0.4796738919463219
1630__46506,0.3620113645430551
