features,j_cmi,MIfy
1755626,0.7132638267400505,0.7132638267400505
821,0.013743598577773186,0.595669661832733
820,0.005816685582606007,0.5049897961452009
28116,0.004715231776089512,0.37720741609213915
351091,0.011840386347781673,0.27085643562533546
28117,0.003402269146336123,0.24970802216465315
39485,0.002553046155787664,0.234170717417728
239935,0.01614887656857167,0.2241245380247484
40520,0.005137793934557183,0.20469603160349947
818,0.00860707760992474,0.20251547726313024
46503,0.002374392986436241,0.15682586909840024
823,0.003060701637920882,0.15627582436622978
46506,0.002783029914793095,0.15414378654042726
204516,0.0023583501320888767,0.14979595207260432
218538,0.0015181513610723618,0.13909154821715208
165179,0.0020486572760708976,0.13739962668538686
536633,0.002319749566894458,0.131898055956302
397865,0.003079399491601492,0.12309519967399829
328813,0.00871707581491267,0.11788426081382786
47678,0.007297327539596651,0.11204639083908707
817,0.0037826081131703965,0.10028462743238287
853,0.0242750559862836,0.09230728794636478
216816,0.0021480290978522776,0.08975283997672989
246787,0.0032352976559776314,0.0883886199367957
454154,0.0019475057603756674,0.08657772420698395
310298,0.005139648112104017,0.08395087544465596
39492,0.0023217768165508523,0.0825971285980106
187327,0.002316816477199668,0.07937727925261584
28026,0.007513991144872237,0.06999497731708282
310297,0.0025276706601709276,0.06236905962906103
33043,0.0015532842844466696,0.062327556594581224
44749,0.002590487281528636,0.05888686531687837
29348,0.004859732208102152,0.05784572325608661
69825,0.0018627995665149513,0.05553310455374283
28111,0.0017758416325771992,0.05270929294020721
882211,0.0016344997730545416,0.05239721948533138
1264,0.0018707398765978323,0.05113380187220773
1515,0.001637897281916989,0.05050568052384874
122355,0.00570544181316452,0.0504667463550772
40518,0.002264697381869893,0.047979476363315676
487175,0.0014680144255919264,0.04723988103926857
1535,0.0017838117885913135,0.04338365411718348
301301,0.001612565956999483,0.03824623801417926
1685,0.0016124094650420417,0.034511188957849326
329854,0.0015354878091587004,0.03407807593002843
1680,0.0037193102172700804,0.033444684427657134
287,0.0017454630659457758,0.031177524351401642
1735,0.0019357500173550445,0.030209461392406545
626930,0.001685532245568621,0.02638992497572601
28901,0.001586290419300581,0.024782239034570552
45851,0.0015416513824667855,0.02445675091051147
89014,0.004223972748725786,0.024403567107692203
1161942,0.0015500869711810826,0.02298323721583051
357276,0.0038461852858181975,0.022426167742895076
78345,0.002270356706606337,0.022426167742895076
301302,0.004655499442279703,0.022426167742895076
1308,0.0015772229062763349,0.02220013703603896
762212,0.00474914419575841,0.02143913584140944
387090,0.0016167333550517436,0.02124415929631207
1630,0.0015942727454051758,0.02097053676806815
33038,0.0019124762901470173,0.02089206232709062
1265,0.003665144945195563,0.01998400615575402
1532,0.004775549069052263,0.019423582296459685
626937,0.0035582635402362055,0.019036715876038612
328814,0.0017993252741534196,0.018959696772429258
589436,0.0015847026075512423,0.018781643132215642
40519,0.0019019396812773141,0.01869255316187013
33069,0.0018495218506591592,0.01705620967235233
214856,0.0016047738821715618,0.01671054640290237
1465754,0.0016404685339698986,0.016090666867347503
74426,0.003785329885294786,0.015540119273408037
584,0.0044462958493592525,0.015438744935848847
907,0.0015519911327596322,0.01484349403434837
189722,0.0016422911842830946,0.014800717525059182
729,0.0016235043378087927,0.01451686836823396
626931,0.0031747857703450944,0.0138315182591352
28125,0.001589072734469921,0.013518768257979041
52787,0.0019265650003766899,0.013194259176979917
1260,0.002116115165531408,0.013175887475414538
78342,0.0015251409747261031,0.012887293260587573
166486,0.0018134589557878677,0.012858975520655958
317,0.0015317457669219037,0.012562086451502474
208479,0.004586798944902189,0.012534809263229696
328812,0.0014545363495319565,0.012534809263229696
28037,0.0018249106467848712,0.011889893355961134
633701,0.0018843033692351688,0.011568973417247275
291645,0.002059437950603744,0.011287945760394713
291644,0.00164939156490072,0.011252371071562739
39484,0.0016455364906900055,0.010939574485857362
437898,0.0015904290689768303,0.01092953307212885
371601,0.0016877227216278295,0.010654320470376066
35833,0.0011124427502051722,0.010607594100570106
410072,0.00152054902057102,0.010606927309964154
261299,0.0013259116175886407,0.010352003294356371
582,0.0014720293893405335,0.010284553447103661
169435,0.001501222529143099,0.009981460980685308
1303,0.0036901239868028374,0.009962064709275298
100884,0.0022224143754044114,0.00966130456293468
293,0.0032041202032024197,0.009645770872816817
1827099,0.0038327662398353855,0.009320844581834242
43675,0.0022223140385192637,0.009318819885863139
39778,0.0014867691646226078,0.009009270237576805
1582,0.0015390592785936687,0.009000263572724987
40214,0.00162043210200588,0.009000263572724987
28128,0.0014980213065070571,0.008997370255446557
29552,0.0013516021243599186,0.008375049304928606
309120,0.0015117069202111137,0.008362307755073517
294,0.0019033162890142435,0.008034401354560905
1510,0.0016061815226680737,0.008033738164566206
40324,0.0015276481151271816,0.007743105850072762
839,0.0013238897803858722,0.007093229219227726
228603,0.0014688248860907855,0.007079142557521734
387661,0.0015610372343008144,0.007071165849531713
588,0.0015023307720428234,0.007071165849531713
29466,0.001758738316888592,0.007071165849531713
1623,0.0012972345047793533,0.006768641183465318
360807,0.0015549024596642116,0.0067651081853488115
1297750,0.0018595882894889195,0.0067651081853488115
386414,0.001630371140426596,0.006753650393798272
376804,0.0015297985789309073,0.006748263229933271
1504,0.001511287574993107,0.00674826322993316
28118,0.0015177931289518396,0.00674826322993316
1522,0.0014770159110925832,0.006434033230591107
47770,0.0018706794303482467,0.006434033230591107
1590,0.0014852870335969326,0.0064269810496591084
349096,0.0014962218214871672,0.006109650733518102
1559,0.00187669877730153,0.0061069021736130935
516075,0.0015281664455098565,0.006105234017580008
562,0.0014799128896739854,0.006105234017580008
1343,0.0018175108602113714,0.005795481294961657
1358,0.0014667339631342221,0.005786949423103427
28090,0.002081868012223514,0.005786564589258636
1352,0.0017673852811380545,0.005466455194538478
901,0.0014754228811139558,0.005462429025434701
39497,0.0013398166216301278,0.00514919024992011
288965,0.0014106606856178487,0.005141370402076184
36874,0.001728453747501369,0.005141370402076184
860,0.0014858734040967235,0.005141370402076184
47884,0.0011428121804981039,0.0048378527810011285
626932,0.001307462275666949,0.004825995552519391
84030,0.0013193469279357537,0.004825995552519391
43131,0.0013059784675702362,0.004825995552519391
179995,0.0013086976165621184,0.004825995552519391
41976,0.0015889786569016212,0.00482022870095844
28132,0.0015283263968364287,0.00482022870095844
29375,0.001315092906063211,0.004503031901763821
79880,0.001346264714625458,0.004503031901763821
626933,0.0015288702749146148,0.004499939247999518
1547,0.0015963549065516826,0.004498448419677947
28127,0.001601717722192099,0.004498448419677947
47880,0.001817191904828994,0.004498448419677947
33031,0.0014897918165143937,0.004498448419677947
216935,0.0013140703763117375,0.004180298963503248
28130,0.0018182150642297797,0.00417956605833425
45067,0.0015054766695053478,0.00417956605833425
46228,0.001484176161654183,0.00417956605833425
37734,0.0014826294814892908,0.004176897564806548
36745,0.0014723346830089598,0.004176897564806548
585,0.001437526988259003,0.004176897564806548
488,0.0016511203208581914,0.004176897564806548
84032,0.0010596451145975117,0.0038660940472842187
40543,0.0017010479092995673,0.003859420688820059
158847,0.0014894390145528016,0.003859420688820059
106648,0.001451662572191453,0.003855575805449818
36835,0.001527314371831749,0.003855575805449818
905,0.000978878011371647,0.0035426375879568095
1408,0.0013343371107271572,0.0035355238915262266
840,0.0013005295146011598,0.0035355238915262266
1661050,0.001315179196458881,0.0035355238915262266
285,0.0014608392237871071,0.0035355238915262266
29430,0.001460437928562135,0.0035355238915262266
47877,0.0013560656114126892,0.0035355238915262266
185293,0.0013294358841673937,0.0035355238915262266
48296,0.0015787182854901508,0.0035355238915262266
76759,0.0015502863696232791,0.0035355238915262266
29370,0.0015103280752957948,0.0035344828114368676
1280,0.0010673642365292835,0.003219412129822574
191493,0.0012203171192191851,0.003219412129822574
143393,0.0016009175630835471,0.00321361825331834
33039,0.0014677738966375727,0.00321361825331834
33034,0.0014472911372010097,0.00321361825331834
1597,0.0012922014352626818,0.003213481093165438
53408,0.0013040695289034644,0.003213481093165438
38986,0.0012965705211020328,0.003213481093165438
28129,0.0015200778045268693,0.003213481093165438
33035,0.0013344025356694868,0.003213481093165438
290588,0.0014909236950597273,0.003213481093165438
33029,0.0014394560117273747,0.003213481093165438
80866,0.0014850294332903607,0.003213481093165438
1686,0.0015028577381962212,0.002892981802365191
28091,0.0013014425967835131,0.002891667678005194
535744,0.0013156096107129769,0.002891667678005194
310300,0.0013118545970648356,0.002891667678005194
28025,0.0009466682239984993,0.0025736528828435024
29356,0.0012866828786096045,0.0025700833155388736
574375,0.0015011513229708873,0.0025700833155388736
511,0.0014411818161177907,0.0025700833155388736
376806,0.0013010842076740879,0.0025700833155388736
28038,0.0014366377200939829,0.0025700833155388736
183417,0.0013598042437174794,0.0025700833155388736
182710,0.0014621171867473138,0.0025700833155388736
243924,0.0009530778931699146,0.0022511184286791996
28126,0.0009522230030717606,0.0022511184286791996
53412,0.0009958890246167245,0.0022511184286791996
405446,0.000992578864479949,0.0022511184286791996
83617,0.0011524183516641198,0.0022511184286791996
35825,0.0013039509802340895,0.002248727675981499
41276,0.00144414877490594,0.002248727675981499
76517,0.0012964225434239042,0.002248727675981499
301,0.00105244808005621,0.0019288136450654747
658457,0.001220183364143818,0.0019288136450654747
196024,0.001047368085863232,0.0019288136450654747
1611423,0.0011265653482594126,0.0019288136450654747
1402,0.0012875377043930583,0.0019276004302684058
1258,0.00096958122668531,0.0019276004302684058
40215,0.0012929355813030632,0.0019276004302684058
1335,0.0012899089831584496,0.0019276004302684058
308994,0.0012945125575379347,0.0019276004302684058
851,0.0012950759256860546,0.0019276004302684058
234908,0.001293340516668508,0.0019276004302684058
133926,0.001296559522812052,0.0019276004302684058
1144673,0.0009985019880793594,0.001606738201160085
202611,0.000957827160103458,0.001606738201160085
254,0.0009543622594047749,0.001606738201160085
33032,0.0009498965637197353,0.001606738201160085
180282,0.0009387018262331867,0.001606738201160085
238,-0.0004263905483896267,0.0009632740127147876
