,D003424
204516__214856,0.004270499336587505
28118__457412,0.06534725484428225
40520__166486_410072,-0.12976534850307775
1211813__33959_658085,-0.17178610865670718
100886__665951,0.1900529498621376
908612__1681_246787,0.10477949469858194
457402__729_33043,-0.17185065705456568
1535__820_674529,0.08305037463667926
469610__301301_328813,0.2997537490964813
469591__291644_658081,0.1120598404986492
454154__46503_47678,0.06380570454687523
166486__410072,-0.049239501087416405
658086__39488_239935,0.2470531210194783
292800__1623_84112,1.0934295572551762
1689__457392,1.016709977013562
358743__457421,-0.0
187327__626932,-0.0
469588__563193,-0.5962828734179852
1681__246787,-0.11170067173599044
552396__573_454155,0.17932692203654854
626935__850_1604,-0.21880131072204834
33959__658085,-0.3493207937078675
61171__649756_1161942,0.471988809039774
729__33043,-0.09473597123392652
301301__328813,0.08734781944254676
39777__1318_1583,0.5939920781693412
820__674529,-0.046284295635142934
1358__261299_363265,0.09826993755117824
1309__156974,0.4884369078542122
291644__658081,-0.07935652696995843
626934__88431_357276,-0.18192579475843107
1584__29361_328812,0.4246245732393961
658087__1226323,-0.01781641044041603
665950__853_1680,-0.04055501563689262
584__626931,-0.10316976284700344
552395__1304_329854,0.8162081309982182
39488__239935,0.026010528833171932
46503__47678,0.03719036789319274
1099853__28111_33039,0.08582049030510866
28025__52226_97478,-0.0
573__454155,0.4861514815825603
154046__1512_163665,-0.026068367277889627
1623__84112,-0.08364413500352216
88431__357276,0.0948235130999158
649756__1161942,0.420191267763349
548__28117_40545,-0.2349454654754941
853__1680,0.1778445791876703
261299__363265,0.3750956428795749
1304__329854,-0.16471665321188045
1203555__46228_338188,0.1709392056370172
861__562_310298,0.13858094751963015
156456__851_907,-0.0
1547__1308_487173,-0.018280996939892626
905__187326,-0.0958773635506562
28111__33039,0.016866032863347084
376805__823_165179,-0.0626796521462363
150055__1735_28026,0.3227212315132223
658082__28116_360807,0.0958227989187252
28117__40545,-0.1366866149132654
29361__328812,-0.13411258055265926
850__1604,-0.09014728097145548
52226__97478,-0.20502685363290976
333367__818_310297,0.011719586818134816
658089__2173_29466,1.0039333529333911
39486__384638,0.5435555882821971
1683__1352_387090,0.3347680150919705
562__310298,-0.0025913191080433567
851__907,0.1963630017010077
46228__338188,-0.4340109067774621
1318__1583,0.4779458612624379
1512__163665,1.0287109141458115
33035__371601_626940,0.431802633971338
1308__487173,0.3436679280487266
823__165179,0.1143139990032613
40519__821_39485,-0.22321778694066194
28116__360807,0.27276039254513074
1735__28026,-0.5120677302556359
55565__46506_487174,-0.3166382569391785
103892__208479_411489,0.3697026790585843
936548__39492_74426,-0.3845798729555338
818__310297,0.049596809232002215
1352__387090,0.9470770292791096
2173__29466,-0.12251780767441227
821__39485,0.15401853090803358
371601__626940,0.21439737525709887
658083__33038_751585,0.518884802990389
39492__74426,-0.6046070304926133
208479__411489,0.4899733020143329
28126__1531_45851,0.7658859536967757
46506__487174,0.006417009276254924
626929__40518_216816,0.0940021699915919
28080__817_39491,-0.10331690563881624
33038__751585,0.6754000008379082
1531__45851,1.3420393201050669
817__39491,0.3817791051775848
40518__216816,-0.4763722912840292
