"","BalanceID","SampleValue","Index","LineWidth","n.group","Group"
"1","1114067__1520_137591",0,"1",0.00775215649257406,"D003922","1114067__1520_137591 D003922"
"2","1114067__1520_137591",0,"2",0.00775215649257406,"D006262","1114067__1520_137591 D006262"
"3","1114067__1520_137591",0,"3",0.00775215649257406,"D006262","1114067__1520_137591 D006262"
"4","1114067__1520_137591",0,"4",0.00775215649257406,"D003922","1114067__1520_137591 D003922"
"5","1114067__1520_137591",0,"5",0.00775215649257406,"D006262","1114067__1520_137591 D006262"
"6","1114067__1520_137591",-2.82854107893405,"6",0.00775215649257406,"D006262","1114067__1520_137591 D006262"
"7","1114067__1520_137591",0,"7",0.00775215649257406,"D003922","1114067__1520_137591 D003922"
"8","1114067__1520_137591",-2.72018088090956,"8",0.00775215649257406,"D003922","1114067__1520_137591 D003922"
"9","1114067__1520_137591",-2.37888807499352,"9",0.00775215649257406,"D006262","1114067__1520_137591 D006262"
"10","1114067__1520_137591",0,"10",0.00775215649257406,"D006262","1114067__1520_137591 D006262"
"11","1114067__1520_137591",0,"11",0.00775215649257406,"D003922","1114067__1520_137591 D003922"
"12","1114067__1520_137591",0,"12",0.00775215649257406,"D006262","1114067__1520_137591 D006262"
"13","1114067__1520_137591",0,"13",0.00775215649257406,"D003922","1114067__1520_137591 D003922"
"14","1114067__1520_137591",0,"14",0.00775215649257406,"D006262","1114067__1520_137591 D006262"
"15","1114067__1520_137591",0,"15",0.00775215649257406,"D006262","1114067__1520_137591 D006262"
"16","1114067__1520_137591",0,"16",0.00775215649257406,"D003922","1114067__1520_137591 D003922"
"17","1114067__1520_137591",0,"17",0.00775215649257406,"D006262","1114067__1520_137591 D006262"
"18","1114067__1520_137591",1.70596844809854,"18",0.00775215649257406,"D006262","1114067__1520_137591 D006262"
"19","1114067__1520_137591",0,"19",0.00775215649257406,"D003922","1114067__1520_137591 D003922"
"20","1114067__1520_137591",-2.4742923215257,"20",0.00775215649257406,"D003922","1114067__1520_137591 D003922"
"21","1114067__1520_137591",0,"21",0.00775215649257406,"D003922","1114067__1520_137591 D003922"
"22","1114067__1520_137591",0,"22",0.00775215649257406,"D006262","1114067__1520_137591 D006262"
"23","1114067__1520_137591",0,"23",0.00775215649257406,"D006262","1114067__1520_137591 D006262"
"24","1260__29375",0,"1",0.00871578667437491,"D003922","1260__29375 D003922"
"25","1260__29375",0,"2",0.00871578667437491,"D006262","1260__29375 D006262"
"26","1260__29375",-3.9497892193672,"3",0.00871578667437491,"D006262","1260__29375 D006262"
"27","1260__29375",0,"4",0.00871578667437491,"D003922","1260__29375 D003922"
"28","1260__29375",0,"5",0.00871578667437491,"D006262","1260__29375 D006262"
