"","Part","BalanceID","Component","Group","d.group"
"2220","-1","1515__1343_1623","1343","1515__1343_1623-1","p__Terrabacteria group"
"2225","1","1515__1343_1623","1515","1515__1343_16231","p__Terrabacteria group"
"2229","-1","1515__1343_1623","1623","1515__1343_1623-1","p__Terrabacteria group"
"2308","-1","762211__1267_39488","1267","762211__1267_39488-1","p__Terrabacteria group"
"2339","-1","762211__1267_39488","39488","762211__1267_39488-1","p__Terrabacteria group"
"2386","1","762211__1267_39488","762211","762211__1267_394881","p__Terrabacteria group"
"2434","1","40518__204516","40518","40518__2045161","p__Terrabacteria group"
"2453","-1","40518__204516","204516","40518__204516-1","p__FCB group"
"2507","1","1680__410072","1680","1680__4100721","p__Terrabacteria group"
"2563","-1","1680__410072","410072","1680__410072-1","p__Terrabacteria group"
"2598","1","1630__943673","1630","1630__9436731","p__Terrabacteria group"
"2665","-1","1630__943673","943673","1630__943673-1","p__Terrabacteria group"
"2724","1","158847__301301","158847","158847__3013011","p__Terrabacteria group"
"2735","-1","158847__301301","301301","158847__301301-1","p__Terrabacteria group"
"2810","1","78345__309120","78345","78345__3091201","p__Terrabacteria group"
"2830","-1","78345__309120","309120","78345__309120-1","p__Terrabacteria group"
"2862","1","1282__536633","1282","1282__5366331","p__Terrabacteria group"
"2934","-1","1282__536633","536633","1282__536633-1","p__Terrabacteria group"
"3004","1","197614__762210","197614","197614__7622101","p__Terrabacteria group"
"3029","-1","197614__762210","762210","197614__762210-1","p__Terrabacteria group"
"3049","1","1352__931533","1352","1352__9315331","p__Terrabacteria group"
"3124","-1","1352__931533","931533","1352__931533-1","p__Terrabacteria group"
"3131","1","820__821","820","820__8211","p__FCB group"
"3132","-1","820__821","821","820__821-1","p__FCB group"
"3221","-1","36745__562_1559","562","36745__562_1559-1","p__Proteobacteria"
"3239","-1","36745__562_1559","1559","36745__562_1559-1","p__Terrabacteria group"
"3256","1","36745__562_1559","36745","36745__562_15591","p__Terrabacteria group"
"3339","1","2317__45851","2317","2317__458511","p__Euryarchaeota"
"3357","-1","2317__45851","45851","2317__45851-1","p__Terrabacteria group"
"3438","1","33034__301302","33034","33034__3013021","p__Terrabacteria group"
"3472","-1","33034__301302","301302","33034__301302-1","p__Terrabacteria group"
"3524","1","28025__40519","28025","28025__405191","p__Terrabacteria group"
"3539","-1","28025__40519","40519","28025__40519-1","p__Terrabacteria group"
"3604","-1","679249__1504_310298","1504","679249__1504_310298-1","p__Terrabacteria group"
"3660","-1","679249__1504_310298","310298","679249__1504_310298-1","p__FCB group"
"3672","1","679249__1504_310298","679249","679249__1504_3102981","p__Terrabacteria group"
"3692","1","1343__1623","1343","1343__16231","p__Terrabacteria group"
"3701","-1","1343__1623","1623","1343__1623-1","p__Terrabacteria group"
"3783","1","1304__521157","1304","1304__5211571","p__Terrabacteria group"
"3853","-1","1304__521157","521157","1304__521157-1","p__Terrabacteria group"
"3882","1","1520__137591","1520","1520__1375911","p__Terrabacteria group"
"3918","-1","1520__137591","137591","1520__137591-1","p__Terrabacteria group"
"3964","1","1267__39488","1267","1267__394881","p__Terrabacteria group"
"3995","-1","1267__39488","39488","1267__39488-1","p__Terrabacteria group"
"4053","-1","28117__853_261299","853","28117__853_261299-1","p__Terrabacteria group"
"4079","1","28117__853_261299","28117","28117__853_2612991","p__FCB group"
"4114","-1","28117__853_261299","261299","28117__853_261299-1","p__Terrabacteria group"
"4197","1","165179__218538","165179","165179__2185381","p__FCB group"
"4203","-1","165179__218538","218538","165179__218538-1","p__Terrabacteria group"
"4233","1","562__1559","562","562__15591","p__Proteobacteria"
"4251","-1","562__1559","1559","562__1559-1","p__Terrabacteria group"
"4340","1","1504__310298","1504","1504__3102981","p__Terrabacteria group"
"4396","-1","1504__310298","310298","1504__310298-1","p__FCB group"
"4441","-1","762212__1686_1755626","1686","762212__1686_1755626-1","p__Terrabacteria group"
"4503","1","762212__1686_1755626","762212","762212__1686_17556261","p__Terrabacteria group"
"4508","-1","762212__1686_1755626","1755626","762212__1686_1755626-1","p__Terrabacteria group"
"4513","1","853__261299","853","853__2612991","p__Terrabacteria group"
"4574","-1","853__261299","261299","853__261299-1","p__Terrabacteria group"
"4625","1","1686__1755626","1686","1686__17556261","p__Terrabacteria group"
"4692","-1","1686__1755626","1755626","1686__1755626-1","p__Terrabacteria group"
