"","820__310298_357276","310298__357276","387090__1559_1624","154046__28123_36847","33010__197614_309120","36834__573_187327","1307__823_180164","1267__28446_39493","28137__1134563","1282__29385","423605__1161942","28446__39493","29363__729_29360","329854__102684_572010","28127__33031","1613__39778","281920__386414","755171__54005_337315","901__165179","329__818_74426","1285__1313","53446__155617","33034__33037_54007","823__180164","33037__54007","852__28128","33039__166486_218538","28123__36847","1492__29367","907__1680_290112","328812__31971_397865","40519__1304_28037","103891__246787","818__74426","1502__859_358742","573__187327","1522__1547","47770__28116_487175","54005__337315","33029__33032","208479__180311_454154","633701__28117_261299","102684__572010","1322__28447_626937","103892__310300","88431__437898","328813__46503_1755626","310297__1308_371601","1352__54006","214856__1343_40520","1755607__817_821","197614__309120","1559__1624","166486__218538","46228__853_301302","28116__487175","358743__33038_47678","163665__29466_69825","28117__261299","1304__28037","33035__40518_204516","817__821","46503__1755626","29466__69825","33038__47678","1308__371601","39791__1532_28136","859__358742","84026__84030","234908__39777_1465754","31971__397865","1686__1685_1694","180311__454154","190721__351091","97253__39486_39490","28114__387661","40518__204516","1680__290112","1685__1694","1532__28136","39777__1465754","729__29360","287__28026","1303__410072","851__1297750","39486__39490","1343__40520","28447__626937","853__301302","39491__89014"
"SRR1023550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25832773683668,0,0,0,0,0,0,0,0,4.71640959755688,-4.72980568195849,0,-5.2296983357755,0,0,0,0,-2.70831018454555,3.91153838034317,0,0,0,0,0,0,0,0,0,0.312685043663772,0,0,0,0,0,0,0,-3.94530412212059,0,0,0,0,0,0,0,0,0,0,0,0,0.0312905656580202,0,4.69093084228914,-4.39684724024766
"SRR1023558",2.96134776359992,5.68200751651377,4.71163785578172,0,0,0,-2.40436138307501,0,0,0,0,0,0,0,0,0,0,0,-4.05863848611252,0,0,0,0,4.16447607524249,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41609041929802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69862202063967,4.18479136190456,-2.35787566757085,0,0,0,0,0,0,0,-4.0839604541631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.08926891945866,0,0,0,4.67415045017209,0
"SRR1023570",0,0,0,0,0,0,-2.52872012164966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37987172881896,0,0,0,0,0,0,0,0,-4.40692965638492,0,0,0,0,-2.77853668337128,0,0,0,0,0,0,0,0,0,0,0,5.58409851419248,-2.59903070573878,0,0,0,0,4.81256670629297,0,0,0,0,0,-4.50165323277115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650983073770358,0,0,0,0,0,0,0,0,-4.43993501460022,0,0,0,0,-4.24338895317322
"SRR1023574",5.7673159675748,0,0,-5.62132427307439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43611439849967,0,0.421885817332062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97555239470453,-2.6398550181642,0,0,0,0,0,0,0,0,0,-2.52380985410888,-4.57236301607606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.37136689595957,0,0,0,0,0,0,0,0,0,-4.21024418979965,0,0,0
"SRR1023588",-2.26009911866469,3.91460650366888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14749971278222,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71957861177838,6.28657573215313,0,0,-2.47523857039203,0,0,0,0,0,0,0,0,0,-2.16297345474062,0,-2.60865749606399,0,0,0,0,-2.37420655456724,4.28723896477314,0,0,0,0,-2.49140041946876,0,0,0,0,3.74637991903354,0,0,0,0,0,0,0,0,0,0,-4.3152321085183,0,0,0,0,0,0,0,0,0,-4.51832732272824,0,4.1122463801735,-4.15940482627004
"SRR1023599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78653758935434,0,0,0,0,-2.96300953296799,0,0,0,0,0,-2.19255461966008,0,0,0,0,0,0,0,1.83775656289349,0,0,0,0,0,-1.86780797874761,0,3.79761599962111,0,0,0,0,0,0,-3.72916284279991,0,3.23513831797339,-4.82642468196221,0,5.13208305441149,-3.62693181957878
"SRR1023603",0,0,0,-2.39428084006037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33429551164117,0,0,0,0,0,0,0,-4.14701606257326,0,0,0,0,0,4.0431184260425,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46758487096147,0,-2.49025108332264,-2.35154945856177,0,0,0,0,0,0,-2.43372792398339,0,0,-2.68644987146106,-4.07300313874008,0,-4.21534041613836,0,-4.27398236849355,0,0,0,0,0,0,0,0,0,0,-4.65306766935743,0,0,0,0,0,0,0,0,0,-4.31324139991825,0,0,-4.09854242028879
"SRR3234213",2.84718410679919,-4.55610925327397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68974104912093,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65876815628106,0,0,0,0,0,0,0,-2.47069876552631,0,0,0,0,0,0,0,-2.51508176997627,0,0,0,0,2.03423059844798,0,0,0,4.27937579208927,0,-2.90799846336954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.03680108688827,0,0,0,0,0,0,0,0,0,-4.35624941078915,0,4.8806250710789,0
"SRR3234217",-1.8518707839573,3.20753428686646,3.90196122480691,-1.97206540697578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.41571748073104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19461241339062,0,0,0,0,0,0,-1.92874782052836,0,0,0,-1.91794254343561,0,-2.09529090351572,0,0,0,0,-3.34068922014286,0,0,3.62915030152613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02709230414034,0,0,0,0,3.32197393122835,0
"SRR3234221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72119018875831,0,0,0,0,-2.54474039207042,0,-2.05485681096115,0,0,0,-2.11895261640731,0,0,0,-3.55911639886367,0,0,0,0,0,0,0,0,0,-0.274002816076311,0,-3.67013359044847,0,0,0,0,0,0,-4.09543486523382,0,-0.270230563228175,-4.71323966398733,0,4.4076196511387,-3.56964522246199
"SRR3234227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00872018346742,0,0,0,0,0,0,0,0,0,0,0,4.00831728229152,0,0,0,0,0,-2.02472241359557,0,0,0,0,0.95959141888151,0,0,0,0,4.29524346276603,-2.2833504537372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95487899735829,0,0,0,0,0,0,0,0,0,3.50692209157102,0,5.30126970576674,-3.9058135583339
"SRR3234231",2.22961298974699,3.72848254633629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.26869348683587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.80814378089596,0,0,0,0,-5.16334030404618,0,0,0,0,-0.110952823775887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.85155206843301,0,0,-0.833841139839066,0,1.03828672974026,0
"SRR6113192",5.75709789828836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109259979888657,0,0,0,0,0,0,0,5.09201477571826,0,0,0,0,0,-5.78228777475018,0,0,0,0,0,-3.09073289515371,-2.39100831625005,0,0,0,-1.639263104456,0,4.14134788506481,5.35330640703067,0,0,0,-4.49046342923508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113193",4.72042168298509,0,0,0,0,-0.100683044174621,-2.4917879596638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31590334782609,0,0,0,0,0,0,0,0,0,0,0,0.204056194017444,0,-2.65543716875508,0,0,0,0,0,0,0,0,0,0,0,0,-5.73829191869626,0,0,0,0,4.59935209259065,-3.09621696265467,0,0,0,0,-1.73864626743357,0,0,5.36280509057448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.46390757562453,0,0,0,0,0,0,0,0,0,0,-3.30669108658303,0,2.20660313587691,0,6.15587124058722,0,0,0,0,0,0,3.57253084031488,0,0,0,-2.22418689958771,0,0,0,0,0,0,0,0,0,0,0,5.72735696689695,0,0,0,-2.84447218089919,-3.85240471561502,0,0,0,0,4.92677033803365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113195",0,0,-2.38907978900749,0,0,1.75862271698348,0,0,0,0,0,0,0,-2.36085154991628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62497949291393,0,0,0,0,-4.87285850443234,0,0,0,0,0,-3.02480798017426,4.08911483358274,0,0,0,0,0,0,-2.25103779824772,0,0,4.13800757789691,0,0,0,-3.05061408695468,-2.40871765461877,-5.23912110480161,0,0,0,0,4.17202135888786,5.28381859289085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.89891183632304,0,0,0
"SRR6113196",-3.38100594682725,-5.85607408059731,0,0,0,-2.50496486185614,0,0,0,0,0,0,0,-2.7819204435227,0,-4.27124296333034,0,0,0,0,0,0,0,0,0,0,5.60114961051333,0,0,0,0,0,0,0,0,-4.33872641190959,0,0,0,0,4.8628316128352,-2.54296509322241,4.81842755079586,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.21085591081669,-2.38132293744075,-4.40454474333534,0,0,0,0,4.12457231687654,5.56136557331735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113197",0,0,-2.36716584231818,0,0,0,0,0,0,0,0,0,0,0,0,-5.08957884157578,0,0,0,0,0,0,0,0,0,0,0,0,4.49904074902461,0,6.89733089805357,-2.31177897098137,0,0,5.06599288179067,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51974804574996,0,0,0,4.10005150883667,0,0,0,0,-2.53389243824184,0,4.00411863360903,0,0,0,4.38883044394945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113198",0,0,-2.53694958523141,0,-2.3032737431796,0,0,0,0,0,0,0,0,-3.09190919912378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96399302956826,0,0,-2.39557259155922,0,0,0,0,0,0,0,0,0,-2.83808844353929,5.35534382527197,0,0,0,0,0,3.83837479986094,0,0,3.98938714692643,4.39412557786159,0,0,0,0,-2.94223280318568,-4.91571338058413,4.14925344180002,0,0,0,5.09609670281339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113199",-3.26741917702468,-5.65933602423164,0,0,0,0,0,0,0,0,0,0,0,-2.70274212563424,0,-4.28171664045914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54615189955321,0,0,5.53408676123049,0,0,0,0,0,0,-2.46739570058212,4.68128668135521,0,0,0,0,0,4.45747005013567,0,0,0,0,0,0,0,-3.41963198477446,0,-4.27365471578523,4.41006445381416,0,0,0,0,5.92297634081696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113200",5.39736918237119,0,0,0,0,0,-3.39206065841257,0,0,0,0,0,5.15765329330412,0,0,0,0,0,0,0,0,0,0,5.8752214027261,0,0,0,0,0,0,0,0,-1.5778804944367,0,0,0,0,0,0,0,5.87406222969073,0,0,0,1.79145734909746,0,0,0,4.34471459781677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113201",4.77908318412957,0,0,0,0,0,-2.64397757106396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57950348715534,0,0,-2.34182787217044,0,0,0,0,0,-4.46836550842032,0,0,0,0,0,0,0,4.46681591348824,-2.71774067497699,0,0,0,0,-2.30143222487698,0,4.35396344130067,0,0,0,0,4.05616485718011,0,0,0,0,-4.70726493085667,0,0,0,-3.98619754366322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113202",-3.36341856596174,-5.82561184336618,0,0,0,0,-2.39781011770612,0,0,0,0,0,0,0,0,0,0,0,0,-2.89867914426912,0,0,0,4.15312895076972,0,0,0,0,0,0,0,0,0,-5.02065955271439,0,0,0,-2.8828122521451,0,0,0,0,0,0,5.18479099178221,-4.65541775435009,-3.03157493142665,0,0,0,0,0,0,0,0,4.99317728939738,-5.25878422502026,0,0,0,0,0,5.2508418081831,0,1.03170762872324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113203",1.48224658656968,-5.84460043649832,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.82127258612852,0,0,0,-2.99705639276443,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.19105394541709,0,0,0,-2.81088776640533,0,0,0,0,0,0,4.00120361507081,-4.0907143508157,0,0,0,0,0,0,0,0,0,4.86860042578783,0,-2.85919766319507,0,0,0,0,0,4.95227562153606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113204",1.66849095854424,-5.73455966335126,0,0,0,0,-2.25022957366737,0,0,0,0,0,0,0,0,0,0,0,0,-3.05564936857457,0,0,0,3.89751195028595,0,0,0,0,0,0,0,0,0,-5.29253995648691,0,0,0,-2.69880378690373,0,0,0,0,0,0,0,0,-5.79189689052593,0,0,-2.28301591122248,0,0,0,0,0,4.67446527857654,-2.55222798970957,0,0,0,0,0,-0.498849914475748,0,4.42058855067635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.95429955272549,0,0,0
"SRR6113205",0,0,0,0,-2.50593124610045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.82109896056304,0,0,0,6.41013287146501,0,0,0,0,0,0,0,0,0,0,4.34040023852037,0,0,0,0,0,-3.19649514592327,0,0,5.15921896750723,0,0,5.5364919988864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113206",0,0,0,0,-3.42531398807233,0,4.86212512766485,0,0,0,0,0,0,0,0,-4.23114717318356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66495712123341,0,0,0,0,-4.70826074295614,0,0,0,0,0,0,0,0,0,0,-2.41606000923854,0,0,0,5.93281785921766,0,0,0,0,0,-5.35617133075027,0,4.61584113396875,0,0,0,-0.312138905573327,0,4.18473869013649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113207",0,0,0,0,-2.53057618554935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88496830805024,0,0,0,0,0,0,0,0,0,-0.63730781306005,0,0,-3.53135142445718,4.38308652579532,0,0,0,4.99691168776903,-2.27964824177269,-5.20658074039685,0,0,0,6.11648008654057,0,0.833575264472882,3.94846657813536,0.817542966294619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113208",-3.33007432026778,-5.76785791568419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89805963452298,-4.92016127655687,-4.3214265409896,0,0,0,0,0,0,0,0,0,-2.72943576511489,0,-5.01958653035829,0,0,0,0,0,0,0,0,0,0,0,-5.22603613441474,0,0,0,0,0,0,0,0,0,0,0,-2.86720775197544,0,-4.72752142117462,0,0,0,4.9661495022768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113209",-5.51226196450123,-2.07688375386536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42964930966271,-2.95991313253472,0,0,0,0,0,0,0,0,0,0,0,-2.24664811252256,0,-5.12671993154049,0,0,0,0,0,0,0,-2.57114344836151,0,0,0,-4.75572677145877,0,0,0,0,0,0,0,0,0,0,0,-3.0731727927069,-4.45335108610998,-3.8913086776178,0,0,0,5.32289141740668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27350211759665,0,0,0,0,0,0,0,0,0,0,0,-2.3491481428662,0,-3.93782117879283,0,0,0,-2.8402549628427,0,0,0,0,0,0,0,0,-3.1058228024496,0,0,0,-3.27031855808142,0,0,0,0,4.91946590209321,0,-2.60039366257419,0,4.06884393795033,-5.77012968259132,-5.66435789953241,-5.37944289314866,4.50401394325861,0,0,0,0,0,0,0,0,0,0,0,0,-1.27775187977509,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113211",0,0,-2.78688651371364,0,0,0,-2.77326386089856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80343390987093,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8475556721292,0,0,0,0,0,0,0,-4.56843312259051,0,0,0,0,-3.21994595683063,0,4.82702903668053,0,0,4.93211110150872,-3.02072941955635,-2.83244617635424,0,0,-3.09995802655768,-5.57710999485664,0,4.90594068714975,5.23205683058965,0,0,0,0,0,0,0,0,0,0,0,-5.36928480332885,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113212",5.20726061173647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07944553555749,0,0,0,0,0,0,0,0,0,0,-2.56947027593331,0,0,0,-2.407884241535,0,0,0,-4.34418462287099,0,0,0,0,-3.30907904397465,0,0,5.33375612672673,0,4.45045306645451,0,0,-4.17057784508306,0,-5.30242562311191,-5.73149303042554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.740079643026612,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4461097387074,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.23678634833024,0,0,0,-2.78196388215055,0,0,0,0,0,0,4.23783497260867,0,-3.05570579152959,0,0,0,-3.15097990986204,0,0,0,0,4.81850278870631,-2.48053714794787,-2.54174372943725,0,0,-5.93230225960485,-5.45765729750985,-5.29263768391173,4.40242927920491,4.2964163703077,0,0,0,0,0,0,0,0,0,0,0,-1.03270893338499,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113214",0,0,0,0,4.66497074037941,0,0,0,0,-0.629743500772039,0,0,0,0,0,0,0,0,0,0,-1.46186745695289,-1.52330194567515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46878784789238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27606598565823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113215",0,0,0,0,-2.31583502842076,-1.68465801962724,0,0,0,0,0,0,0,0,0,-5.31445575459285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91791328337274,0,0,0,0,0,0,0,0,0,0,0,0,1.27356471177466,0,0,2.45984168150043,0,0,0,0,0,-2.77702583381075,0,0,0,0,0,4.80994983809155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113216",-5.23588902764875,-1.89409938843737,0,0,0,0,-2.84343974630873,0,0,0,0,0,0,0,0,0,0,0,-5.64590817189196,0,0,0,0,4.92498210886748,0,0,0,0,0,0,0,4.65236345659192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31185136908822,-2.70600388037892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.12727189103529,0,0,4.68693620629482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113217",4.77577357587688,0,0,0,0,0,-3.48809394522093,0,0,0,0,0,0,0,0,0,0,0,0,-2.09565770843538,0,0,0,6.04155593469602,0,0,0,0,0,0,0,0,-1.32145642528967,3.62978562628344,0,0,0,0,0,0,0,0,0,0,2.25605077027833,0,0,0,3.54757510377211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.59296696511498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113218",4.51451443630378,0,0,0,0,0,0,0,0,0,0,0,0,-2.92946622338487,0,0,0,0,0,-2.62088748146074,0,0,0,0,0,0,-3.12716782543192,0,0,0,0,0,0,-4.53951027881124,0,0,0,0,0,0,0,0,5.07398433795951,0,0,0,0,0,0,0,-6.00370154413395,0,0,5.41641355744277,0,0,-3.15572141968973,-3.00975762902406,0,0,0,-0.645723786280173,0,5.21305313193771,5.46586983343601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113219",0,0,0,0,0,-2.52092422583118,0,0,0,0,0,0,0,0,0,0,0,0,-5.72806009101692,-2.49233914911189,0,0,0,0,0,0,0,0,0,5.00252015565589,0,0,0,-4.31685803595478,0,-4.36636884117085,0,-2.30049376641193,0,0,0,-2.31124204333905,0,0,0,0,-2.81307857035825,0,0,-2.34665452504321,-3.03004578349043,0,0,0,0,3.98457208592096,0,0,4.00318864765254,0,0,-5.24819324626528,-4.87239500954372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.06452486518625,0,0,0
"SRR6113220",0,0,-2.73970168751856,0,0,0,0,0,0,0,0,0,0.571895675803413,0,0,-4.95085294066568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17652331807027,0,4.74530252036434,0,0,0,-2.92845469828683,-2.91447099241935,0,0,0,-3.7698489707561,0,5.048011836056,5.07223232509658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.898724516467155,0,0,0,0,0,0,0,0
"SRR6113221",0,0,-2.55339188128509,0,0,0,-2.37065889307307,0,0,0,0,0,0,0,0,-4.11927295292562,0,0,0,-2.45755969692487,0,0,0,4.10610165021756,0,0,-3.27396881656883,0,0,0,0,0,0,-4.25661825770745,0,0,0,-2.80234429345795,0,0,0,0,0,0,0,0,0,0,0,0,-5.85687897964886,0,4.42260447001966,5.67068033269336,0,4.85380269656987,0,-2.51236982725882,0,0,0,-1.57449798316811,0,4.35155218821533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113222",5.37260522260286,0,0,0,-2.61986732367879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93903228753688,0,0,0,0,0,0,0,0,0,0,-5.65575307736549,0,0,0,0,0,0,0,0,-2.45800663098351,0,0,-2.56471101706089,-3.01925542374094,4.53774331370116,0,-5.09055324709925,0,0.192640434263089,0,0,0,0,0,-5.2295037949472,-4.25739237020465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.44220978828111,0,0,0
"SRR6113223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73240154965273,0,0,0,0,0,0,0,0,0,-4.34024524694679,-5.33186970520025,0,0,0,0,0,0,0,0,-2.89963791796399,0,0,-2.63246252332165,-3.30488899199816,0,0,-4.73265831067846,0,0.300134158396411,-5.59150754700332,0,0,0,0,-5.72423564751591,-5.02232019746687,0,0.987029407424069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.55955883941406,0,0,0
"SRR6113224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109748348120936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.63714204763049,0.0710370488158515,0,0,0,0,0,0,0,0,0,0,0,0,-3.33938129259625,0,0,0,0,-0.545053579269443,-3.1085024184506,-2.48168247087969,0,0,0,-5.78397806462173,0,4.2984001278167,5.38408412420717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113225",5.44184411072177,0,-2.5237657337484,0,0,0,-2.5280516140024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37871383960866,0,0,-5.2941842075594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.84841764520516,0,4.37129047725357,0.242742195862125,0,0,-2.53705511664998,-2.6873688286302,0,0,0,-1.13550014338888,0,-4.65465934986437,4.39430836364035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113226",2.89805974254154,-4.36622849459726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82644546315886,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.89554714701369,0,0,0,-2.53938242317112,0,0,0,-2.25783763831182,0,0,0,0,-2.90643393606363,0,0,0,-3.40330427223383,0,0,0,0,4.39833937677975,0,0,-3.9106895047974,0,-2.28837062042099,-5.89469591312522,-5.03409124610459,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.96357418111707,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6113227",1.08046739234983,-1.30643050469384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36292053513659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030212127965519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.62149709415399,0,0,0,0,0,0,0,0,0,0,-0.959458913966924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
