"","BalanceID","SampleValue","Index","LineWidth","n.group","Group"
"1","102684__572010",0,"1",0.00937457438587417,"D005764","102684__572010 D005764"
"2","102684__572010",0,"2",0.00937457438587417,"D005764","102684__572010 D005764"
"3","102684__572010",0,"3",0.00937457438587417,"D006262","102684__572010 D006262"
"4","102684__572010",0,"4",0.00937457438587417,"D006262","102684__572010 D006262"
"5","102684__572010",0,"5",0.00937457438587417,"D005764","102684__572010 D005764"
"6","102684__572010",0,"6",0.00937457438587417,"D006262","102684__572010 D006262"
"7","102684__572010",0,"7",0.00937457438587417,"D006262","102684__572010 D006262"
"8","102684__572010",0.0172893164076879,"8",0.00937457438587417,"D005764","102684__572010 D005764"
"9","102684__572010",0,"9",0.00937457438587417,"D006262","102684__572010 D006262"
"10","102684__572010",0,"10",0.00937457438587417,"D005764","102684__572010 D005764"
"11","102684__572010",0,"11",0.00937457438587417,"D005764","102684__572010 D005764"
"12","102684__572010",0,"12",0.00937457438587417,"D006262","102684__572010 D006262"
"13","102684__572010",0,"13",0.00937457438587417,"D005764","102684__572010 D005764"
"14","102684__572010",0,"14",0.00937457438587417,"D005764","102684__572010 D005764"
"15","102684__572010",0,"15",0.00937457438587417,"D005764","102684__572010 D005764"
"16","102684__572010",0,"16",0.00937457438587417,"D005764","102684__572010 D005764"
"17","102684__572010",0,"17",0.00937457438587417,"D006262","102684__572010 D006262"
"18","102684__572010",0,"18",0.00937457438587417,"D005764","102684__572010 D005764"
"19","102684__572010",0,"19",0.00937457438587417,"D005764","102684__572010 D005764"
"20","102684__572010",0,"20",0.00937457438587417,"D006262","102684__572010 D006262"
"21","102684__572010",0,"21",0.00937457438587417,"D005764","102684__572010 D005764"
"22","102684__572010",0,"22",0.00937457438587417,"D006262","102684__572010 D006262"
"23","102684__572010",0,"23",0.00937457438587417,"D005764","102684__572010 D005764"
"24","102684__572010",0,"24",0.00937457438587417,"D005764","102684__572010 D005764"
"25","102684__572010",0,"25",0.00937457438587417,"D005764","102684__572010 D005764"
"26","102684__572010",0,"26",0.00937457438587417,"D005764","102684__572010 D005764"
"27","102684__572010",0,"27",0.00937457438587417,"D005764","102684__572010 D005764"
"28","102684__572010",0,"28",0.00937457438587417,"D005764","102684__572010 D005764"
"29","102684__572010",0,"29",0.00937457438587417,"D006262","102684__572010 D006262"
"30","102684__572010",0,"30",0.00937457438587417,"D005764","102684__572010 D005764"
"31","102684__572010",0,"31",0.00937457438587417,"D005764","102684__572010 D005764"
"32","102684__572010",0,"32",0.00937457438587417,"D006262","102684__572010 D006262"
"33","102684__572010",0,"33",0.00937457438587417,"D005764","102684__572010 D005764"
"34","102684__572010",0,"34",0.00937457438587417,"D005764","102684__572010 D005764"
"35","102684__572010",0,"35",0.00937457438587417,"D005764","102684__572010 D005764"
"36","102684__572010",0,"36",0.00937457438587417,"D005764","102684__572010 D005764"
"37","102684__572010",0,"37",0.00937457438587417,"D005764","102684__572010 D005764"
"38","102684__572010",0,"38",0.00937457438587417,"D005764","102684__572010 D005764"
"39","102684__572010",0,"39",0.00937457438587417,"D005764","102684__572010 D005764"
"40","102684__572010",0,"40",0.00937457438587417,"D005764","102684__572010 D005764"
"41","102684__572010",0,"41",0.00937457438587417,"D005764","102684__572010 D005764"
"42","102684__572010",0,"42",0.00937457438587417,"D005764","102684__572010 D005764"
"43","102684__572010",0,"43",0.00937457438587417,"D005764","102684__572010 D005764"
"44","102684__572010",0,"44",0.00937457438587417,"D005764","102684__572010 D005764"
"45","102684__572010",0,"45",0.00937457438587417,"D005764","102684__572010 D005764"
"46","102684__572010",0,"46",0.00937457438587417,"D005764","102684__572010 D005764"
"47","102684__572010",0,"47",0.00937457438587417,"D005764","102684__572010 D005764"
"48","102684__572010",0,"48",0.00937457438587417,"D005764","102684__572010 D005764"
"49","102684__572010",0,"49",0.00937457438587417,"D005764","102684__572010 D005764"
"50","102684__572010",0,"50",0.00937457438587417,"D005764","102684__572010 D005764"
"51","102684__572010",0,"51",0.00937457438587417,"D005764","102684__572010 D005764"
"52","102684__572010",0,"52",0.00937457438587417,"D005764","102684__572010 D005764"
"53","102684__572010",0,"53",0.00937457438587417,"D005764","102684__572010 D005764"
"54","102684__572010",0,"54",0.00937457438587417,"D005764","102684__572010 D005764"
"55","102684__572010",0,"55",0.00937457438587417,"D005764","102684__572010 D005764"
"56","102684__572010",4.08911483358274,"56",0.00937457438587417,"D005764","102684__572010 D005764"
"57","102684__572010",4.81842755079586,"57",0.00937457438587417,"D005764","102684__572010 D005764"
"58","102684__572010",0,"58",0.00937457438587417,"D005764","102684__572010 D005764"
"59","102684__572010",5.35534382527197,"59",0.00937457438587417,"D005764","102684__572010 D005764"
"60","102684__572010",4.68128668135521,"60",0.00937457438587417,"D005764","102684__572010 D005764"
"61","102684__572010",0,"61",0.00937457438587417,"D005764","102684__572010 D005764"
"62","102684__572010",0,"62",0.00937457438587417,"D005764","102684__572010 D005764"
"63","102684__572010",0,"63",0.00937457438587417,"D005764","102684__572010 D005764"
"64","102684__572010",0,"64",0.00937457438587417,"D005764","102684__572010 D005764"
