"","Part","BalanceID","Component","Group","d.group"
"10","1","820__310298_357276","820","820__310298_3572761","p__FCB group"
"140","-1","820__310298_357276","310298","820__310298_357276-1","p__FCB group"
"147","-1","820__310298_357276","357276","820__310298_357276-1","p__FCB group"
"311","1","310298__357276","310298","310298__3572761","p__FCB group"
"318","-1","310298__357276","357276","310298__357276-1","p__FCB group"
"385","-1","387090__1559_1624","1559","387090__1559_1624-1","p__Terrabacteria group"
"388","-1","387090__1559_1624","1624","387090__1559_1624-1","p__Terrabacteria group"
"494","1","387090__1559_1624","387090","387090__1559_16241","p__FCB group"
"569","-1","154046__28123_36847","28123","154046__28123_36847-1","p__FCB group"
"595","-1","154046__28123_36847","36847","154046__28123_36847-1","p__Terrabacteria group"
"630","1","154046__28123_36847","154046","154046__28123_368471","p__Terrabacteria group"
"754","1","33010__197614_309120","33010","33010__197614_3091201","p__Terrabacteria group"
"810","-1","33010__197614_309120","197614","33010__197614_309120-1","p__Terrabacteria group"
"822","-1","33010__197614_309120","309120","33010__197614_309120-1","p__Terrabacteria group"
"860","-1","36834__573_187327","573","36834__573_187327-1","p__Proteobacteria"
"935","1","36834__573_187327","36834","36834__573_1873271","p__Terrabacteria group"
"979","-1","36834__573_187327","187327","36834__573_187327-1","p__Terrabacteria group"
"1038","-1","1307__823_180164","823","1307__823_180164-1","p__FCB group"
"1055","1","1307__823_180164","1307","1307__823_1801641","p__Terrabacteria group"
"1148","-1","1307__823_180164","180164","1307__823_180164-1","p__Terrabacteria group"
"1221","1","1267__28446_39493","1267","1267__28446_394931","p__Terrabacteria group"
"1258","-1","1267__28446_39493","28446","1267__28446_39493-1","p__Terrabacteria group"
"1286","-1","1267__28446_39493","39493","1267__28446_39493-1","p__Terrabacteria group"
"1428","1","28137__1134563","28137","28137__11345631","p__FCB group"
"1534","-1","28137__1134563","1134563","28137__1134563-1","p__FCB group"
"1564","1","1282__29385","1282","1282__293851","p__Terrabacteria group"
"1606","-1","1282__29385","29385","1282__29385-1","p__Terrabacteria group"
"1866","1","423605__1161942","423605","423605__11619421","p__Elusimicrobia"
"1877","-1","423605__1161942","1161942","423605__1161942-1","p__Terrabacteria group"
"1942","1","28446__39493","28446","28446__394931","p__Terrabacteria group"
"1970","-1","28446__39493","39493","28446__39493-1","p__Terrabacteria group"
"2059","-1","29363__729_29360","729","29363__729_29360-1","p__Proteobacteria"
"2116","-1","29363__729_29360","29360","29363__729_29360-1","p__Terrabacteria group"
"2117","1","29363__729_29360","29363","29363__729_293601","p__Terrabacteria group"
"2336","-1","329854__102684_572010","102684","329854__102684_572010-1","p__Terrabacteria group"
"2367","1","329854__102684_572010","329854","329854__102684_5720101","p__FCB group"
"2384","-1","329854__102684_572010","572010","329854__102684_572010-1","p__Terrabacteria group"
"2451","1","28127__33031","28127","28127__330311","p__FCB group"
"2466","-1","28127__33031","33031","28127__33031-1","p__Terrabacteria group"
"2610","1","1613__39778","1613","1613__397781","p__Terrabacteria group"
"2656","-1","1613__39778","39778","1613__39778-1","p__Terrabacteria group"
"2871","1","281920__386414","281920","281920__3864141","p__FCB group"
"2887","-1","281920__386414","386414","281920__386414-1","p__FCB group"
"3010","-1","755171__54005_337315","54005","755171__54005_337315-1","p__Terrabacteria group"
"3052","-1","755171__54005_337315","337315","755171__54005_337315-1","p__Terrabacteria group"
"3072","1","755171__54005_337315","755171","755171__54005_3373151","p__Terrabacteria group"
"3097","1","901__165179","901","901__1651791","p__Proteobacteria"
"3198","-1","901__165179","165179","901__165179-1","p__FCB group"
"3251","1","329__818_74426","329","329__818_744261","p__Proteobacteria"
"3258","-1","329__818_74426","818","329__818_74426-1","p__FCB group"
"3356","-1","329__818_74426","74426","329__818_74426-1","p__Terrabacteria group"
"3446","1","1285__1313","1285","1285__13131","p__Terrabacteria group"
"3451","-1","1285__1313","1313","1285__1313-1","p__Terrabacteria group"
"3693","1","53446__155617","53446","53446__1556171","p__Terrabacteria group"
"3709","-1","53446__155617","155617","53446__155617-1","p__Terrabacteria group"
"3836","1","33034__33037_54007","33034","33034__33037_540071","p__Terrabacteria group"
"3839","-1","33034__33037_54007","33037","33034__33037_54007-1","p__Terrabacteria group"
"3867","-1","33034__33037_54007","54007","33034__33037_54007-1","p__Terrabacteria group"
"3945","1","823__180164","823","823__1801641","p__FCB group"
"4055","-1","823__180164","180164","823__180164-1","p__Terrabacteria group"
"4181","1","33037__54007","33037","33037__540071","p__Terrabacteria group"
"4209","-1","33037__54007","54007","33037__54007-1","p__Terrabacteria group"
"4289","1","852__28128","852","852__281281","p__Fusobacteria"
"4333","-1","852__28128","28128","852__28128-1","p__FCB group"
"4525","1","33039__166486_218538","33039","33039__166486_2185381","p__Terrabacteria group"
"4567","-1","33039__166486_218538","166486","33039__166486_218538-1","p__Terrabacteria group"
"4576","-1","33039__166486_218538","218538","33039__166486_218538-1","p__Terrabacteria group"
"4673","1","28123__36847","28123","28123__368471","p__FCB group"
"4699","-1","28123__36847","36847","28123__36847-1","p__Terrabacteria group"
"4824","1","1492__29367","1492","1492__293671","p__Terrabacteria group"
"4854","-1","1492__29367","29367","1492__29367-1","p__Terrabacteria group"
"4979","1","907__1680_290112","907","907__1680_2901121","p__Terrabacteria group"
"5006","-1","907__1680_290112","1680","907__1680_290112-1","p__Terrabacteria group"
"5095","-1","907__1680_290112","290112","907__1680_290112-1","p__Proteobacteria"
"5199","-1","328812__31971_397865","31971","328812__31971_397865-1","p__Terrabacteria group"
"5272","1","328812__31971_397865","328812","328812__31971_3978651","p__FCB group"
"5284","-1","328812__31971_397865","397865","328812__31971_397865-1","p__FCB group"
"5329","-1","40519__1304_28037","1304","40519__1304_28037-1","p__Terrabacteria group"
"5353","-1","40519__1304_28037","28037","40519__1304_28037-1","p__Terrabacteria group"
"5395","1","40519__1304_28037","40519","40519__1304_280371","p__Terrabacteria group"
"5586","1","103891__246787","103891","103891__2467871","p__Terrabacteria group"
