,D000067877
839__53363,0.1557467388628154
1260__165179_228603,-0.3996368088186413
1680__1685_216816,-0.155465165336965
165179__228603,-0.18204449686541885
115979__1506_36835,-0.0
309120__1535_329854,-0.1001575698519513
29370__452084,-0.42160384370756576
421767__1515_214856,-0.2720788571271343
46503__187327,0.03070817658344035
1535__329854,-0.12626920136914466
36848__169435_189722,-0.0
45067__173480,-0.14055438455040953
39489__1282_1504,0.04855398254954988
1406__1264_33043,0.021995792991661472
1515__214856,0.17356962820686336
1532__239974,-0.6030070233332935
1506__36835,0.31512406048800795
511__34087_196024,-0.2940692160375136
169435__189722,-0.14589323355485834
225991__290309,-0.28550462307319
370979__490189,-0.0
28454__1113609,-0.0
1264__33043,-0.16022683547714778
28126__1472_33935,-0.0
82135__1582_1597,0.7449352204203807
184870__36874_187491,0.00436177719090622
29360__33035,0.7423446599474478
243924__1453492,-0.032613399980449084
471__48296_106654,0.08623679795036314
1401__79880_290588,0.056041179876696726
1859290__33029_33032,0.33039876229011844
907__1630,-0.17401173614774182
28129__477666,-0.18953646654259684
43770__470_39490,-0.4397145595068693
32013__80866,0.7063773911748761
1661050__1571_40681,-0.3002153121455606
67269__285_83617,-0.0
185293__33034_163877,-0.1073772695296807
840__1691_479117,-0.39544210481084063
2741__1254_28026,0.6178595884090047
33031__247_237258,-0.8863094892979111
29430__40216_202956,-0.20841818627621497
157687__29466_626937,0.8539336968638763
191295__106648_588932,0.03911942357836864
1746653__239935_397865,0.10234058737486387
1580__35833_387661,0.17372123447234458
271420__40324_216778,0.7372093100725761
28136__28125_536633,0.6589538096053895
76759__83263,-6.371704374501968e-06
1512__358742,-0.8633736059127707
384638__1902_38289,-0.8754609191579349
48296__106654,-0.20940792484708584
28118__29524_251535,-1.3880993468314111
288965__729_487175,0.5985772114389616
376804__114702_1463864,-0.193625015893084
1282__1504,0.4230157464781191
216947__423605,-0.9340273501451009
38288__1223514_1827099,-0.11791781925555027
516075__1449_1463837,-0.5849808059173788
1267__216935,0.3816810590916914
1727__1358_191493,1.3337290771016037
1670__1623_1646377,0.34501812056975273
29375__879_37923,-0.37576553796163226
33039__52787,0.496928779425422
487316__588_410072,0.12531917724562922
1681__78342_310297,0.4575123511139834
28125__536633,-0.2889386516256757
294__33069_122355,-0.18543250511480935
589436__39485_40520,-0.15877104218756788
60133__317_47884,0.5329260252381304
29466__626937,-0.374120254203857
84030__454155,-0.37219024904171705
84032__28128_43131,0.09060104745429952
35833__387661,-0.511054690357241
729__487175,-0.09163339357601932
40324__216778,0.12967053512104332
239935__397865,0.06910418526023543
29355__582_860,0.8763071323760279
587753__584_882211,-0.5344038804858915
153721__40214_405446,0.6698944455493863
1358__191493,0.12926129952693047
88688__349096_437898,0.268242755284186
78342__310297,-0.05671853021853525
588__410072,-0.2690089205089622
1623__1646377,0.5666510456803562
633701__818_246787,0.27140033606774994
102862__28901_47678,0.7423840566590215
118748__1308_1735,1.116486661341796
52226__626931,-0.2334276500918566
441500__1265_40518,0.3907278492996343
33069__122355,-0.0
562__28116_46506,-0.09701495312743592
39485__40520,-0.08919295001388297
79880__290588,0.6470013077996153
39497__1559_36745,-0.4363821615606557
1522__287_69825,-0.09289572953983356
584__882211,0.4656798844957412
28127__1465754,0.529105237637451
106648__588932,0.24413311570947455
182710__487698,-0.4094080946859936
488__40519,0.4705213009157042
78346__179995_1161942,0.2924291059856358
1685__216816,-0.4031953562136092
40214__405446,-0.6841566400807947
38986__328812,1.1275811692501505
582__860,-0.4924728019361081
53408__39492_1755626,-0.4077764453553436
1725__1487956,-0.017166601566904652
28901__47678,-0.7038619802407903
28091__208479,0.3222619407801767
43675__39778_44749,0.04352079353716727
726__1379,-0.4330301251957127
818__246787,0.18276814970857846
285__83617,0.1977227498241511
35825__28037_45851,0.7467915776408686
301__425941,-0.8043337091528788
1265__40518,0.3248306247389701
470__39490,-0.2342781814737724
1308__1735,0.4943692642527481
166486__301301,0.4094752291614228
470565__28132_387090,-0.03709635464648273
1303__29552,0.224148372557661
349096__437898,0.6674341960535388
28116__46506,0.20472062912476352
47879__28111_33038,0.3327728040081204
287__69825,0.18751334484636456
1510__28117_218538,0.05193227595610245
1582__1597,0.6658100042100228
28128__43131,-0.3254282790378165
36874__187491,-0.5599399449470681
34087__196024,-0.5506864145319024
103892__817_454154,-0.2712067519436254
38286__38304,-0.2577451732991025
317__47884,0.6090755447504869
179995__1161942,0.3358406960118704
626932__328813_351091,-0.09536005058824908
1352__37734,-0.19156064051746075
1223514__1827099,-0.8991468522612667
153151__291645,0.3863114202463081
39778__44749,0.08511966623243478
53412__658457,0.9668259035488272
1280__28025,0.8535793426451032
876__261299_310298,0.843414862709228
1307__33964,0.1113171453452172
1571__40681,0.3898744949923859
202611__481743,0.2895970950817142
305719__204516_626930,0.013747175158843557
