"","Part","BalanceID","Component","Group","d.group"
"29","1","839__53363","839","839__533631","p__FCB group"
"203","-1","839__53363","53363","839__53363-1","p__Terrabacteria group"
"430","1","1260__165179_228603","1260","1260__165179_2286031","p__Terrabacteria group"
"642","-1","1260__165179_228603","165179","1260__165179_228603-1","p__FCB group"
"671","-1","1260__165179_228603","228603","1260__165179_228603-1","p__FCB group"
"859","1","1680__1685_216816","1680","1680__1685_2168161","p__Terrabacteria group"
"861","-1","1680__1685_216816","1685","1680__1685_216816-1","p__Terrabacteria group"
"1054","-1","1680__1685_216816","216816","1680__1685_216816-1","p__Terrabacteria group"
"1418","1","165179__228603","165179","165179__2286031","p__FCB group"
"1447","-1","165179__228603","228603","165179__228603-1","p__FCB group"
"1615","-1","115979__1506_36835","1506","115979__1506_36835-1","p__Terrabacteria group"
"1703","-1","115979__1506_36835","36835","115979__1506_36835-1","p__Terrabacteria group"
"1792","1","115979__1506_36835","115979","115979__1506_368351","p__Terrabacteria group"
"2009","-1","309120__1535_329854","1535","309120__1535_329854-1","p__Terrabacteria group"
"2243","1","309120__1535_329854","309120","309120__1535_3298541","p__Terrabacteria group"
"2251","-1","309120__1535_329854","329854","309120__1535_329854-1","p__FCB group"
"2455","1","29370__452084","29370","29370__4520841","p__Terrabacteria group"
"2660","-1","29370__452084","452084","29370__452084-1","p__FCB group"
"2782","-1","421767__1515_214856","1515","421767__1515_214856-1","p__Terrabacteria group"
"2992","-1","421767__1515_214856","214856","421767__1515_214856-1","p__FCB group"
"3043","1","421767__1515_214856","421767","421767__1515_2148561","p__Terrabacteria group"
"3295","1","46503__187327","46503","46503__1873271","p__FCB group"
"3369","-1","46503__187327","187327","46503__187327-1","p__Terrabacteria group"
"3561","1","1535__329854","1535","1535__3298541","p__Terrabacteria group"
"3803","-1","1535__329854","329854","1535__329854-1","p__FCB group"
"4033","1","36848__169435_189722","36848","36848__169435_1897221","p__Terrabacteria group"
"4136","-1","36848__169435_189722","169435","36848__169435_189722-1","p__Terrabacteria group"
"4148","-1","36848__169435_189722","189722","36848__169435_189722-1","p__FCB group"
"4455","1","45067__173480","45067","45067__1734801","p__Proteobacteria"
"4525","-1","45067__173480","173480","45067__173480-1","p__FCB group"
"4703","-1","39489__1282_1504","1282","39489__1282_1504-1","p__Terrabacteria group"
"4718","-1","39489__1282_1504","1504","39489__1282_1504-1","p__Terrabacteria group"
"4823","1","39489__1282_1504","39489","39489__1282_15041","p__Terrabacteria group"
"5087","-1","1406__1264_33043","1264","1406__1264_33043-1","p__Terrabacteria group"
"5100","1","1406__1264_33043","1406","1406__1264_330431","p__Terrabacteria group"
"5186","-1","1406__1264_33043","33043","1406__1264_33043-1","p__Terrabacteria group"
"5498","1","1515__214856","1515","1515__2148561","p__Terrabacteria group"
"5708","-1","1515__214856","214856","1515__214856-1","p__FCB group"
"5888","1","1532__239974","1532","1532__2399741","p__Terrabacteria group"
"6107","-1","1532__239974","239974","1532__239974-1","p__Terrabacteria group"
"6271","1","1506__36835","1506","1506__368351","p__Terrabacteria group"
"6359","-1","1506__36835","36835","1506__36835-1","p__Terrabacteria group"
