oldID,newID
1148157_and_56810,56810__1148157
101564_and_47880,47880__101564
1691_and_479117,1691__479117
328813_and_351091,328813__351091
261299_and_310298,261299__310298
29348_and_821_and_871324,871324__821_29348
237258_and_247,247__237258
1902_and_38289,1902__38289
251535_and_29524,29524__251535
1258_and_284042_and_54006,284042__1258_54006
114702_and_1463864,114702__1463864
1449_and_1463837,1449__1463837
37923_and_879,879__37923
1559_and_36745,1559__36745
820_and_823,820__823
1258_and_54006,1258__54006
1467_and_308892,1467__308892
1472_and_33935,1472__33935
202956_and_40216,40216__202956
29348_and_821,821__29348
1113922_and_57706,57706__1113922
1584_and_39484,1584__39484
1254_and_28026,1254__28026
