"","839__53363","1260__165179_228603","1680__1685_216816","165179__228603","115979__1506_36835","309120__1535_329854","29370__452084","421767__1515_214856","46503__187327","1535__329854","36848__169435_189722","45067__173480","39489__1282_1504","1406__1264_33043","1515__214856","1532__239974","1506__36835","511__34087_196024","169435__189722","225991__290309","370979__490189","28454__1113609","1264__33043","28126__1472_33935","82135__1582_1597","184870__36874_187491","29360__33035","243924__1453492","471__48296_106654","1401__79880_290588","1859290__33029_33032","907__1630","28129__477666","43770__470_39490","32013__80866","1661050__1571_40681","67269__285_83617","185293__33034_163877","840__1691_479117","2741__1254_28026","33031__247_237258","29430__40216_202956","157687__29466_626937","191295__106648_588932","1746653__239935_397865","1580__35833_387661","271420__40324_216778","28136__28125_536633","76759__83263","1512__358742","384638__1902_38289","48296__106654","28118__29524_251535","288965__729_487175","376804__114702_1463864","1282__1504","216947__423605","38288__1223514_1827099","516075__1449_1463837","1267__216935","1727__1358_191493","1670__1623_1646377","29375__879_37923","33039__52787","487316__588_410072","1681__78342_310297","28125__536633","294__33069_122355","589436__39485_40520","60133__317_47884","29466__626937","84030__454155","84032__28128_43131","35833__387661","729__487175","40324__216778","239935__397865","29355__582_860","587753__584_882211","153721__40214_405446","1358__191493","88688__349096_437898","78342__310297","588__410072","1623__1646377","633701__818_246787","102862__28901_47678","118748__1308_1735","52226__626931","441500__1265_40518","33069__122355","562__28116_46506","39485__40520","79880__290588","39497__1559_36745","1522__287_69825","584__882211","28127__1465754","106648__588932","182710__487698","488__40519","78346__179995_1161942","1685__216816","40214__405446","38986__328812","582__860","53408__39492_1755626","1725__1487956","28901__47678","28091__208479","43675__39778_44749","726__1379","818__246787","285__83617","35825__28037_45851","301__425941","1265__40518","470__39490","1308__1735","166486__301301","470565__28132_387090","1303__29552","349096__437898","28116__46506","47879__28111_33038","287__69825","1510__28117_218538","1582__1597","28128__43131","36874__187491","34087__196024","103892__817_454154","38286__38304","317__47884","179995__1161942","626932__328813_351091","1352__37734","1223514__1827099","153151__291645","39778__44749","53412__658457","1280__28025","876__261299_310298","1307__33964","1571__40681","202611__481743","305719__204516_626930","28132__387090","39492__1755626","1547__39483","28037__45851","1590__187452","104663__1611423","316__341225","291644__820_823","28090__1144673","33029__33032","185294__589437","28111__33038","28117__218538","33034__163877","39496__574375","817__454154","1687__108980","204516__626930","56810__1148157","47880__101564","1691__479117","328813__351091","261299__310298","871324__821_29348","247__237258","1902__38289","29524__251535","284042__1258_54006","114702__1463864","1449__1463837","879__37923","1559__36745","820__823","1258__54006","1467__308892","1472__33935","40216__202956","821__29348","57706__1113922","1584__39484","1254__28026"
"ERR1250553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.06860672509538,0,0,0,-2.10556203353965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.98811439170753,0,0,0,0,0,0,0,0,0,-1.96106843756174,-2.03736101053821,0,0,0,0,0,0,0,0,0,0,0,-3.44351513769634,0,0,0,0,-2.82441943938818,-3.52881278361205,0,3.64694042057872,0,0,0,0,0,0,3.39667017097665,-2.1639822264316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89203797090553,0,0,0,0,0,-2.2044340268469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.74812716285555,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81819173643248,0,0,0,0,0,0,0,-2.25508019978366,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90591348116788,0,0,-3.58293194874386
"ERR1250569",0,0,0,0,0,0,0,0,-4.38161268845097,0,-3.17510417291101,0,0,0,0,0,0,0,-5.49944174680583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0983382627344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5493478436349,0,0,0,0,0,0,0,-0.121186788695239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41559999134181,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.08656730033474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44104588503668,0,0,0,0,0,0,0,0,0,0,0,0,-5.34609138516048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.22801549649047,0,-2.77038136543906,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79844128128249,0,-4.22801549649047,0
"ERR1250585",0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72174503931941,0,0,0,0,0,0,0,0,4.71420069334978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.38452326167653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1441127000958,0,0,0,0,0,0,0,-5.86216624862249,0,0,0,0,0,0,0,0,0,-2.23426375339481,0,0,0,0,0,-0.265128585678061,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.18760843045674,0,-3.86985833838935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.52109975618597,0,0,0,0,0,-2.45755704314929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42041680754642,0,0,0,0,0,0,0,0,4.25661366123331,0,0,0,0,4.19228488616406,0,-4.10200053820783,0
"ERR1250613",0,0,0,0,0,-2.35084232405173,0,0,4.00335364737777,-4.0717783458409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50430483623072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40979036771499,0,0,0,0,0,0,4.33758321399207,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.86846128777644,0,0,0,0,0,4.17387935247245,0,0,0,0,0,0,0.0645890059748548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.96832068997325,0,0,0,0,0,-2.58380902467687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.45374808778894,0,0,0,0,0,0,0,0,4.47528850779533,0,0,0,0,5.98206716459429,0,0,0
"ERR1250640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53087706321025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43509165174113,0,0,0,0,0,0,0,4.38360766119087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67594913148999,4.21770246190246,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.99142169958769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.63487985421048,0,0,-2.55838869958963,0,0,0,0,-2.61763390889186,0,0,0,-2.95268711089806,0,0,0,0,0,0,0,0,0,0,0,0,-0.735824412782356,0,0,0,0,0,-3.02057577436689,0,0,0,0,4.43125921319932,0,0,-4.53387492581582,0,0,0,0,0,5.1142040949292,0,0,0,0,0,0,0,0,0,0,5.23179070931516,0,0,0,0,0,0,0,0
"ERR1250643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.00337714091542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53808015588868,0,0,0,0,0,0,0,0,0,0,-2.27714329080896,0,0,0,0,0,-2.28060881245176,0,0,0,0,0,0,4.39608378368153,0,0,0,0,0,0.27866486912454,0,0,0,0,3.94412787579571,0,0,-2.65903000823182,0,0,0,0,0,3.95013033535577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34534338313165,0,-4.60557507310781,0,0,0,0,0,0,3.99825295644018,0,0,0,0,0,0,0,0,4.0622539007795,0,0,0,0,0,-2.97750915217755,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15719713157284,0,0,0
"ERR1315874",0,0,0,0,0,-2.22609518596442,0,0,0,3.85570996457486,-2.69436301840439,0,0,0,0,0,0,0,4.66677364191104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76048671964554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78130325204522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46036739963801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.64767034555812,0,0,0,0,0,0,0,0,0,-4.26148134145915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52905721607306,0,0,0,0,0,0,0,0,0,0,0,0,0.248825340094422,-0.342560154711367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.38045559348724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1315958",0,-2.75215457051454,-0.171726235627085,4.76687154641409,0,0,0,0,3.97661062619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2958972154934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.97661062619048,0,0,0,0,0,0,0,0,0,0,-3.34672768242006,0,0,0,0,0,0,-0.143004999970586,0,0,0,-2.51321466707414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79670238504878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3530154936997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65536453549493,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59922628809375,0,0,0
"ERR1315971",0,0,0,0,0,-2.61917648379232,0,0,0,-4.53654674391791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48608751174787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3060298824098,0,0,0,0,0,0,0,0,-2.39921982041557,0,0,0,0,0,-2.54682582618087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72699371883079,0,0,0,0,0,-4.15557062748605,0,0,0,0,0,0,0,0,0,0,4.41123172897385,0,0,0,0,0,0,0,-2.46335266755092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78327190128073,0,-4.72329167293612,0,0,0,0,0,-3.14500475560494,0,0,0,0,0,0,0,-4.26665197715852,0,4.82076834429706,0,0,0,0,0,-2.95666627708049,0,0,0,0,0,0,0,0,5.44730802675349,0,0,0,0,5.12109621292894,0,0,0
"ERR1315995",0,0,0,0,0,0,0,0,0,0,-2.93436256041973,0,0,0,0,0,0,0,-5.08246504247487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75404420465582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.11808597268402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.7701444887545,0,0,-4.83602505642128,0,0,0,0,0,0,0,0,-2.89111252047737,0,0,0,0,0,0,0,0,0,0,0,0,-0.483582988371253,0,0,0,0,0,-2.40116921585325,0,0,0,0,0.26334595752997,0,0,0,0,0,0,0,0,-5.00755377586533,0,-2.80757291627378,0,0,0,0,0,0,0,0,4.15894707942815,0,0,0,0,4.8628589369405,0,0,0
"ERR1316047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7607474876584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78175491549248,0,0,0,0,0,0,0,0,0,0,0,0,-3.01551467648012,0,0,0,0,-2.46055073799037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2230246306332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26179889280041,0,0,-2.88979233996868,0,0,0,0,0,0,0,0,-4.51969281877176,0,0,0,0,0,0,0,0,0,0,-2.31808210824496,0,0,0,0,0,0,0,-2.76231367107639,0,0,0,0,5.0052671561491,0,0,0,0,-4.01503598759664,0,0,0,0.400086713493153,0,-2.95394755140254,0,0,0,0,0,0,0,0,-4.78446762474641,0,0,0,0,5.11638724192289,0,0,0
"ERR1316059",0,0,0,0,0,-2.69747806182481,0,0,0,-4.672169055383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00674148633511,0,0,0,0,0,0,0,0,-2.53676758033701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.39381033613727,0,5.20782901955757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.87457241253926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61914772320705,0,0,0,0,0,0,0,0,-2.63187059869309,0,0,0,0,0,0,0,0,0,0,0,0,-0.871617081992232,0,0,0,0,0,-2.31134822208396,0,0,0,0,4.53649692912296,0,0,0,0,0,0,0,0,-4.55853359588315,0,-2.86526464228627,0,0,0,0,0,0,0,0,-4.00337255463341,0,0,0,0,4.96278393757048,0,0,0
"ERR1316077",0,-3.19022123250469,-2.08428252282308,5.52562526208313,0,0,0,0,-3.83831325089285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38130397284972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98985035976104,0,0,0,4.12453946924134,0,0,0,0,0,0,0,0,0,-3.61008322685741,0,0,0,-3.12344718771919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09455008123229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34229276003711,0,-5.40996922388777,0,0,0,0,0,0,0,0,0,0,-5.35991796726072,0,0,0,0,4.056970066585,0,0,0,0,0,-2.2148002602974,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83614657945187,0,0,0
"ERR1316078",0,-3.28393907865126,-0.210345031157505,5.68794933318492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.178202766862,3.84961234312324,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224758543107329,0,0,0,-3.12770770458389,0,0,0,0,0,0,0,0,0,0,0,-3.77275786139209,0,0,0,0,0,0,0,-2.89787595025177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17372237640042,0,-5.41734865556393,0,0,0,0,0,0,0,0,0,0,-5.019268379868,0,0,0,0,3.76499759747489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1316079",0,-3.04158610194534,-4.56671215687525,5.2681816641647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20948616673535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14562490088624,0,0,0,3.82694229940622,0,0,0,0,0,0,0,0,0,-0.22273085508896,0,0,0,-3.15946864198351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03046103838217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23221236968811,0,0,0,-2.23503563643312,0,-5.47236021283609,0,0,0,0,0,0,0,0,0,0,-5.24891248883586,0,0,0,0,3.87119527902921,0,0,0,0,3.86630523758353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1316080",0,-3.04854136749274,-0.162845126310982,5.28022853747294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23563790261151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26354667014644,3.91680127328064,0,0,0,3.87223843464985,0,0,0,0,0,0,0,0,0,-0.165408738052967,0,0,0,-3.2548983543297,0,0,0,0,0,0,0,0,0,0,0,-3.92057783799698,0,0,0,0,0,0,0,-2.69112758519843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.63764932317136,0,0,0,0,0,0,0,0,0,0,-4.66116970721382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1316095",0,-5.7155774133632,0,0.971952303940251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.45996423783265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60380315072298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50991934996012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75088448251369,0,-2.81517466730491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97587645120452,0,0,0,0,0,0,0,0,0,-4.87602555595291,0,-4.76467168946652,0,0,0,0,0,0,0,-2.84066094164364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.15436921053399,0,0,0,0,0,0,0,0,0,0,-4.92016907800323,0,0,0,0,0,0,0,0,0,0,-2.60798596347108,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51716419415838,0,0,0
"ERR1389625",0,-3.2127108400485,0,5.56457840499129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229782549174965,0,0,0,0,0,0,0,0,0,0,0,-2.32065524960663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.01949279917012,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04791655799677,0,0,0,0,0,0,0,-2.59187184585436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42112150463755,0,0,0,0,0,0,0,0,0,0,0,0,-5.27914633568087,0,-4.48925372372708,0,0,0,-2.2892359507711,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19350545732984,0,-2.67806457631343,0,0,0,0,0,0,0,0,-3.96507297724879,0,0,0,0,4.63854391212529,0,0,0
"ERR1389629",0,0,0,0,0,-2.1707202212103,0,0,0,-3.75979771215339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8535868048718,0,0,0,0,0,0,0,0,0,0,-2.85782265456418,0,0,0,0,0,0,-2.50429394892012,-2.16067685978437,0,0,0,-4.9425573298461,-2.3129171023487,0,0,0,0,-4.94989403672653,0,0,0,0,0,0,0,0,0,-2.55708252172164,0,-3.7424020998849,0,0,0,-4.33756435661694,0,0,0,0,0,0,0,0,0,0,4.00608993496294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.42899684676822,0,0,0,0,0,4.69487431756755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05232715929185,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28678572121587,0,0,0
"ERR1389637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.72319390467922,0,-1.59177660999374,0,0,0,0,0,0,0,0,-3.06975329705401,0,0,0,0,0,0,0,0,0,0,0,-2.58606179094516,-2.21532263686883,0,0,0,0,-5.31696867719962,0,0,0,0,0,0,0,0,0,-1.84922852223713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83705136221427,0,0,-1.4072548194102,0,0,0,0,0,0,2.75703796280891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20295775532022,0,0,0,0,0,0,0,0,0,0,-2.43743684641464,0,0,0,0,0,0,0,0,0,0,-2.63891270243845,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57073087736228,0,0,0
"ERR1389638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50824056669766,0,4.2715237414432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34440009912569,0,0,0,-3.02503174314373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23950867363358,0,0,-2.22130282689049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29402686442512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8474093551707,0,0,0,0,0,-2.70362270369695,0,0,0,3.97337108311222,0,0,0,0,0,0,0,0,0,0,0,-2.75256001740071,0,0,0,0,0,0,0,0,4.68281188729985,0,0,0,0,4.76757380102069,0,0,0
"ERR1389639",0,-3.31537538884143,0,5.74239861963677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8401059022898,0,0,0,0,0,-2.22307099071717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.62871652642593,0,0,0,0,3.85047190475462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.03556869046981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82776556793483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52570839419015,0,0,0,0,0,0,0,0,0,0,0,-2.40847940310209,0,0,0,0,0,0,0,0,0,0,0,0,-4.89783363555699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.17160869515599,0,-2.13924172493409,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70527535725713,0,0,0
"ERR1389645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87739275456098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.98379044423019,0,0,0,0,0,0,0,0,-3.18085573454309,-2.55644343310237,0,-4.67398917748908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.96238780115176,0,-4.42788991280911,0,0,0,-5.50940374377546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63576302006228,0,-5.13100618331709,0,0,0,0,0,-5.15626171029251,0,0,0,0,0,0,0,0,0,4.56527546745906,0,0,0,0,0,-3.02370691561442,0,0,0,0,0,0,0,0,-0.282625740397307,0,0,0,0,5.23721400504155,0,0,0
"ERR1389647",0,0,0,0,0,-2.52016820838019,0,0,4.32060524228801,4.36505938053432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72827261131035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.72550677968814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.12880571817347,0,0,0,0,0,0,0,-2.63871007086147,0,0,0,0,0,0,-4.9158696163765,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.41105470776002,0,0,0,0,0,0,0,0,0,0,0,0,-5.41925047088848,0,-4.57037990917574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619466750380589,0,-2.51501489692837,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35613358327253,0,0,0
"ERR1389649",0,-3.68104307880897,0,6.3757536373469,0,0,0,0,0,0,0,0,0,-1.99161664338618,0,0,0,0,0,0,0,0,3.44958121554464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15988666077167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.97692226160597,0,0,0,0,0,3.74103343504681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42412979971552,0,0,-1.83526071114172,0,0,0,0,-3.29890167165273,0,0,0,0,0,-3.01289188685492,0,0,0,0,0,0,0,0,0,0,0,0,-3.52728861295755,0,0,0,0,0,-3.17876479683244,-2.20872895146268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.21848182574478,0,0,0,0,0,0,0,0,0,0,-3.8256307640817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1389653",0,0,0,0,0,0,0,-2.20462688308651,3.95877781201744,0,0,0,0,0,-3.81852577323805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.18629957251927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61685268281934,0,0,0,0,-2.16986280264007,0,0,0,-2.28730697317242,0,0,0,0,0,0,0,0,0,0,-2.52632374887687,0,-5.51883274773837,0,0,0,0,0,-2.40602660394679,0,0,0,0,4.53252180256602,0,0,-3.7583126196264,0,4.37572108942263,0,0,0,3.96173189004121,0,-2.5128430048395,0,0,0,0,0,0,0,0,4.16736032239825,0,0,0,0,4.35237175582606,0,0,0
