,D003920
40518__305719,0.0564506322160494
143393__291644,0.3716350603100426
115979__28135_187145,-0.0
189722__168384_294710,-0.03237583572543152
33964__191295_588932,-0.5387702732156178
421767__47877_1661032,-0.0
1428__13690_56810,0.2456344464586793
293__1535_52787,-0.19480536183693406
39490__33035_1746653,0.011773742349450424
104663__1710_36745,-0.09022976501532966
1522__38986_871324,4.044066864194734e-06
29356__1472_184870,-0.0
254__1559_29355,-0.0998901225444859
511__328814_1844653,0.07194467203743456
1358__44749_329854,-0.08125190129172853
1010__41276_999468,0.2735774487724198
477666__28129_77095,-0.0
28130__76517_386414,0.09557496696040507
1613__118748,-0.0
157687__228604,-0.0
38286__38304_441500,-0.0
481743__1113741,-0.0
173480__239974,-0.0
180282__32013_80866,0.106167216789554
1311__287_34038,-0.09699821756829034
376806__671267,-0.2541706858907147
179995__69825_246787,0.0221386801413219
225991__290309,-0.3180967820165941
328814__1844653,-0.4130513599065632
287__34038,-0.38930249576148107
370979__490189,-0.0
39778__1303_43675,0.0969112311131526
28454__1113609,-0.0
38304__441500,-0.01173882447500825
166486__582_301301,0.00731708571231296
1582__817_487175,0.16358219095431425
44749__329854,-0.09477028392043092
41276__999468,0.5147580200087406
33035__1746653,-0.06484318872122917
78342__82135,0.032526206634199216
585__29461,-0.4455086829010063
76517__386414,0.2158852781818701
1710__36745,0.09141750956643167
38986__871324,0.18733410229016947
34087__196024,0.2271252777578777
1472__184870,0.08477364643572244
1559__29355,-0.05449738351871463
40216__28090_106648,-0.02407549882335741
245__405446,-0.0
53408__33038_328812,0.7591006756868848
13690__56810,-0.28698259121796416
83263__70775_76759,-7.896329564683972e-05
106654__471_48296,-0.4878386086132647
33029__187491,-0.0
28135__187145,-0.7350120092499945
36874__1859290,-0.20982811337068566
47877__1661032,-0.16076647812323705
28129__77095,-0.004296802455750696
60133__28132_470565,0.5737136089374939
589437__28137_185294,0.357224785282801
32013__80866,0.3897372603336888
1661050__301_316,-0.8974649049708491
1633__103892,0.13183763361444026
67269__285_83617,-0.20003295637311985
487698__1467_308892,-0.24460191897641306
147802__43131_52226,0.3196787698233444
28127__53363,-0.8287101682498593
39484__1687_40215,-0.4556025245985317
1408__102862,-0.23710789794720644
1535__52787,-0.426799097317051
191295__588932,0.8947614931605097
43770__28111_626932,0.12776397559615754
261299__239984_1148157,0.015872511530997918
69825__246787,-0.1054543095164258
38288__1223514,0.664154019145534
582__301301,0.07254741182258871
29370__28128_84030,0.3483883310938325
1121298__165179_351091,0.1854434192977552
817__487175,0.11563449821102165
1280__1487956,-0.7148567757309291
33038__328812,-0.06751682937312473
39486__840_1465754,0.8186884618331592
28111__626932,-0.3417813254480073
1670__588_1646377,0.3301489889653681
216947__39492_310297,-0.1469237281754119
43131__52226,-0.03703781376303332
36835__46506_239935,0.09861129084673116
1034636__1504_1735,-0.0235478968772468
28136__28125_228603,0.09793561642139846
729__29466,-0.4504702251027728
28118__820_28116,-0.2288485623498637
153721__317_29430,0.1055278383329742
79880__28901_216816,-0.03162648537149562
876__137732_387090,0.013546217972779129
165179__351091,-0.0563525263224053
1144673__122355_216778,0.4048525520256917
1584__410072_626933,-0.08080290587517291
28128__84030,-0.09988002463586138
137591__29348_41976,0.17412465143395958
40681__29552_626931,0.3277820697862573
183417__584_882211,0.17602025575635552
358742__35833_589436,-0.4790726469634734
840__1465754,-0.017277855368218645
1401__39497_40324,0.023401057495429832
35825__488_45851,0.011225740499839309
46506__239935,-0.17221909290276655
588__1646377,-0.5884104010021253
1512__1680_1685,-0.0062158490076993965
39492__310297,0.20803364491710905
341225__626930_626937,0.4823872091777662
471__48296,-0.925125479748424
1504__1735,0.6600709490081806
901__1510_204516,-0.06384460135511252
122355__216778,0.2560668254890313
317__29430,-0.7669863823551717
1260__100884,-1.084878590593787
137732__387090,0.3848026687748521
78346__169435_1161942,-0.047923939908129536
29348__41976,-0.2154433271443297
28901__216816,0.3699806887290727
29360__208479_397865,0.20986478723956964
70775__76759,-0.19204180066670887
35833__589436,0.29134008234763065
584__882211,0.2481672463449905
488__45851,-0.3147275546885177
28125__228603,0.9688365261191624
1510__204516,-0.08519892156498038
384638__187327_454154,0.06887603723302636
1254__28026_28117,-0.2030480264115163
820__28116,0.2553132599550243
28090__106648,-0.29370379979137023
28446__36847,0.41043583096339703
28132__470565,0.056775805742719225
39497__40324,1.1114631370175896
410072__626933,-0.5970555820411532
208479__397865,0.1803072929445648
291645__856_237258,-0.26027794788160274
46228__850_1515,0.22674480736040084
28091__1379_28037,0.40049187035952494
47770__59310,0.02500459315467393
29552__626931,-0.635739679640119
169435__1161942,0.3715857189247561
860__425941,0.4924071493342803
1681__562_1265,0.08582150002113283
626930__626937,-0.663138834485445
437898__818_821,-0.1256573782654174
1352__294935_454155,-0.04912709862132544
53412__658457,0.6898744673998242
28026__28117,0.31739354691156435
1597__40520_309120,0.07464970751787711
55197__46503_47678,0.09560344254104593
53440__28034_1463864,0.484588876367573
301__316,0.054662432143392836
187327__454154,0.2479665501680669
850__1515,0.21340088123034565
529__101564,-0.2544092520856441
243924__839_33043,1.317927199873103
37734__153151,0.5907488884957932
108980__310298_349096,0.6587810610696859
40519__39485_218538,-0.09448418230342076
1267__1264_1623,1.733355294614561
40520__309120,-0.06783215065463608
33034__907_536633,0.5051485800655806
818__821,0.05881968094271778
57706__101070,-1.4698788209580091
1687__40215,-0.8198049358738582
239984__1148157,0.9705264053326352
310298__349096,-0.3844334978705927
839__33043,0.005645413743797398
1382__37923_284042,-0.4106091707232351
852__1691,0.42620322971262986
46503__47678,-0.3110615791809959
39485__218538,-0.2727468649994465
168384__294710,-0.13768143076532752
1282__39489,0.6529725952425446
1467__308892,0.08964150077942316
1304__1598,-0.0
592978__1450648,-0.0
285__83617,0.9587539905201456
1264__1623,-0.9351206858247376
856__237258,0.366200008841144
562__1265,-1.1052250705581017
1379__28037,-0.7562094889148081
907__536633,-0.12731792418430538
163877__823_1755626,-0.28637335494043265
1680__1685,-0.15730097508636354
294__587753,1.2374769711815157
1590__187452,0.3730391886390492
36848__214856,-0.6366126192082314
1624__1902,0.8283322234700293
35785__251535,0.838913447984555
68188__659243_1463837,-0.0435219910333408
37923__284042,0.8162386587487523
1587__879_39494,0.3705477915924536
28034__1463864,0.5241107135675458
225195__64178_253245,-0.3856318260847595
294935__454155,0.052810904459485455
2358__652716_1113922,-0.2521656910129774
823__1755626,0.07602733886861725
1303__43675,1.2095470484994102
659243__1463837,0.6435871924153543
879__39494,-1.1173140768103405
652716__1113922,0.8464339955136472
28137__185294,-0.1722622103717864
64178__253245,-1.0406806342006707
