"","Part","BalanceID","Component","Group","d.group"
"6817","-1","1311__28118_1746653","1746653","1311__28118_1746653-1","p__Terrabacteria group"
"6866","-1","28446__1280_1282","1280","28446__1280_1282-1","p__Terrabacteria group"
"6867","-1","28446__1280_1282","1282","28446__1280_1282-1","p__Terrabacteria group"
"6939","1","28446__1280_1282","28446","28446__1280_12821","p__Terrabacteria group"
"7328","-1","310300__29461_137732","29461","310300__29461_137732-1","p__Proteobacteria"
"7438","-1","310300__29461_137732","137732","310300__29461_137732-1","p__Terrabacteria group"
"7499","1","310300__29461_137732","310300","310300__29461_1377321","p__FCB group"
"7689","-1","202611__28127_1844653","28127","202611__28127_1844653-1","p__FCB group"
"7844","1","202611__28127_1844653","202611","202611__28127_18446531","p__Terrabacteria group"
"7958","-1","202611__28127_1844653","1844653","202611__28127_1844653-1","p__Terrabacteria group"
"8002","-1","1379__1267_216935","1267","1379__1267_216935-1","p__Terrabacteria group"
"8011","1","1379__1267_216935","1379","1379__1267_2169351","p__Terrabacteria group"
"8230","-1","1379__1267_216935","216935","1379__1267_216935-1","p__Terrabacteria group"
"8377","-1","187452__1254_2741","1254","187452__1254_2741-1","p__Terrabacteria group"
"8433","-1","187452__1254_2741","2741","187452__1254_2741-1","p__Terrabacteria group"
"8596","1","187452__1254_2741","187452","187452__1254_27411","p__Terrabacteria group"
"8931","-1","108980__79880_871324","79880","108980__79880_871324-1","p__Terrabacteria group"
"8948","1","108980__79880_871324","108980","108980__79880_8713241","p__Proteobacteria"
"9068","-1","108980__79880_871324","871324","108980__79880_871324-1","p__FCB group"
"9182","-1","28091__1710_41976","1710","28091__1710_41976-1","p__Terrabacteria group"
"9198","1","28091__1710_41976","28091","28091__1710_419761","p__Proteobacteria"
"9271","-1","28091__1710_41976","41976","28091__1710_41976-1","p__FCB group"
"9643","-1","1144673__40216_216778","40216","1144673__40216_216778-1","p__Proteobacteria"
"9744","-1","1144673__40216_216778","216778","1144673__40216_216778-1","p__Proteobacteria"
"9834","1","1144673__40216_216778","1144673","1144673__40216_2167781","p__Proteobacteria"
"10089","-1","310514__136857_626932","136857","310514__136857_626932-1","p__Terrabacteria group"
"10153","1","310514__136857_626932","310514","310514__136857_6269321","p__FCB group"
"10199","-1","310514__136857_626932","626932","310514__136857_626932-1","p__FCB group"
"10507","1","225991__290309","225991","225991__2903091","p__Proteobacteria"
"10521","-1","225991__290309","290309","225991__290309-1","p__Proteobacteria"
"10920","1","370979__490189","370979","370979__4901891","p__FCB group"
"10946","-1","370979__490189","490189","370979__490189-1","p__FCB group"
"11011","-1","1034636__588_1670","588","1034636__588_1670-1","p__Proteobacteria"
"11070","-1","1034636__588_1670","1670","1034636__588_1670-1","p__Terrabacteria group"
"11345","1","1034636__588_1670","1034636","1034636__588_16701","p__Proteobacteria"
"11488","1","28454__1113609","28454","28454__11136091","p__FCB group"
"11725","-1","28454__1113609","1113609","28454__1113609-1","p__FCB group"
"11850","1","28090__271420","28090","28090__2714201","p__Proteobacteria"
"12034","-1","28090__271420","271420","28090__271420-1","p__Proteobacteria"
"12242","1","28135__477666","28135","28135__4776661","p__FCB group"
"12456","-1","28135__477666","477666","28135__477666-1","p__FCB group"
"12649","-1","70775__34038_1646377","34038","70775__34038_1646377-1","p__Proteobacteria"
"12715","1","70775__34038_1646377","70775","70775__34038_16463771","p__Proteobacteria"
"12878","-1","70775__34038_1646377","1646377","70775__34038_1646377-1","p__Proteobacteria"
"13140","1","184870__305719","184870","184870__3057191","p__Terrabacteria group"
"13179","-1","184870__305719","305719","184870__305719-1","p__FCB group"
"13419","1","38304__441500","38304","38304__4415001","p__Terrabacteria group"
"13588","-1","38304__441500","441500","38304__441500-1","p__Terrabacteria group"
"13818","1","41276__999468","41276","41276__9994681","p__Proteobacteria"
"13997","-1","41276__999468","999468","41276__999468-1","p__FCB group"
"14036","1","488__143393","488","488__1433931","p__Proteobacteria"
"14262","-1","488__143393","143393","488__143393-1","p__Terrabacteria group"
"14510","1","28126__671267","28126","28126__6712671","p__FCB group"
"14752","-1","28126__671267","671267","28126__671267-1","p__FCB group"
"14990","1","76517__386414","76517","76517__3864141","p__Proteobacteria"
"15094","-1","76517__386414","386414","76517__386414-1","p__FCB group"
"15226","-1","28137__1535_589437","1535","28137__1535_589437-1","p__Terrabacteria group"
"15276","1","28137__1535_589437","28137","28137__1535_5894371","p__FCB group"
"15502","-1","28137__1535_589437","589437","28137__1535_589437-1","p__FCB group"
"15737","1","53408__421767","53408","53408__4217671","p__Proteobacteria"
"15858","-1","53408__421767","421767","53408__421767-1","p__Terrabacteria group"
"16085","-1","1611423__40214_153721","40214","1611423__40214_153721-1","p__Proteobacteria"
"16160","-1","1611423__40214_153721","153721","1611423__40214_153721-1","p__FCB group"
"16288","1","1611423__40214_153721","1611423","1611423__40214_1537211","p__FCB group"
"16316","1","585__39497_40681","585","585__39497_406811","p__Proteobacteria"
"16462","-1","585__39497_40681","39497","585__39497_40681-1","p__Terrabacteria group"
"16470","-1","585__39497_40681","40681","585__39497_40681-1","p__Proteobacteria"
"16819","1","34087__196024","34087","34087__1960241","p__FCB group"
"16939","-1","34087__196024","196024","34087__196024-1","p__Proteobacteria"
"17195","-1","38986__33935_179995","33935","38986__33935_179995-1","p__Terrabacteria group"
"17210","1","38986__33935_179995","38986","38986__33935_1799951","p__Terrabacteria group"
"17305","-1","38986__33935_179995","179995","38986__33935_179995-1","p__Proteobacteria"
"17436","1","245__405446","245","245__4054461","p__FCB group"
"17751","-1","245__405446","405446","245__405446-1","p__Proteobacteria"
"17909","1","13690__88688_626931","13690","13690__88688_6269311","p__Proteobacteria"
"18035","-1","13690__88688_626931","88688","13690__88688_626931-1","p__Proteobacteria"
"18157","-1","13690__88688_626931","626931","13690__88688_626931-1","p__FCB group"
"18249","1","1467__28025","1467","1467__280251","p__Terrabacteria group"
"18289","-1","1467__28025","28025","1467__28025-1","p__Terrabacteria group"
"18851","1","243924__1453492","243924","243924__14534921","p__Proteobacteria"
"18935","-1","243924__1453492","1453492","243924__1453492-1","p__FCB group"
"18962","1","471__106654","471","471__1066541","p__Proteobacteria"
"19180","-1","471__106654","106654","471__106654-1","p__Proteobacteria"
"19460","1","33029__187491","33029","33029__1874911","p__Terrabacteria group"
"19588","-1","33029__187491","187491","33029__187491-1","p__Terrabacteria group"
"19987","1","239974__1661050","239974","239974__16610501","p__Terrabacteria group"
"20081","-1","239974__1661050","1661050","239974__1661050-1","p__Proteobacteria"
"20140","1","1401__290588","1401","1401__2905881","p__Terrabacteria group"
"20376","-1","1401__290588","290588","1401__290588-1","p__Terrabacteria group"
"20501","1","901__1506_28125","901","901__1506_281251","p__Proteobacteria"
"20526","-1","901__1506_28125","1506","901__1506_28125-1","p__Terrabacteria group"
"20573","-1","901__1506_28125","28125","901__1506_28125-1","p__FCB group"
"20866","-1","860__726_43675","726","860__726_43675-1","p__Proteobacteria"
"20877","1","860__726_43675","860","860__726_436751","p__Fusobacteria"
"21023","-1","860__726_43675","43675","860__726_43675-1","p__Terrabacteria group"
"21264","-1","36874__1260_1859290","1260","36874__1260_1859290-1","p__Terrabacteria group"
"21374","1","36874__1260_1859290","36874","36874__1260_18592901","p__FCB group"
"21603","-1","36874__1260_1859290","1859290","36874__1260_1859290-1","p__Terrabacteria group"
"21793","1","47877__1661032","47877","47877__16610321","p__Proteobacteria"
"21975","-1","47877__1661032","1661032","47877__1661032-1","p__Proteobacteria"
"22049","1","1547__56810","1547","1547__568101","p__Terrabacteria group"
"22184","-1","1547__56810","56810","1547__56810-1","p__Proteobacteria"
"22584","1","93064__351091_376804","93064","93064__351091_3768041","p__Proteobacteria"
"22667","-1","93064__351091_376804","351091","93064__351091_376804-1","p__Terrabacteria group"
"22670","-1","93064__351091_376804","376804","93064__351091_376804-1","p__FCB group"
"22769","1","840__29552_35825","840","840__29552_358251","p__FCB group"
"22869","-1","840__29552_35825","29552","840__29552_35825-1","p__Terrabacteria group"
"22884","-1","840__29552_35825","35825","840__29552_35825-1","p__Terrabacteria group"
"23128","-1","53412__316_454155","316","53412__316_454155-1","p__Proteobacteria"
"23318","1","53412__316_454155","53412","53412__316_4541551","p__Proteobacteria"
"23445","-1","53412__316_454155","454155","53412__316_454155-1","p__FCB group"
"23504","-1","80866__293_32013","293","80866__293_32013-1","p__Proteobacteria"
"23628","-1","80866__293_32013","32013","80866__293_32013-1","p__Proteobacteria"
"23714","1","80866__293_32013","80866","80866__293_320131","p__Proteobacteria"
"23986","1","28127__1844653","28127","28127__18446531","p__FCB group"
"24255","-1","28127__1844653","1844653","28127__1844653-1","p__Terrabacteria group"
"24462","1","67269__83617","67269","67269__836171","p__Terrabacteria group"
"24475","-1","67269__83617","83617","67269__83617-1","p__Proteobacteria"
"24646","-1","33031__470_582","470","33031__470_582-1","p__Proteobacteria"
"24652","-1","33031__470_582","582","33031__470_582-1","p__Proteobacteria"
"24767","1","33031__470_582","33031","33031__470_5821","p__Terrabacteria group"
"25183","-1","487698__40324_308892","40324","487698__40324_308892-1","p__Proteobacteria"
"25308","-1","487698__40324_308892","308892","487698__40324_308892-1","p__Terrabacteria group"
"25347","1","487698__40324_308892","487698","487698__40324_3088921","p__Proteobacteria"
"25432","1","1254__2741","1254","1254__27411","p__Terrabacteria group"
"25488","-1","1254__2741","2741","1254__2741-1","p__Terrabacteria group"
"25790","-1","1408__584_102862","584","1408__584_102862-1","p__Proteobacteria"
"25827","1","1408__584_102862","1408","1408__584_1028621","p__Terrabacteria group"
"25998","-1","1408__584_102862","102862","1408__584_102862-1","p__Proteobacteria"
"26257","1","28118__1746653","28118","28118__17466531","p__FCB group"
"26525","-1","28118__1746653","1746653","28118__1746653-1","p__Terrabacteria group"
"26656","1","29430__202956","29430","29430__2029561","p__Proteobacteria"
"26795","-1","29430__202956","202956","29430__202956-1","p__Proteobacteria"
"27036","1","29461__137732","29461","29461__1377321","p__Proteobacteria"
"27146","-1","29461__137732","137732","29461__137732-1","p__Terrabacteria group"
"27594","1","351091__376804","351091","351091__3768041","p__Terrabacteria group"
"27597","-1","351091__376804","376804","351091__376804-1","p__FCB group"
"27753","1","1710__41976","1710","1710__419761","p__Terrabacteria group"
"27842","-1","1710__41976","41976","1710__41976-1","p__FCB group"
"28070","-1","1487956__818_52787","818","1487956__818_52787-1","p__FCB group"
"28242","-1","1487956__818_52787","52787","1487956__818_52787-1","p__Terrabacteria group"
"28415","1","1487956__818_52787","1487956","1487956__818_527871","p__Terrabacteria group"
"28635","1","76759__83263","76759","76759__832631","p__Proteobacteria"
"28643","-1","76759__83263","83263","76759__83263-1","p__Proteobacteria"
"28863","1","1504__39489","1504","1504__394891","p__Terrabacteria group"
"28965","-1","1504__39489","39489","1504__39489-1","p__Terrabacteria group"
"29187","1","285__191295","285","285__1912951","p__Proteobacteria"
"29444","-1","285__191295","191295","285__191295-1","p__Proteobacteria"
"29756","1","48296__487316","48296","48296__4873161","p__Proteobacteria"
"29894","-1","48296__487316","487316","48296__487316-1","p__Proteobacteria"
"30109","1","40216__216778","40216","40216__2167781","p__Proteobacteria"
"30210","-1","40216__216778","216778","40216__216778-1","p__Proteobacteria"
"30592","1","216947__423605","216947","216947__4236051","p__Terrabacteria group"
"30640","-1","216947__423605","423605","216947__423605-1","p__Elusimicrobia"
"30852","1","38288__1223514","38288","38288__12235141","p__Terrabacteria group"
"31061","-1","38288__1223514","1223514","38288__1223514-1","p__Terrabacteria group"
"31079","-1","28132__199_39778","199","28132__199_39778-1","p__Proteobacteria"
"31191","1","28132__199_39778","28132","28132__199_397781","p__FCB group"
"31244","-1","28132__199_39778","39778","28132__199_39778-1","p__Terrabacteria group"
"31652","1","52226__626930_1148157","52226","52226__626930_11481571","p__Terrabacteria group"
"31800","-1","52226__626930_1148157","626930","52226__626930_1148157-1","p__FCB group"
"31817","-1","52226__626930_1148157","1148157","52226__626930_1148157-1","p__Proteobacteria"
"31880","1","1280__1282","1280","1280__12821","p__Terrabacteria group"
"31881","-1","1280__1282","1282","1280__1282-1","p__Terrabacteria group"
"32303","1","1727__191493","1727","1727__1914931","p__Terrabacteria group"
"32477","-1","1727__191493","191493","1727__191493-1","p__Terrabacteria group"
"32637","1","1267__216935","1267","1267__2169351","p__Terrabacteria group"
"32865","-1","1267__216935","216935","1267__216935-1","p__Terrabacteria group"
"33187","1","79880__871324","79880","79880__8713241","p__Terrabacteria group"
"33324","-1","79880__871324","871324","79880__871324-1","p__FCB group"
"33376","1","818__52787","818","818__527871","p__FCB group"
"33548","-1","818__52787","52787","818__52787-1","p__Terrabacteria group"
"33767","1","905__237258_328814","905","905__237258_3288141","p__Terrabacteria group"
"34008","-1","905__237258_328814","237258","905__237258_328814-1","p__FCB group"
"34033","-1","905__237258_328814","328814","905__237258_328814-1","p__FCB group"
"34244","1","33034__1827099","33034","33034__18270991","p__Terrabacteria group"
"34487","-1","33034__1827099","1827099","33034__1827099-1","p__Terrabacteria group"
"34562","1","1590__483012","1590","1590__4830121","p__Terrabacteria group"
"34819","-1","1590__483012","483012","1590__483012-1","p__Terrabacteria group"
"35008","1","33935__179995","33935","33935__1799951","p__Terrabacteria group"
"35118","-1","33935__179995","179995","33935__179995-1","p__Proteobacteria"
"35370","1","29360__84030","29360","29360__840301","p__Terrabacteria group"
"35467","-1","29360__84030","84030","29360__84030-1","p__Terrabacteria group"
"35841","1","79883__84032","79883","79883__840321","p__Terrabacteria group"
"35847","-1","79883__84032","84032","79883__84032-1","p__Terrabacteria group"
"36150","1","35833__208479_358742","35833","35833__208479_3587421","p__Proteobacteria"
"36272","-1","35833__208479_358742","208479","35833__208479_358742-1","p__Terrabacteria group"
"36312","-1","35833__208479_358742","358742","35833__208479_358742-1","p__Terrabacteria group"
"36619","1","136857__626932","136857","136857__6269321","p__Terrabacteria group"
"36729","-1","136857__626932","626932","136857__626932-1","p__FCB group"
"36905","1","34038__1646377","34038","34038__16463771","p__Proteobacteria"
"37134","-1","34038__1646377","1646377","34038__1646377-1","p__Proteobacteria"
"37193","1","1358__1515_46228","1358","1358__1515_462281","p__Terrabacteria group"
"37205","-1","1358__1515_46228","1515","1358__1515_46228-1","p__Terrabacteria group"
"37326","-1","1358__1515_46228","46228","1358__1515_46228-1","p__Terrabacteria group"
"37743","1","88688__626931","88688","88688__6269311","p__Proteobacteria"
"37865","-1","88688__626931","626931","88688__626931-1","p__FCB group"
"38065","1","39497__40681","39497","39497__406811","p__Terrabacteria group"
"38073","-1","39497__40681","40681","39497__40681-1","p__Proteobacteria"
"38340","1","1510__29348_341225","1510","1510__29348_3412251","p__Terrabacteria group"
"38399","-1","1510__29348_341225","29348","1510__29348_341225-1","p__Terrabacteria group"
"38583","-1","1510__29348_341225","341225","1510__29348_341225-1","p__Terrabacteria group"
"38667","1","316__454155","316","316__4541551","p__Proteobacteria"
"38984","-1","316__454155","454155","316__454155-1","p__FCB group"
"39165","1","29466__228604","29466","29466__2286041","p__Terrabacteria group"
"39313","-1","29466__228604","228604","29466__228604-1","p__FCB group"
"39436","1","588__1670","588","588__16701","p__Proteobacteria"
"39495","-1","588__1670","1670","588__1670-1","p__Terrabacteria group"
"39932","1","33039__387661","33039","33039__3876611","p__Terrabacteria group"
"40110","-1","33039__387661","387661","33039__387661-1","p__FCB group"
"40284","1","28128__53363","28128","28128__533631","p__FCB group"
"40371","-1","28128__53363","53363","28128__53363-1","p__Terrabacteria group"
"40574","1","726__43675","726","726__436751","p__Proteobacteria"
"40731","-1","726__43675","43675","726__43675-1","p__Terrabacteria group"
"41017","-1","633701__1691_28026","1691","633701__1691_28026-1","p__Terrabacteria group"
"41030","-1","633701__1691_28026","28026","633701__1691_28026-1","p__Terrabacteria group"
"41280","1","633701__1691_28026","633701","633701__1691_280261","p__FCB group"
"41597","-1","328812__284042_387090","284042","328812__284042_387090-1","p__Terrabacteria group"
"41611","1","328812__284042_387090","328812","328812__284042_3870901","p__FCB group"
"41625","-1","328812__284042_387090","387090","328812__284042_387090-1","p__FCB group"
"41708","1","584__102862","584","584__1028621","p__Proteobacteria"
"41916","-1","584__102862","102862","584__102862-1","p__Proteobacteria"
"42236","1","40214__153721","40214","40214__1537211","p__Proteobacteria"
"42311","-1","40214__153721","153721","40214__153721-1","p__FCB group"
"42539","-1","309120__1902_218538","1902","309120__1902_218538-1","p__Terrabacteria group"
"42721","-1","309120__1902_218538","218538","309120__1902_218538-1","p__Terrabacteria group"
"42743","1","309120__1902_218538","309120","309120__1902_2185381","p__Terrabacteria group"
"42867","1","1260__1859290","1260","1260__18592901","p__Terrabacteria group"
"43206","-1","1260__1859290","1859290","1260__1859290-1","p__Terrabacteria group"
"43211","-1","410072__287_251535","287","410072__287_251535-1","p__Proteobacteria"
"43488","-1","410072__287_251535","251535","410072__287_251535-1","p__Proteobacteria"
"43524","1","410072__287_251535","410072","410072__287_2515351","p__Terrabacteria group"
"43596","1","470__582","470","470__5821","p__Proteobacteria"
"43602","-1","470__582","582","470__582-1","p__Proteobacteria"
"43970","1","293__32013","293","293__320131","p__Proteobacteria"
"44094","-1","293__32013","32013","293__32013-1","p__Proteobacteria"
"44419","1","1623__138595","1623","1623__1385951","p__Terrabacteria group"
"44581","-1","1623__138595","138595","1623__138595-1","p__Terrabacteria group"
"44723","1","199__39778","199","199__397781","p__Proteobacteria"
"44888","-1","199__39778","39778","199__39778-1","p__Terrabacteria group"
"45129","1","839__77095_589436","839","839__77095_5894361","p__FCB group"
"45312","-1","839__77095_589436","77095","839__77095_589436-1","p__FCB group"
"45442","-1","839__77095_589436","589436","839__77095_589436-1","p__FCB group"
"45609","1","29552__35825","29552","29552__358251","p__Terrabacteria group"
"45624","-1","29552__35825","35825","29552__35825-1","p__Terrabacteria group"
"45997","-1","291644__33043_1755626","33043","291644__33043_1755626-1","p__Terrabacteria group"
"46149","1","291644__33043_1755626","291644","291644__33043_17556261","p__FCB group"
"46234","-1","291644__33043_1755626","1755626","291644__33043_1755626-1","p__Terrabacteria group"
"46407","1","40324__308892","40324","40324__3088921","p__Proteobacteria"
"46532","-1","40324__308892","308892","40324__308892-1","p__Terrabacteria group"
"46799","1","45254__166486","45254","45254__1664861","p__FCB group"
"46864","-1","45254__166486","166486","45254__166486-1","p__Terrabacteria group"
"47068","-1","39484__1584_1630","1584","39484__1584_1630-1","p__Terrabacteria group"
"47073","-1","39484__1584_1630","1630","39484__1584_1630-1","p__Terrabacteria group"
"47154","1","39484__1584_1630","39484","39484__1584_16301","p__Terrabacteria group"
"47524","-1","214856__36848_169435","36848","214856__36848_169435-1","p__Terrabacteria group"
"47623","-1","214856__36848_169435","169435","214856__36848_169435-1","p__Terrabacteria group"
"47643","1","214856__36848_169435","214856","214856__36848_1694351","p__FCB group"
"48097","1","626930__1148157","626930","626930__11481571","p__FCB group"
"48114","-1","626930__1148157","1148157","626930__1148157-1","p__Proteobacteria"
"48410","1","237258__328814","237258","237258__3288141","p__FCB group"
"48435","-1","237258__328814","328814","237258__328814-1","p__FCB group"
"48522","1","317__122355_1463864","317","317__122355_14638641","p__Proteobacteria"
"48746","-1","317__122355_1463864","122355","317__122355_1463864-1","p__Proteobacteria"
"48878","-1","317__122355_1463864","1463864","317__122355_1463864-1","p__Terrabacteria group"
"49091","1","53440__189722","53440","53440__1897221","p__Terrabacteria group"
"49151","-1","53440__189722","189722","53440__189722-1","p__FCB group"
"49482","1","78342__82135","78342","78342__821351","p__Terrabacteria group"
"49487","-1","78342__82135","82135","78342__82135-1","p__Terrabacteria group"
"49933","1","261299__574375","261299","261299__5743751","p__Terrabacteria group"
"49987","-1","261299__574375","574375","261299__574375-1","p__Terrabacteria group"
"50119","1","1902__218538","1902","1902__2185381","p__Terrabacteria group"
"50301","-1","1902__218538","218538","1902__218538-1","p__Terrabacteria group"
"50429","1","729__60133","729","729__601331","p__Proteobacteria"
"50612","-1","729__60133","60133","729__60133-1","p__FCB group"
"50834","1","1308__118748","1308","1308__1187481","p__Terrabacteria group"
"51019","-1","1308__118748","118748","1308__118748-1","p__Terrabacteria group"
"51451","1","284042__387090","284042","284042__3870901","p__Terrabacteria group"
"51479","-1","284042__387090","387090","284042__387090-1","p__FCB group"
"51629","1","1691__28026","1691","1691__280261","p__Terrabacteria group"
"51642","-1","1691__28026","28026","1691__28026-1","p__Terrabacteria group"
"52061","1","33043__1755626","33043","33043__17556261","p__Terrabacteria group"
"52298","-1","33043__1755626","1755626","33043__1755626-1","p__Terrabacteria group"
"52513","1","77095__589436","77095","77095__5894361","p__FCB group"
"52643","-1","77095__589436","589436","77095__589436-1","p__FCB group"
"52686","1","287__251535","287","287__2515351","p__Proteobacteria"
"52963","-1","287__251535","251535","287__251535-1","p__Proteobacteria"
"53086","-1","40518__821_28116","821","40518__821_28116-1","p__FCB group"
"53164","-1","40518__821_28116","28116","40518__821_28116-1","p__FCB group"
"53230","1","40518__821_28116","40518","40518__821_281161","p__Terrabacteria group"
"53480","-1","1465754__1264_69825","1264","1465754__1264_69825-1","p__Terrabacteria group"
"53646","-1","1465754__1264_69825","69825","1465754__1264_69825-1","p__Terrabacteria group"
"53807","1","1465754__1264_69825","1465754","1465754__1264_698251","p__FCB group"
"54121","1","329854__452084","329854","329854__4520841","p__FCB group"
"54142","-1","329854__452084","452084","329854__452084-1","p__FCB group"
"54263","1","1535__589437","1535","1535__5894371","p__Terrabacteria group"
"54539","-1","1535__589437","589437","1535__589437-1","p__FCB group"
"54669","-1","44749__2139_45851","2139","44749__2139_45851-1","p__Terrabacteria group"
"54756","1","44749__2139_45851","44749","44749__2139_458511","p__Terrabacteria group"
"54759","-1","44749__2139_45851","45851","44749__2139_45851-1","p__Terrabacteria group"
"54962","1","294__39492_882211","294","294__39492_8822111","p__Proteobacteria"
"55118","-1","294__39492_882211","39492","294__39492_882211-1","p__Terrabacteria group"
"55307","-1","294__39492_882211","882211","294__39492_882211-1","p__Proteobacteria"
"55568","1","122355__1463864","122355","122355__14638641","p__Proteobacteria"
"55700","-1","122355__1463864","1463864","122355__1463864-1","p__Terrabacteria group"
"55957","1","163202__310297_310298","163202","163202__310297_3102981","p__Terrabacteria group"
"56009","-1","163202__310297_310298","310297","163202__310297_310298-1","p__FCB group"
"56010","-1","163202__310297_310298","310298","163202__310297_310298-1","p__FCB group"
"56195","1","28111__47879","28111","28111__478791","p__FCB group"
"56283","-1","28111__47879","47879","28111__47879-1","p__Proteobacteria"
"56591","1","29348__341225","29348","29348__3412251","p__Terrabacteria group"
"56775","-1","29348__341225","341225","29348__341225-1","p__Terrabacteria group"
"56913","1","1515__46228","1515","1515__462281","p__Terrabacteria group"
"57034","-1","1515__46228","46228","1515__46228-1","p__Terrabacteria group"
"57388","-1","1463837__39485_301301","39485","1463837__39485_301301-1","p__Terrabacteria group"
"57521","-1","1463837__39485_301301","301301","1463837__39485_301301-1","p__Terrabacteria group"
"57594","1","1463837__39485_301301","1463837","1463837__39485_3013011","p__Terrabacteria group"
"57631","-1","29355__817_487175","817","29355__817_487175-1","p__FCB group"
"57729","1","29355__817_487175","29355","29355__817_4871751","p__Terrabacteria group"
"57939","-1","29355__817_487175","487175","29355__817_487175-1","p__Proteobacteria"
"58065","1","1633__40520_216816","1633","1633__40520_2168161","p__Terrabacteria group"
"58159","-1","1633__40520_216816","40520","1633__40520_216816-1","p__Terrabacteria group"
"58257","-1","1633__40520_216816","216816","1633__40520_216816-1","p__Terrabacteria group"
"58522","1","39029__165179_187327","39029","39029__165179_1873271","p__Terrabacteria group"
"58612","-1","39029__165179_187327","165179","39029__165179_187327-1","p__FCB group"
