,D013964
28116__1623_218538,-0.35385614147492217
33043__69825,0.14981337626214292
40519__1624_84031,0.190396552610934
1680__166486_301301,-0.2535219883789336
28117__46503_74426,-0.07081942478189822
216816__341225,-0.05031617506652095
1623__218538,-0.12842667064794386
39485__1559_1681,-0.021664076499847692
33987__239935_626937,0.0
1559__1681,0.0
46503__74426,0.4542438553837402
166486__301301,-0.05337960801317231
328813__817_204516,-0.06246054003855823
179995__33038_52226,0.0
261299__574375,-0.06349812202408671
823__40518_349096,0.0
208479__328812,-0.09976516546174943
1264__190721,0.42905935610597795
239935__626937,0.0
1352__329854,0.0
1624__84031,0.06035640017505588
1328__28135,0.0
573__907,0.2946299178643097
36835__180282,0.3789701365444265
729__88431,-0.13497801410596547
46228__46506_84026,-0.3107725582613481
536633__39491_40520,0.499745122824696
39484__820_821,-0.6316264933744468
29348__187327,0.4328997445067104
817__204516,0.2517077218718479
47678__84030,0.48787698677838
40518__349096,0.4884104954253998
33038__52226,-0.5548405640505795
1755626__351091_357276,0.243690282070112
46506__84026,-0.5233090358351085
387090__1366_310297,0.12472690609397295
39491__40520,0.0
371601__1365_310298,-0.2430296652847995
351091__357276,0.6174028390250665
820__821,0.4667847248659429
28111__39488_165179,-0.18876959924486456
1366__310297,0.4391876981976092
1365__310298,0.6139869906701467
39488__165179,0.8695905419776118
