"","Part","BalanceID","Component","Group","d.group"
"1665","-1","210__901_83868","901","210__901_83868-1","p__Proteobacteria"
"1705","-1","210__901_83868","83868","210__901_83868-1","p__Euryarchaeota"
"1773","1","28118__33043_357276","28118","28118__33043_3572761","p__FCB group"
"1778","-1","28118__33043_357276","33043","28118__33043_357276-1","p__Terrabacteria group"
"1824","-1","28118__33043_357276","357276","28118__33043_357276-1","p__FCB group"
"1875","1","39778__1755626","39778","39778__17556261","p__Terrabacteria group"
"1932","-1","39778__1755626","1755626","39778__1755626-1","p__Terrabacteria group"
"1952","-1","28125__2173_762210","2173","28125__2173_762210-1","p__Euryarchaeota"
"1958","1","28125__2173_762210","28125","28125__2173_7622101","p__FCB group"
"2021","-1","28125__2173_762210","762210","28125__2173_762210-1","p__Terrabacteria group"
"2087","1","239935__397865","239935","239935__3978651","p__PVC group"
"2104","-1","239935__397865","397865","239935__397865-1","p__FCB group"
"2138","-1","29375__28111_39485","28111","29375__28111_39485-1","p__FCB group"
"2143","1","29375__28111_39485","29375","29375__28111_394851","p__Terrabacteria group"
"2148","-1","29375__28111_39485","39485","29375__28111_39485-1","p__Terrabacteria group"
"2244","1","40518__218538","40518","40518__2185381","p__Terrabacteria group"
"2270","-1","40518__218538","218538","40518__218538-1","p__Terrabacteria group"
"2304","-1","310297__818_28117","818","310297__818_28117-1","p__FCB group"
"2324","-1","310297__818_28117","28117","310297__818_28117-1","p__FCB group"
"2368","1","310297__818_28117","310297","310297__818_281171","p__FCB group"
"2407","1","1559__328813","1559","1559__3288131","p__Terrabacteria group"
"2463","-1","1559__328813","328813","1559__328813-1","p__FCB group"
"2513","1","29552__39029_454154","29552","29552__39029_4541541","p__Terrabacteria group"
"2515","-1","29552__39029_454154","39029","29552__39029_454154-1","p__Terrabacteria group"
"2566","-1","29552__39029_454154","454154","29552__39029_454154-1","p__FCB group"
"2604","1","29466__47678","29466","29466__476781","p__Terrabacteria group"
"2618","-1","29466__47678","47678","29466__47678-1","p__FCB group"
"2677","1","901__83868","901","901__838681","p__Proteobacteria"
"2717","-1","901__83868","83868","901__83868-1","p__Euryarchaeota"
"2812","1","97478__626937","97478","97478__6269371","p__Terrabacteria group"
"2847","-1","97478__626937","626937","97478__626937-1","p__Terrabacteria group"
"2917","1","288965__310298_1161942","288965","288965__310298_11619421","p__Terrabacteria group"
"2921","-1","288965__310298_1161942","310298","288965__310298_1161942-1","p__FCB group"
"2942","-1","288965__310298_1161942","1161942","288965__310298_1161942-1","p__Terrabacteria group"
"2989","1","69825__187327","69825","69825__1873271","p__Terrabacteria group"
"3003","-1","69825__187327","187327","69825__187327-1","p__Terrabacteria group"
"3108","1","328814__626932","328814","328814__6269321","p__FCB group"
"3122","-1","328814__626932","626932","328814__626932-1","p__FCB group"
"3167","1","45851__633701","45851","45851__6337011","p__Terrabacteria group"
"3216","-1","45851__633701","633701","45851__633701-1","p__FCB group"
"3242","1","28111__39485","28111","28111__394851","p__FCB group"
"3252","-1","28111__39485","39485","28111__39485-1","p__Terrabacteria group"
"3316","1","818__28117","818","818__281171","p__FCB group"
"3336","-1","818__28117","28117","818__28117-1","p__FCB group"
"3450","1","70775__626930","70775","70775__6269301","p__Proteobacteria"
"3489","-1","70775__626930","626930","70775__626930-1","p__FCB group"
"3513","1","1630__214856","1630","1630__2148561","p__Terrabacteria group"
"3557","-1","1630__214856","214856","1630__214856-1","p__FCB group"
"3632","-1","301301__52226_74426","52226","301301__52226_74426-1","p__Terrabacteria group"
"3635","-1","301301__52226_74426","74426","301301__52226_74426-1","p__Terrabacteria group"
"3654","1","301301__52226_74426","301301","301301__52226_744261","p__Terrabacteria group"
"3713","1","39492__309120","39492","39492__3091201","p__Terrabacteria group"
"3747","-1","39492__309120","309120","39492__309120-1","p__Terrabacteria group"
"3792","1","2173__762210","2173","2173__7622101","p__Euryarchaeota"
"3861","-1","2173__762210","762210","2173__762210-1","p__Terrabacteria group"
"3869","-1","831__820_328812","820","831__820_328812-1","p__FCB group"
"3871","1","831__820_328812","831","831__820_3288121","p__Terrabacteria group"
"3934","-1","831__820_328812","328812","831__820_328812-1","p__FCB group"
"4034","1","387090__1465754","387090","387090__14657541","p__FCB group"
"4047","-1","387090__1465754","1465754","387090__1465754-1","p__FCB group"
"4078","1","33043__357276","33043","33043__3572761","p__Terrabacteria group"
"4124","-1","33043__357276","357276","33043__357276-1","p__FCB group"
"4183","-1","122355__52133_487175","52133","122355__52133_487175-1","p__Proteobacteria"
"4193","1","122355__52133_487175","122355","122355__52133_4871751","p__Proteobacteria"
"4223","-1","122355__52133_487175","487175","122355__52133_487175-1","p__Proteobacteria"
"4290","1","179995__423605","179995","179995__4236051","p__Proteobacteria"
"4313","-1","179995__423605","423605","179995__423605-1","p__Elusimicrobia"
"4367","1","52133__487175","52133","52133__4871751","p__Proteobacteria"
"4407","-1","52133__487175","487175","52133__487175-1","p__Proteobacteria"
"4485","1","310298__1161942","310298","310298__11619421","p__FCB group"
"4506","-1","310298__1161942","1161942","310298__1161942-1","p__Terrabacteria group"
"4513","1","820__328812","820","820__3288121","p__FCB group"
"4578","-1","820__328812","328812","820__328812-1","p__FCB group"
"4631","1","39029__454154","39029","39029__4541541","p__Terrabacteria group"
"4682","-1","39029__454154","454154","39029__454154-1","p__FCB group"
"4694","1","562__329854","562","562__3298541","p__Proteobacteria"
"4765","-1","562__329854","329854","562__329854-1","p__FCB group"
"4828","1","52226__74426","52226","52226__744261","p__Terrabacteria group"
"4831","-1","52226__74426","74426","52226__74426-1","p__Terrabacteria group"
