"","BalanceID","SampleValue","Index","LineWidth","n.group","Group"
"1","122355__52133_487175",0,"1",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"2","122355__52133_487175",0,"2",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"3","122355__52133_487175",0,"3",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"4","122355__52133_487175",0,"4",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"5","122355__52133_487175",0,"5",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"6","122355__52133_487175",0,"6",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"7","122355__52133_487175",0,"7",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"8","122355__52133_487175",0,"8",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"9","122355__52133_487175",0,"9",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"10","122355__52133_487175",0,"10",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"11","122355__52133_487175",-2.59586740796651,"11",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"12","122355__52133_487175",0,"12",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"13","122355__52133_487175",0,"13",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"14","122355__52133_487175",0,"14",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"15","122355__52133_487175",0,"15",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"16","122355__52133_487175",0,"16",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"17","122355__52133_487175",0,"17",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"18","122355__52133_487175",0,"18",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"19","122355__52133_487175",0,"19",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"20","122355__52133_487175",0,"20",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"21","122355__52133_487175",0,"21",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"22","122355__52133_487175",-2.31636357402526,"22",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"23","122355__52133_487175",-2.54766764585004,"23",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"24","122355__52133_487175",0,"24",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"25","122355__52133_487175",0,"25",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"26","122355__52133_487175",0,"26",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"27","122355__52133_487175",-2.08828298722465,"27",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"28","122355__52133_487175",0,"28",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"29","122355__52133_487175",0,"29",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"30","122355__52133_487175",0,"30",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"31","122355__52133_487175",0,"31",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"32","122355__52133_487175",0,"32",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"33","122355__52133_487175",0,"33",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"34","122355__52133_487175",2.13193583476087,"34",0.00324022065547421,"D006262","122355__52133_487175 D006262"
"35","122355__52133_487175",0,"35",0.00324022065547421,"D006262","122355__52133_487175 D006262"
"36","122355__52133_487175",0,"36",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"37","122355__52133_487175",0,"37",0.00324022065547421,"D006262","122355__52133_487175 D006262"
"38","122355__52133_487175",0,"38",0.00324022065547421,"D006262","122355__52133_487175 D006262"
"39","122355__52133_487175",0,"39",0.00324022065547421,"D006262","122355__52133_487175 D006262"
"40","122355__52133_487175",0,"40",0.00324022065547421,"D006262","122355__52133_487175 D006262"
"41","122355__52133_487175",0,"41",0.00324022065547421,"D006262","122355__52133_487175 D006262"
"42","122355__52133_487175",0,"42",0.00324022065547421,"D006262","122355__52133_487175 D006262"
"43","122355__52133_487175",0,"43",0.00324022065547421,"D006262","122355__52133_487175 D006262"
"44","122355__52133_487175",0,"44",0.00324022065547421,"D006262","122355__52133_487175 D006262"
"45","122355__52133_487175",0,"45",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"46","122355__52133_487175",0,"46",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"47","122355__52133_487175",0,"47",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"48","122355__52133_487175",0,"48",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"49","122355__52133_487175",0,"49",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"50","122355__52133_487175",0,"50",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"51","122355__52133_487175",-2.45524346592314,"51",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"52","122355__52133_487175",0,"52",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"53","122355__52133_487175",0,"53",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"54","122355__52133_487175",0,"54",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"55","122355__52133_487175",0,"55",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"56","122355__52133_487175",0,"56",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"57","122355__52133_487175",0,"57",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"58","122355__52133_487175",0,"58",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"59","122355__52133_487175",0,"59",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"60","122355__52133_487175",0,"60",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"61","122355__52133_487175",0,"61",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"62","122355__52133_487175",0,"62",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"63","122355__52133_487175",0,"63",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"64","122355__52133_487175",0,"64",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"65","122355__52133_487175",-2.66866215953035,"65",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"66","122355__52133_487175",0,"66",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"67","122355__52133_487175",0,"67",0.00324022065547421,"D006262","122355__52133_487175 D006262"
"68","122355__52133_487175",0,"68",0.00324022065547421,"D006262","122355__52133_487175 D006262"
"69","122355__52133_487175",0,"69",0.00324022065547421,"D006262","122355__52133_487175 D006262"
"70","122355__52133_487175",0,"70",0.00324022065547421,"D006262","122355__52133_487175 D006262"
"71","122355__52133_487175",0,"71",0.00324022065547421,"D006262","122355__52133_487175 D006262"
"72","122355__52133_487175",0,"72",0.00324022065547421,"D006262","122355__52133_487175 D006262"
"73","122355__52133_487175",0,"73",0.00324022065547421,"D006262","122355__52133_487175 D006262"
"74","122355__52133_487175",0,"74",0.00324022065547421,"D006262","122355__52133_487175 D006262"
"75","122355__52133_487175",0,"75",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"76","122355__52133_487175",0,"76",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"77","122355__52133_487175",0,"77",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"78","122355__52133_487175",0,"78",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"79","122355__52133_487175",0,"79",0.00324022065547421,"D037841","122355__52133_487175 D037841"
"80","1304__39778_1755626",-2.56361879569536,"1",0.0113117582991006,"D037841","1304__39778_1755626 D037841"
"81","1304__39778_1755626",-2.70238621223503,"2",0.0113117582991006,"D037841","1304__39778_1755626 D037841"
"82","1304__39778_1755626",-2.69737344046195,"3",0.0113117582991006,"D037841","1304__39778_1755626 D037841"
