"","Part","BalanceID","Component","Group","d.group"
"2024","-1","33039__39484","39484","33039__39484-1","p__Terrabacteria group"
"2084","1","1265__28111","1265","1265__281111","p__Terrabacteria group"
"2096","-1","1265__28111","28111","1265__28111-1","p__FCB group"
"2188","1","36745__46228","36745","36745__462281","p__Terrabacteria group"
"2198","-1","36745__46228","46228","36745__46228-1","p__Terrabacteria group"
"2275","1","39488__78448","39488","39488__784481","p__Terrabacteria group"
"2288","-1","39488__78448","78448","39488__78448-1","p__Terrabacteria group"
"2370","1","78345__356829","78345","78345__3568291","p__Terrabacteria group"
"2394","-1","78345__356829","356829","78345__356829-1","p__Terrabacteria group"
"2471","1","310297__387661","310297","310297__3876611","p__FCB group"
"2480","-1","310297__387661","387661","310297__387661-1","p__FCB group"
"2531","1","46503__310298","46503","46503__3102981","p__FCB group"
"2555","-1","46503__310298","310298","46503__310298-1","p__FCB group"
"2598","1","29347__328813_1755626","29347","29347__328813_17556261","p__Terrabacteria group"
"2640","-1","29347__328813_1755626","328813","29347__328813_1755626-1","p__FCB group"
"2656","-1","29347__328813_1755626","1755626","29347__328813_1755626-1","p__Terrabacteria group"
"2667","1","1352__943673","1352","1352__9436731","p__Terrabacteria group"
"2737","-1","1352__943673","943673","1352__943673-1","p__Terrabacteria group"
"2800","1","246787__349096","246787","246787__3490961","p__FCB group"
"2808","-1","246787__349096","349096","246787__349096-1","p__Terrabacteria group"
"2898","1","487175__536633","487175","487175__5366331","p__Proteobacteria"
"2899","-1","487175__536633","536633","487175__536633-1","p__Terrabacteria group"
"2941","1","39492__74426","39492","39492__744261","p__Terrabacteria group"
"2949","-1","39492__74426","74426","39492__74426-1","p__Terrabacteria group"
"2993","1","821__46506","821","821__465061","p__FCB group"
"3030","-1","821__46506","46506","821__46506-1","p__FCB group"
"3094","1","28117__239935","28117","28117__2399351","p__FCB group"
"3131","-1","28117__239935","239935","28117__239935-1","p__PVC group"
"3173","1","1735__187327","1735","1735__1873271","p__Terrabacteria group"
"3209","-1","1735__187327","187327","1735__187327-1","p__Terrabacteria group"
"3275","1","40519__165179","40519","40519__1651791","p__Terrabacteria group"
"3290","-1","40519__165179","165179","40519__165179-1","p__FCB group"
"3336","1","1680__261299","1680","1680__2612991","p__Terrabacteria group"
"3382","-1","1680__261299","261299","1680__261299-1","p__Terrabacteria group"
"3423","1","28026__762210","28026","28026__7622101","p__Terrabacteria group"
"3483","-1","28026__762210","762210","28026__762210-1","p__Terrabacteria group"
"3553","1","328813__1755626","328813","328813__17556261","p__FCB group"
"3569","-1","328813__1755626","1755626","328813__1755626-1","p__Terrabacteria group"
"3586","1","1686__47678","1686","1686__476781","p__Terrabacteria group"
"3612","-1","1686__47678","47678","1686__47678-1","p__FCB group"
"3702","1","89014__214856","89014","89014__2148561","p__Terrabacteria group"
"3709","-1","89014__214856","214856","89014__214856-1","p__FCB group"
"3742","1","853__691816","853","853__6918161","p__Terrabacteria group"
"3814","-1","853__691816","691816","853__691816-1","p__FCB group"
