oldID,newID
310297_and_357276_and_387661,357276__310297_387661
102684_and_315405,102684__315405
1530_and_387090_and_626930,626930__1530_387090
1687_and_246787_and_349096,1687__246787_349096
1352_and_823_and_943673,823__1352_943673
158787_and_40518,40518__158787
1512_and_487175_and_536633,1512__487175_536633
28116_and_818,818__28116
174709_and_239935_and_28117,174709__28117_239935
1680_and_261299_and_301301,301301__1680_261299
216816_and_356829_and_78345,216816__78345_356829
28026_and_36834_and_762210,36834__28026_762210
1559_and_1735_and_187327,1559__1735_187327
29356_and_46506_and_821,29356__821_46506
33035_and_40520,33035__40520
28118_and_329854,28118__329854
1686_and_33038_and_47678,33038__1686_47678
1535_and_39485,1535__39485
817_and_85831,817__85831
39490_and_562,562__39490
214856_and_454155_and_89014,454155__89014_214856
397865_and_691816_and_853,397865__853_691816
1530_and_387090,1530__387090
1308_and_218538,1308__218538
33039_and_39484,33039__39484
1265_and_28111,1265__28111
36745_and_46228,36745__46228
39488_and_78448,39488__78448
356829_and_78345,78345__356829
310297_and_387661,310297__387661
310298_and_46503,46503__310298
1755626_and_29347_and_328813,29347__328813_1755626
1352_and_943673,1352__943673
246787_and_349096,246787__349096
487175_and_536633,487175__536633
39492_and_74426,39492__74426
46506_and_821,821__46506
239935_and_28117,28117__239935
1735_and_187327,1735__187327
165179_and_40519,40519__165179
1680_and_261299,1680__261299
28026_and_762210,28026__762210
1755626_and_328813,328813__1755626
1686_and_47678,1686__47678
214856_and_89014,89014__214856
691816_and_853,853__691816
