,D007674
28116__40324,-0.3165774192103963
317__122355_882211,-0.14591989135783676
305719__47877_1661032,0.2373410027961079
1406__44749_104663,0.009946664440617562
1681__1267_216935,0.117980057725305
29370__191295_588932,-0.12493106035908134
44749__104663,0.16558842696764312
421767__147802_310297,0.012261683282024538
1522__34038_36745,0.8589474730820437
2088__1311_33069,1.1716240137288552
1580__850_871324,0.12653554604661454
1465521__1613_118748,-0.0035718019976334475
185294__28137_589437,0.21063098710223613
147802__310297,0.12778830846137804
511__28026_78342,-0.4070255091037454
1010__41276_999468,0.02072430771457353
69825__218538,-0.3800958180885032
1613__118748,-1.8173061033899102e-06
76517__28130_386414,-0.6173610540759981
45067__173480,-0.1083638273078083
38286__38304_441500,0.010336508895395849
1401__1113741,0.0
529__294_587753,-0.6068861869826049
180282__32013_80866,0.2288313194125329
1311__33069,-0.5125822713691245
93064__153721_1611423,0.05855963998876716
106648__239974,0.16708098015149453
1467__182710,0.0648538796702519
1308__108980,0.7129374844142079
1144673__40216_216778,0.2884780009280221
225991__290309,-0.11041766527645937
370979__490189,-0.026377607892281482
28454__1113609,-0.02321328334746647
70775__1844653,-0.4581613451015034
28090__271420,-0.2359040214984772
28135__477666,-0.12032813248775208
38304__441500,-0.018392666477405072
41276__999468,0.056965443327522375
671267__28126_351091,0.37997666186014
28137__589437,-0.3671137743969678
153721__1611423,0.13555479900435402
34038__36745,-0.6070300250063001
1379__726_1303,0.25799855543124073
1559__29461,-0.4419814284966088
34087__196024,0.9310422192870084
850__871324,-0.4819018932129226
488__1472,-0.0727948067448688
28126__351091,-0.08645577960360057
184870__187491,-0.051879561241719316
471__106654_516075,-0.30095226636126793
37734__1590_179995,-0.021973956664026444
1859290__36874_43131,0.4207140203265726
47877__1661032,-0.8071691801824348
28129__77095,-0.036323794011593614
32013__80866,0.494150560189074
28026__78342,-0.2185029968796637
67269__285_83617,-0.021807374188931597
308892__487698,0.1887345766608753
28127__28128_53363,-0.8433260018003391
29430__202956,-0.05457020854725037
191295__588932,0.9926285652314336
76759__83263,-0.28637999038714185
1512__358742,-0.4986869297356623
157687__28132_239935,0.2561540186576686
41976__1691_1487956,-0.3068749311045102
48296__1571_1148157,-0.5375734401286741
40216__216778,1.0001750084184573
38288__1223514_1827099,1.5966198324358765
288965__45851_189722,0.10550134333757494
1352__823_1358,1.0138725242612
33035__28037_208479,0.2795408520280429
52226__1902_53440,-0.8532630027374803
254__40214_328812,1.4972189976792163
1267__216935,0.20971222197025946
28132__239935,-0.3317805811975509
40681__39492_46503,0.04695102747557117
29375__100884_251535,-0.9232330514255136
626937__284042_1077256,-0.8003094422372276
823__1358,0.2912960085796679
341225__818_39485,-0.34909454750537466
29356__40518_228603,1.1328658314507345
29466__54006_1463864,-0.6455504295015179
387661__239984_1463837,-0.9775302916929776
40519__879_197614,-0.5174577681356203
726__1303,0.5635452937588231
13690__293_1260,0.6733423543393288
1590__179995,0.02547172914953561
316__187327_246787,-0.05077526042258805
301__33038_410072,0.5317427699372819
1121298__839_454155,0.2475121762950236
46228__1515_589436,-0.3286893895783375
45851__189722,0.06569673438330356
2741__1582_191493,0.6515038796633191
40214__328812,0.4496295681838179
574375__29552_261299,0.3074634258888209
28037__208479,-0.08722921959571481
1727__29348_291644,0.18468964145679234
535744__817_397865,-0.037248653111162766
470__582_584,2.281632488434876
39778__43675,1.5606939610834378
39492__46503,0.1006569868277577
1584__39484_214856,0.09902781513080984
818__39485,-0.059942136283132524
