oldID,newID
1113922_and_143393_and_291645,143393__291645_1113922
1902_and_53440,1902__53440
1685_and_626930,1685__626930
102862_and_183417,102862__183417
387090_and_487175,387090__487175
165179_and_310298,165179__310298
2173_and_658457,2173__658457
1265_and_562,562__1265
100884_and_251535,100884__251535
1755626_and_28111,28111__1755626
294_and_587753,294__587753
1077256_and_284042,284042__1077256
1463864_and_54006,54006__1463864
1463837_and_239984,239984__1463837
28130_and_386414,28130__386414
197614_and_879,879__197614
1710_and_237258,1710__237258
1034636_and_588,588__1034636
1113922_and_291645,291645__1113922
106654_and_516075,106654__516075
