,0,1
0,-24.291063,-0.5730232
1,0.3939963,24.342638
2,11.627735,-18.62512
3,-6.4279265,-9.012842
4,-11.1944895,-29.955801
5,-2.109575,-23.449986
6,14.856655,9.133404
7,-20.367188,0.4202356
8,-4.258299,-15.600015
9,0.6211299,5.836881
10,9.25303,21.631355
11,0.46506777,-32.202126
12,-7.4376297,37.280758
13,-5.3999357,-2.5431368
14,-27.203253,25.29734
15,-2.7273333,-30.986475
16,-11.701774,28.789576
17,-0.32887617,6.5136766
18,-21.14358,2.5590014
19,-13.487962,1.4898051
20,-13.981612,-23.430546
21,-7.0361977,-11.856196
22,-24.965162,-10.192924
23,24.582083,3.6052427
24,0.89931834,20.77513
25,-17.407104,9.835669
26,13.735701,20.796812
27,-5.7393265,-20.268808
28,3.8649096,8.300076
29,4.337908,25.08084
30,-19.011976,21.243013
31,-34.187183,3.3949394
32,-4.3933225,-9.989171
33,1.181204,17.34998
34,-37.914696,12.4840145
35,23.816006,-16.813824
36,41.400005,11.589403
37,12.281628,23.181942
38,8.69652,-32.924404
39,26.196075,24.050446
40,8.61001,-32.96091
41,16.225895,5.8487816
42,20.527132,-10.567475
43,-45.438023,-0.03696875
44,-26.692293,10.822033
45,15.703138,-9.508968
46,-13.264564,31.24177
47,8.834448,-29.287577
48,20.938108,-3.9174416
49,31.728857,-3.5735376
50,-1.3624414,-17.629576
51,3.5472584,6.2282495
52,-26.208254,19.359398
53,5.6805863,31.661922
54,26.957462,-16.47409
55,9.085574,14.183685
56,10.127003,28.162466
57,-17.387827,1.5462108
58,3.46186,21.369366
59,17.616652,-19.96382
60,-11.263054,-11.371237
61,19.848915,-24.742971
62,-38.20233,0.84057605
63,27.179781,-15.171851
64,11.2562,-21.490963
65,-15.000403,28.257322
66,-18.208935,10.868667
67,4.803747,19.24675
68,-1.0669601,12.230287
69,-6.265581,34.73121
70,28.519917,22.56097
71,9.333889,-17.51102
72,-11.3702,-4.7939916
73,-7.576187,7.7507353
74,3.2519295,6.962006
75,-7.1814,7.216367
76,-1.0422195,-8.284504
77,12.423534,5.3265214
78,9.476813,5.1283064
79,11.666996,-15.415008
80,-11.659203,27.026978
81,1.0852052,-25.984568
82,-1.8541979,18.860542
83,13.848322,-18.114035
84,25.440151,-16.746696
85,12.244968,-9.282814
86,20.60451,-25.686935
87,12.478186,13.028494
88,11.373166,-31.169327
89,7.7963037,-27.096792
90,-1.2548041,16.281672
91,3.0388114,-21.432417
92,8.046332,-30.121449
93,24.608437,-14.570663
94,29.81791,0.6250857
95,12.977238,-26.510998
96,27.759512,-31.546186
97,16.917542,-27.13151
98,26.391846,9.595186
99,-8.67981,-7.1558337
100,13.85958,-10.247263
101,-8.680432,-18.766996
102,-6.1187544,-34.37919
103,-22.777973,-26.377129
104,-19.349129,3.2438276
105,-0.8487473,-22.808578
106,-34.333916,8.217772
107,-18.32656,20.037226
108,15.050767,-18.978807
109,25.73041,-27.276253
110,39.781033,2.2884438
111,-37.980835,-10.913637
112,24.336756,-11.817737
113,-25.71913,30.823778
114,14.467498,-3.1957536
115,-31.760479,0.065393955
116,34.856003,15.948326
117,40.10346,1.0040098
118,2.023657,27.335741
119,26.959478,-2.4858246
120,-31.964245,24.982927
121,8.574876,-9.58609
122,4.281348,40.533573
123,-4.36545,-23.380272
124,-5.035187,17.166412
125,-40.870815,-6.6649437
126,-3.7837958,-19.665436
127,25.472742,-28.94744
128,-17.848913,31.99448
129,1.0328624,2.5095334
130,-22.342148,-24.225565
131,24.178694,-31.800488
132,-2.1336913,-1.8029385
133,17.194344,-6.681376
134,-1.2579991,-2.3620424
135,20.09041,30.511272
136,-26.43298,8.931601
137,0.8358874,3.118162
138,25.165537,1.0443183
139,-35.24299,22.056911
140,-41.57424,6.5002036
141,26.87198,-20.591
142,17.222475,-25.219213
143,8.166382,-12.66651
144,-3.9267707,-32.120663
145,18.510977,30.56628
146,-30.120317,6.827957
147,42.946644,1.8236804
