,D000067877
387090__46503_166486,-0.012146383845901778
46503__166486,-0.07980788090725216
1358__584_751585,-0.0
1582__820_46506,0.08717943259214958
29382__1352_1680,-0.03832759444286195
1078764__39485_328813,-0.32701531514096954
301301__550_53345,-0.14841139913015533
571__573,0.01967978614939886
584__751585,-0.5434791236809976
47770__204516_360807,0.2268532918643727
147802__729_33043,-0.238037275815344
820__46506,-0.23540398819564956
376804__165179_310298,-0.04673411902078083
1352__1680,0.2497347128606207
116085__1283_310297,-0.003564108136555193
296__1735,-0.3360973778065893
1747__329_754333,0.4257577542254026
322095__28111_47678,-0.015520986286742791
39485__328813,-0.3844402536255839
548__410072,-0.3412289454809888
729__33043,0.47881923708817603
1260__1579_74426,0.061938366265739925
1363__1351_1353,-0.07378745958617668
204516__360807,0.1844019293832147
28126__823_328814,0.25646622932430063
411489__457412,-0.16125334666535693
165179__310298,0.14840841491614906
1304__1512_37734,-0.017028993591008228
154046__626940,-0.2461811003523792
1318__100886,0.19157171047636612
28111__47678,0.12252154040986547
1283__310297,-0.5304993609557344
550__53345,0.5585343418587129
626929__329854_357276,0.13002149472284147
239935__246787,0.1010673349254256
28125__371601_487174,0.1267837671548781
626933__33039_39492,0.32925027241074656
147207__291644,0.36127759766629935
823__328814,0.2058158338038015
1351__1353,-0.5278693075236058
649756__674529,0.25112923729640696
1118060__552398_665956,0.09901711209965984
1535__147206_384638,0.0807910826648833
626935__817_338188,0.2076751329027388
1579__74426,0.4287272695298797
329__754333,-0.4573571182599909
287__103892,-0.3223052390366614
285__363265,0.3412817824808567
291645__562_218538,0.02723293139179828
147206__384638,0.19224640224503284
293__39486_88431,0.19119554308603573
329854__357276,0.03720509279895511
80866__303_546,0.3202995376361271
48296__43765_208479,0.4540126619261177
665951__853_39491,0.5560942731411093
371601__487174,-0.05894205757654624
33039__39492,-0.10226464660667862
562__218538,-0.1520096459415692
1512__37734,0.3104070023967817
40214__40324,-0.3673313395499265
491921__40545_216816,0.2452636640561991
1685__28116_1118061,0.4263467410554744
303__546,0.8411473094095052
39496__40518_45851,0.21983479994271352
1354__658081,-0.7624389002093005
552398__665956,-0.32203459928645417
1681__28026_501496,-0.1007339354747213
29466__818_28117,-0.2984064782244716
29361__33038_39488,-0.16866630262754465
40518__45851,0.6209436452833228
28116__1118061,0.3752509924624077
43765__208479,-0.26624442619087296
39486__88431,1.481933875038265
853__39491,0.17492892151275444
818__28117,0.43552699389433774
817__338188,0.6879649410182532
40545__216816,-1.1678979071063795
28026__501496,1.0270835629249362
33038__39488,1.4562266331531102
