"","BalanceID","SampleValue","Index","LineWidth","n.group","Group"
"1","101564__165179_1661032",0,"1",0.00856587240281785,"D006262","101564__165179_1661032 D006262"
"2","101564__165179_1661032",0,"2",0.00856587240281785,"D006262","101564__165179_1661032 D006262"
"3","101564__165179_1661032",0,"3",0.00856587240281785,"D003424","101564__165179_1661032 D003424"
"4","101564__165179_1661032",0,"4",0.00856587240281785,"D003424","101564__165179_1661032 D003424"
"5","101564__165179_1661032",0,"5",0.00856587240281785,"D003424","101564__165179_1661032 D003424"
"6","101564__165179_1661032",0,"6",0.00856587240281785,"D003424","101564__165179_1661032 D003424"
"7","101564__165179_1661032",0,"7",0.00856587240281785,"D006262","101564__165179_1661032 D006262"
"8","101564__165179_1661032",0,"8",0.00856587240281785,"D003424","101564__165179_1661032 D003424"
"9","101564__165179_1661032",0,"9",0.00856587240281785,"D003424","101564__165179_1661032 D003424"
"10","101564__165179_1661032",0,"10",0.00856587240281785,"D003424","101564__165179_1661032 D003424"
"11","101564__165179_1661032",0,"11",0.00856587240281785,"D003424","101564__165179_1661032 D003424"
"12","101564__165179_1661032",0,"12",0.00856587240281785,"D003424","101564__165179_1661032 D003424"
"13","101564__165179_1661032",0,"13",0.00856587240281785,"D006262","101564__165179_1661032 D006262"
"14","101564__165179_1661032",0,"14",0.00856587240281785,"D003424","101564__165179_1661032 D003424"
"15","101564__165179_1661032",0,"15",0.00856587240281785,"D003424","101564__165179_1661032 D003424"
"16","101564__165179_1661032",0,"16",0.00856587240281785,"D006262","101564__165179_1661032 D006262"
"17","101564__165179_1661032",0,"17",0.00856587240281785,"D003424","101564__165179_1661032 D003424"
"18","101564__165179_1661032",0,"18",0.00856587240281785,"D003424","101564__165179_1661032 D003424"
"19","101564__165179_1661032",0,"19",0.00856587240281785,"D003424","101564__165179_1661032 D003424"
"20","101564__165179_1661032",0,"20",0.00856587240281785,"D003424","101564__165179_1661032 D003424"
"21","101564__165179_1661032",0,"21",0.00856587240281785,"D006262","101564__165179_1661032 D006262"
"22","101564__165179_1661032",0,"22",0.00856587240281785,"D003424","101564__165179_1661032 D003424"
"23","101564__165179_1661032",0,"23",0.00856587240281785,"D006262","101564__165179_1661032 D006262"
"24","101564__165179_1661032",0,"24",0.00856587240281785,"D006262","101564__165179_1661032 D006262"
"25","101564__165179_1661032",0,"25",0.00856587240281785,"D003424","101564__165179_1661032 D003424"
"26","101564__165179_1661032",0,"26",0.00856587240281785,"D003424","101564__165179_1661032 D003424"
"27","101564__165179_1661032",0,"27",0.00856587240281785,"D003424","101564__165179_1661032 D003424"
"28","101564__165179_1661032",0,"28",0.00856587240281785,"D003424","101564__165179_1661032 D003424"
"29","101564__165179_1661032",0,"29",0.00856587240281785,"D003424","101564__165179_1661032 D003424"
"30","101564__165179_1661032",0,"30",0.00856587240281785,"D006262","101564__165179_1661032 D006262"
"31","101564__165179_1661032",0,"31",0.00856587240281785,"D006262","101564__165179_1661032 D006262"
"32","101564__165179_1661032",-2.2092203417975,"32",0.00856587240281785,"D006262","101564__165179_1661032 D006262"
