,D003424
820__371601,0.1421428333018759
397865__349096_357276,-0.2700134927881546
384638__39777_39778,0.3903834201153897
821__29466,0.03289549537799055
291644__310298,-0.20458293741890415
1311__40520_47678,-0.4006537921451661
349096__357276,0.5053924706787793
33031__471189,-0.0
1358__861_39950,-0.1241513868927954
47884__86185,-0.0
52242__1604_240427,-0.035920334769822745
1604__240427,0.12099466592165732
35701__264463,-0.0
28137__1383_470565,-0.0
173480__70995_257003,-0.0
1282__33934,-0.0
1599__309120_576610,0.007783516479522586
652716__425941_633701,0.06596788898519122
76122__1134563,-0.0
1383__470565,-0.0
40681__427918,-0.0
33035__1671366,-0.0
139208__217168,-0.0
46506__218538,0.0913562114560698
536633__33043_341225,0.30241243100337295
285__729_28037,-0.1383674385167931
623__28901_62322,-0.07314369367689776
47879__839_454154,0.1527765778486123
1613__1596_520080,-0.08072429061304152
1465754__166486_301302,-0.1586794881394164
39777__39778,0.11251620064713286
70995__257003,-0.025750274787871542
31971__84031_86668,0.1084409955795852
1496__823_208479,-0.0078122088432373785
28446__169435,-0.0
1402__587753,-0.09391708470562964
1379__187327_487175,-0.2540301772941377
907__39029_52227,0.4388252560026589
40520__47678,-0.4800161273462113
47877__29370_1042156,-0.5484955042323664
39491__40519,-0.0
390877__29363_147207,-0.15446717017576994
55969__29367_31998,0.00019838434519767252
1598__33959,-0.2495947254950389
1596__520080,0.24527921547472714
1338__1356,-0.22418255561618056
39486__88233_255723,0.5974086434721511
85338__114702_328813,-0.06598415263899933
28135__60519_180332,0.09552669071219068
122355__39496_1661059,0.3439252446326331
78345__1680_351091,-0.3751437527561572
28901__62322,0.19144486037484665
83661__1735_28447,-0.4640537883488362
729__28037,0.22102517528470028
839__454154,0.4367515357273439
1515__1535_74426,-0.00739732104265456
1307__1322_1532,-0.0
39488__1547_84112,-0.2151587565768398
37734__1352_33039,-0.33982597002839066
823__208479,-0.07212029753033107
861__39950,0.2773518576682628
1265__36847_1002672,-0.6792364004609718
29363__147207,0.06836169593559778
261299__1630_28141,0.3485134051917267
1492__1559,0.042185139449588537
1343__1308_44749,-0.0
101564__165179_1661032,0.018488207668639324
29367__31998,-0.1952169694881732
114702__328813,-0.20899836276842884
852__850_1512,-0.0036247272815078256
166486__301302,-0.1764601937282603
187327__487175,-0.03751010725450867
1113588__1303_1078480,0.014750317742238209
1680__351091,-0.004671563988364955
1590651__851_39484,-0.7429391074593871
43305__39492_180311,0.2931635680518426
1352__33039,-0.4755330164656234
1535__74426,0.16384446096626176
745368__52226_89014,-0.0
1349__840_1304,-0.2280115024856772
165179__1661032,-0.12123681722700788
1322__1532,0.06310719423740346
1547__84112,-0.13819089167698867
36847__1002672,0.2067675394972164
40518__46503_69825,0.0898523140189762
387090__573_34062,0.007458377081616089
818__310297,-0.05389600060084567
1735__28447,-0.2301820055319393
29370__1042156,0.5524529392615682
1308__44749,0.19453374023963527
850__1512,0.16165899894888314
851__39484,0.08042609157706243
309120__576610,-0.07145907854760357
60519__180332,0.08481588335841088
89093__582_1428,-0.8736460896852566
39496__1661059,-0.17926270628879748
1630__28141,-0.44663226590385613
33043__341225,-0.060776435694971785
28026__376806,0.7000366151269299
840__1304,-0.8593243133117701
1363__2751,0.025015282691965308
39492__180311,-0.8443325981532692
358742__860_115979,-0.913732105784694
35785__856_33038,-0.11492071714947293
1522__301301,-0.6120358447873232
52226__89014,-0.10502252397820704
1303__1078480,0.3828335503678497
89152__1590_1297750,-0.34512399667363153
28125__853_204516,-0.2958959735130248
71667__562_1502,-0.2207608566601081
573__34062,-0.2595724564219228
425941__633701,0.1760087214710735
582__1428,0.3688479534845122
84031__86668,-0.3101042581119181
39029__52227,-0.67123848747071
46503__69825,-0.7610753532361474
410072__817_1755626,-0.00873058875726343
88233__255723,1.1083689417719726
856__33038,0.32375113810198186
1590__1297750,-0.15317336239164692
562__1502,0.44568749437937183
860__115979,0.35072444486331034
853__204516,0.6821336455369846
817__1755626,0.2656765397354169
39485__97478,-1.0917811287772148
