oldID,newID
371601_and_820,820__371601
349096_and_357276_and_397865,397865__349096_357276
384638_and_39777_and_39778,384638__39777_39778
29466_and_821,821__29466
291644_and_310298,291644__310298
1311_and_40520_and_47678,1311__40520_47678
349096_and_357276,349096__357276
33031_and_471189,33031__471189
1358_and_39950_and_861,1358__861_39950
47884_and_86185,47884__86185
1604_and_240427_and_52242,52242__1604_240427
1604_and_240427,1604__240427
264463_and_35701,35701__264463
1383_and_28137_and_470565,28137__1383_470565
173480_and_257003_and_70995,173480__70995_257003
1282_and_33934,1282__33934
1599_and_309120_and_576610,1599__309120_576610
425941_and_633701_and_652716,652716__425941_633701
1134563_and_76122,76122__1134563
1383_and_470565,1383__470565
40681_and_427918,40681__427918
1671366_and_33035,33035__1671366
139208_and_217168,139208__217168
218538_and_46506,46506__218538
33043_and_341225_and_536633,536633__33043_341225
28037_and_285_and_729,285__729_28037
28901_and_623_and_62322,623__28901_62322
454154_and_47879_and_839,47879__839_454154
1596_and_1613_and_520080,1613__1596_520080
1465754_and_166486_and_301302,1465754__166486_301302
39777_and_39778,39777__39778
257003_and_70995,70995__257003
31971_and_84031_and_86668,31971__84031_86668
1496_and_208479_and_823,1496__823_208479
169435_and_28446,28446__169435
1402_and_587753,1402__587753
1379_and_187327_and_487175,1379__187327_487175
39029_and_52227_and_907,907__39029_52227
40520_and_47678,40520__47678
1042156_and_29370_and_47877,47877__29370_1042156
39491_and_40519,39491__40519
147207_and_29363_and_390877,390877__29363_147207
29367_and_31998_and_55969,55969__29367_31998
1598_and_33959,1598__33959
1596_and_520080,1596__520080
1338_and_1356,1338__1356
255723_and_39486_and_88233,39486__88233_255723
114702_and_328813_and_85338,85338__114702_328813
180332_and_28135_and_60519,28135__60519_180332
122355_and_1661059_and_39496,122355__39496_1661059
1680_and_351091_and_78345,78345__1680_351091
28901_and_62322,28901__62322
1735_and_28447_and_83661,83661__1735_28447
28037_and_729,729__28037
454154_and_839,839__454154
1515_and_1535_and_74426,1515__1535_74426
1307_and_1322_and_1532,1307__1322_1532
1547_and_39488_and_84112,39488__1547_84112
1352_and_33039_and_37734,37734__1352_33039
208479_and_823,823__208479
39950_and_861,861__39950
1002672_and_1265_and_36847,1265__36847_1002672
147207_and_29363,29363__147207
1630_and_261299_and_28141,261299__1630_28141
1492_and_1559,1492__1559
1308_and_1343_and_44749,1343__1308_44749
101564_and_165179_and_1661032,101564__165179_1661032
29367_and_31998,29367__31998
114702_and_328813,114702__328813
1512_and_850_and_852,852__850_1512
166486_and_301302,166486__301302
187327_and_487175,187327__487175
1078480_and_1113588_and_1303,1113588__1303_1078480
1680_and_351091,1680__351091
1590651_and_39484_and_851,1590651__851_39484
180311_and_39492_and_43305,43305__39492_180311
1352_and_33039,1352__33039
1535_and_74426,1535__74426
52226_and_745368_and_89014,745368__52226_89014
1304_and_1349_and_840,1349__840_1304
165179_and_1661032,165179__1661032
1322_and_1532,1322__1532
1547_and_84112,1547__84112
1002672_and_36847,36847__1002672
40518_and_46503_and_69825,40518__46503_69825
34062_and_387090_and_573,387090__573_34062
310297_and_818,818__310297
1735_and_28447,1735__28447
1042156_and_29370,29370__1042156
1308_and_44749,1308__44749
1512_and_850,850__1512
39484_and_851,851__39484
309120_and_576610,309120__576610
180332_and_60519,60519__180332
1428_and_582_and_89093,89093__582_1428
1661059_and_39496,39496__1661059
1630_and_28141,1630__28141
33043_and_341225,33043__341225
28026_and_376806,28026__376806
1304_and_840,840__1304
1363_and_2751,1363__2751
180311_and_39492,39492__180311
115979_and_358742_and_860,358742__860_115979
33038_and_35785_and_856,35785__856_33038
1522_and_301301,1522__301301
52226_and_89014,52226__89014
1078480_and_1303,1303__1078480
1297750_and_1590_and_89152,89152__1590_1297750
204516_and_28125_and_853,28125__853_204516
1502_and_562_and_71667,71667__562_1502
34062_and_573,573__34062
425941_and_633701,425941__633701
1428_and_582,582__1428
84031_and_86668,84031__86668
39029_and_52227,39029__52227
46503_and_69825,46503__69825
1755626_and_410072_and_817,410072__817_1755626
255723_and_88233,88233__255723
33038_and_856,856__33038
1297750_and_1590,1590__1297750
1502_and_562,562__1502
115979_and_860,860__115979
204516_and_853,853__204516
1755626_and_817,817__1755626
39485_and_97478,39485__97478
