oldID,newID
107580_and_1680_and_28116,107580__1680_28116
179995_and_309120,179995__309120
349096_and_74426_and_77095,77095__74426_349096
1680_and_28116,1680__28116
1584_and_189722_and_371601,189722__1584_371601
33959_and_39485_and_40519,40519__33959_39485
35833_and_633701_and_850,35833__850_633701
1559_and_228603_and_28026,1559__28026_228603
1352_and_470_and_82688,82688__470_1352
1685_and_216816,1685__216816
28128_and_28130_and_76517,28128__28130_76517
28130_and_76517,28130__76517
1352_and_470,470__1352
762212_and_78345,78345__762212
1329370_and_44749_and_53408,53408__44749_1329370
1465754_and_1661032_and_38313,1661032__38313_1465754
1308_and_328814_and_454154,1308__328814_454154
1490051_and_28111_and_77098,1490051__28111_77098
1584_and_371601,1584__371601
103891_and_28161_and_97478,103891__28161_97478
228603_and_28026,28026__228603
33959_and_39485,33959__39485
214856_and_28118,28118__214856
328813_and_351091_and_77038,77038__328813_351091
2173_and_310514,2173__310514
360807_and_40520,40520__360807
187327_and_274_and_52226,274__52226_187327
633701_and_850,850__633701
39483_and_508460_and_999468,999468__39483_508460
301301_and_487175_and_762210,301301__487175_762210
1246_and_1870820_and_308994,1246__308994_1870820
1329370_and_44749,44749__1329370
1303_and_228604_and_395922,1303__228604_395922
1465754_and_38313,38313__1465754
1596_and_574375_and_83771,1596__83771_574375
1515_and_1605_and_329854,1605__1515_329854
349096_and_74426,74426__349096
328814_and_454154,328814__454154
29375_and_33038_and_823,33038__823_29375
28161_and_97478,28161__97478
28111_and_77098,28111__77098
187327_and_52226,52226__187327
1097668_and_376804,376804__1097668
78342_and_905,905__78342
328813_and_351091,328813__351091
204516_and_493_and_729,493__729_204516
246787_and_817_and_818,246787__817_818
1363_and_876,876__1363
1586267_and_169435,169435__1586267
574375_and_83771,83771__574375
1870820_and_308994,308994__1870820
228604_and_395922,228604__395922
28135_and_39950_and_47678,39950__28135_47678
487175_and_762210,487175__762210
1623_and_33043_and_907,33043__907_1623
1735_and_40518,1735__40518
29466_and_39029_and_562,39029__562_29466
39778_and_47770,39778__47770
1264_and_45851_and_46506,1264__45851_46506
1515_and_329854,1515__329854
39483_and_508460,39483__508460
204516_and_729,729__204516
29375_and_823,823__29375
357276_and_423605_and_840,840__357276_423605
817_and_818,817__818
1539_and_901,901__1539
1630_and_1755629_and_218538,1755629__1630_218538
28135_and_47678,28135__47678
29466_and_562,562__29466
45851_and_46506,45851__46506
310297_and_39484_and_821,39484__821_310297
1623_and_907,907__1623
264027_and_28117_and_69825,264027__28117_69825
1535_and_165179_and_234908,1535__165179_234908
239935_and_39488_and_46503,39488__46503_239935
357276_and_423605,357276__423605
1161942_and_1297750_and_28125,1161942__28125_1297750
310298_and_387090_and_820,387090__820_310298
1630_and_218538,1630__218538
28117_and_69825,28117__69825
310297_and_821,821__310297
165179_and_234908,165179__234908
239935_and_46503,46503__239935
1297750_and_28125,28125__1297750
310298_and_820,820__310298
1304_and_1755626_and_853,1304__853_1755626
1755626_and_853,853__1755626
