"","Part","BalanceID","Component","Group","d.group"
"39","-1","107580__1680_28116","1680","107580__1680_28116-1","p__Terrabacteria group"
"46","-1","107580__1680_28116","28116","107580__1680_28116-1","p__FCB group"
"99","1","107580__1680_28116","107580","107580__1680_281161","p__FCB group"
"266","1","179995__309120","179995","179995__3091201","p__Proteobacteria"
"285","-1","179995__309120","309120","179995__309120-1","p__Terrabacteria group"
"411","-1","77095__74426_349096","74426","77095__74426_349096-1","p__Terrabacteria group"
"414","1","77095__74426_349096","77095","77095__74426_3490961","p__FCB group"
"455","-1","77095__74426_349096","349096","77095__74426_349096-1","p__Terrabacteria group"
"528","1","1680__28116","1680","1680__281161","p__Terrabacteria group"
"535","-1","1680__28116","28116","1680__28116-1","p__FCB group"
"685","-1","189722__1584_371601","1584","189722__1584_371601-1","p__Terrabacteria group"
"757","1","189722__1584_371601","189722","189722__1584_3716011","p__FCB group"
"785","-1","189722__1584_371601","371601","189722__1584_371601-1","p__FCB group"
"875","-1","40519__33959_39485","33959","40519__33959_39485-1","p__Terrabacteria group"
"882","-1","40519__33959_39485","39485","40519__33959_39485-1","p__Terrabacteria group"
"887","1","40519__33959_39485","40519","40519__33959_394851","p__Terrabacteria group"
"992","-1","35833__850_633701","850","35833__850_633701-1","p__Fusobacteria"
"1040","1","35833__850_633701","35833","35833__850_6337011","p__Proteobacteria"
"1126","-1","35833__850_633701","633701","35833__850_633701-1","p__FCB group"
"1173","1","1559__28026_228603","1559","1559__28026_2286031","p__Terrabacteria group"
"1185","-1","1559__28026_228603","28026","1559__28026_228603-1","p__Terrabacteria group"
"1252","-1","1559__28026_228603","228603","1559__28026_228603-1","p__FCB group"
"1307","-1","82688__470_1352","470","82688__470_1352-1","p__Proteobacteria"
"1331","-1","82688__470_1352","1352","82688__470_1352-1","p__Terrabacteria group"
"1396","1","82688__470_1352","82688","82688__470_13521","p__Terrabacteria group"
"1507","1","1685__216816","1685","1685__2168161","p__Terrabacteria group"
"1576","-1","1685__216816","216816","1685__216816-1","p__Terrabacteria group"
"1680","1","28128__28130_76517","28128","28128__28130_765171","p__FCB group"
"1681","-1","28128__28130_76517","28130","28128__28130_76517-1","p__FCB group"
"1716","-1","28128__28130_76517","76517","28128__28130_76517-1","p__Proteobacteria"
"1844","1","28130__76517","28130","28130__765171","p__FCB group"
"1879","-1","28130__76517","76517","28130__76517-1","p__Proteobacteria"
"1959","1","470__1352","470","470__13521","p__Proteobacteria"
"1983","-1","470__1352","1352","470__1352-1","p__Terrabacteria group"
"2210","1","78345__762212","78345","78345__7622121","p__Terrabacteria group"
"2269","-1","78345__762212","762212","78345__762212-1","p__Terrabacteria group"
"2356","-1","53408__44749_1329370","44749","53408__44749_1329370-1","p__Terrabacteria group"
"2364","1","53408__44749_1329370","53408","53408__44749_13293701","p__Proteobacteria"
"2437","-1","53408__44749_1329370","1329370","53408__44749_1329370-1","p__Proteobacteria"
"2508","-1","1661032__38313_1465754","38313","1661032__38313_1465754-1","p__Proteobacteria"
"2601","-1","1661032__38313_1465754","1465754","1661032__38313_1465754-1","p__FCB group"
"2604","1","1661032__38313_1465754","1661032","1661032__38313_14657541","p__Proteobacteria"
"2633","1","1308__328814_454154","1308","1308__328814_4541541","p__Terrabacteria group"
"2735","-1","1308__328814_454154","328814","1308__328814_454154-1","p__FCB group"
"2751","-1","1308__328814_454154","454154","1308__328814_454154-1","p__FCB group"
