,D065626
1735__151276_633701,0.26863048600889833
147206__74426_147207,-0.02424551907896419
821__338188,0.6574788413863449
97478__1304_341225,-0.1466263308407876
1308__40518_536633,-0.10690096288302234
852__358743,0.14316603490236227
850__301302_454154,0.24547605683835785
52226__853_158847,-0.12312914113613857
437898__216935_589436,0.4419653705867353
36745__39491_40519,0.3484225017080076
454155__562_310297,0.11941065830545156
1304__341225,0.4311868634975309
74426__147207,0.04914228538089676
28111__351091,0.14685136132990434
36835__46506_487175,-0.5415442015890353
208479__387090,0.07274414618940102
823__818_28116,-0.1363131456219934
28026__1322_1297750,0.32135486031585503
40518__536633,0.28246838810946
216947__817_218538,-0.2629209843404921
46503__39485_310298,0.1174119966875817
907__165179_349096,-0.3174735420835416
820__47678,-0.29866212180157875
46506__487175,0.3237987247477893
39777__204516_357276,-0.6007572057684151
817__218538,0.2370551882461612
818__28116,-0.4520629713652911
185294__69825_371601,-0.041433570093461033
39485__310298,0.0664842582529825
562__310297,0.7746638912617615
165179__349096,0.08149284055271372
204516__357276,-0.5036689797396261
853__158847,-0.2576411667512926
151276__633701,0.41328996027655307
69825__371601,0.5103504212056479
328814__28117_1755626,-0.2691556643156901
39491__40519,-0.4485736191163801
1515__328813,-0.3623477728588223
255723__308994_1161942,0.6704722511330361
39492__397865,-0.5841885310789906
216935__589436,0.3644232700218166
28117__1755626,-0.8856068939422821
308994__1161942,0.09297680426451556
301302__454154,0.06614140258568556
1322__1297750,0.32492409587721355
