featureid,D012559
853,3.275732363831692
303,12.082378882232133
545,10.360694534214476
487175,0.47664937199998303
658086,0.20184968981291718
329854,21.156793252586045
39496,3.7691560893260627
571,6.760203859169437
33039,6.632405003418197
487174,26.78744054594557
387661,3.7711072803722123
52584,2.81834465183033
328812,3.191123602736056
28116,8.226991606791062
40214,6.611100425556755
649756,2.4087109591060245
310297,9.104563613442181
301301,14.49989299019495
328813,12.877300182871611
1681,0.20292401222728726
76759,4.373444232328951
261299,0.2310308414689661
166486,15.353720614830834
626933,3.925980575788769
40518,2.3500716475712697
546,2.3183911211538537
665951,2.7603454884791834
239935,3.2061303718716405
387090,3.831040754260567
1735,2.325368348323021
818,12.829594772895724
33038,0.5413832220195629
582,0.10264716860722226
39492,5.2810225924667415
626929,-0.9344400477861028
100886,0.7910381719262621
46228,5.752765160858115
39488,0.5356355276232848
384638,11.843455911924371
287,4.665655913675879
371601,1.2750936693649497
626940,-2.0374811140566162
46506,-9.30833377195189
329,-2.743806018849008
1358,-3.2397766747257513
296,-0.6602823493529101
246787,-3.120918051682666
624,-0.013040728911330183
1354,-0.11996063533795133
28111,-0.3121929690685232
1282,-3.2507172536194133
823,-3.555228643372249
1747,-2.9844688945661217
165179,-1.0584300064376573
322095,-1.7957126031959914
1352,-3.335406274177354
1286,-0.3756986893644955
147207,-0.003756881341245916
820,5.877932775705074
1363,-0.15914513938203
1318,-0.09221650542470605
158836,-0.6372959645617996
43765,-0.05995207343038563
29382,-2.7687533539843967
1623,-0.985737564516426
1260,-0.5692272282753337
291645,-1.3307042102558921
39486,-0.1395525704616592
